OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/maldon,Maldon District Council,MDCBLR001,171-173 STATION ROAD BURNHAM-ON-CROUCH,0.815372,51.626186,,0.06,not owned by a public authority,,permissioned,full planning permission,2016-06-17,https://publicaccess.maldon.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0002O0OWLI000,,,yes,,,,
http://opendatacommunities.org/id/district-council/maldon,Maldon District Council,MDCBLR002,123 HIGH STREET MALDON,0.683002,51.730257,,0.02,not owned by a public authority,,permissioned,full planning permission,2014-08-27,https://publicaccess.maldon.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000AGBOWLI000,,,yes,,,,
http://opendatacommunities.org/id/district-council/maldon,Maldon District Council,MDCBLR003,THE OLD ENGINE SHED STATION ROAD MALDON,0.748803,51.766112,,0.27,not owned by a public authority,,permissioned,outline planning permission,2017-02-16,https://publicaccess.maldon.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001532OWLI000,,,yes,,,,
http://opendatacommunities.org/id/district-council/maldon,Maldon District Council,MDCBLR004,"ALL SAINTS CHURCH OF ENGLAND PRIMARY SCHOOL, LONDON ROAD MALDON",0.671649,51.732,,0.24,not owned by a public authority,,permissioned,full planning permission,2016-06-07,https://publicaccess.maldon.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OZCPTCKK00402,,,yes,,,,
http://opendatacommunities.org/id/district-council/maldon,Maldon District Council,MDCBLR005,SADDS WHARFS STATION ROAD MALDON,0.748803,51.766112,,2.07,not owned by a public authority,,permissioned,full planning permission,2012-11-30,https://publicaccess.maldon.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010DZOWLI000,,,yes,,,,
http://opendatacommunities.org/id/district-council/maldon,Maldon District Council,MDCBLR006,HEYBRIDGE SWIFTS SCARLEY ROAD MALDON,0.708253,51.749031,,0.3,not owned by a public authority,,not permissioned,,,,,,yes,,,,
