OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/st-albans,298,-0.338574227,51.80661712,0.35,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,299,-0.339302521,51.80673585,0.34,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,331,-0.351426169,51.818349,1.63,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,235,-0.291398383,51.72142857,0.66,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,283,-0.296071936,51.72233637,0.52,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,310,-0.294285677,51.7253334,0.28,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,80,-0.313240951,51.74892545,1.35,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,81,-0.311251461,51.75092111,1.65,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,83,-0.340262672,51.74400349,0.94,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,208,-0.333965691,51.7524581,0.43,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,210,-0.338773946,51.74115524,8.52,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,227,-0.305568274,51.75030975,0.44,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,251,-0.334875312,51.75170234,0.88,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,256,-0.318976334,51.77002342,2.4,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,259,-0.331809735,51.76273191,2.63,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,260,-0.326377187,51.74378074,0.66,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,264,-0.337716969,51.75340591,2.13,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,275,-0.335456337,51.7552755,0.81,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,281,-0.326534381,51.74567711,0.44,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,461,-0.314535535,51.74894695,0.66,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,478,-0.341553211,51.76966265,0.27,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,155,-0.289294636,51.81366369,0.81,2017-02-07,2017-05-23,
http://opendatacommunities.org/id/district-council/st-albans,Non SHLAA NS1,-0.352061629,51.813751,0.47,2017-02-07,2017-05-23,
