OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/hart,15/01603/FUL,-0.961103,51.278094,0.55,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,16/03378/FUL,-0.96069,51.277317,0.6,,,2017-12-22,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,16/00883/PRIOR 17/02465/FUL,-0.917354,51.28749,1.69,,,2017-12-22,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,13/00720/MAJOR,-0.917354,51.28749,0.98,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,13/01215/MAJOR,-0.899212,51.307383,0.25,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,15/01083/FUL,-0.878382,51.246721,0.3,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,15/00276/REM,-0.840724,51.2828,0.09,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,15/01540/FUL,-0.831667,51.298456,0.48,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,16/01441/FUL,-0.82585,51.298164,0.61,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,16/01445/PRIOR,-0.82585,51.298164,0.61,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,16/03072/PRIOR,-0.777384,51.331569,0.16,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,17/00530/FUL,-0.777384,51.331569,0.16,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,17/01111/FUL,-0.962391,51.283276,0.18,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,15/00230/FUL,-0.845712,51.277732,0.05,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,15/02977/FUL,-0.846304,51.224315,2.15,,,2017-12-22,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,14/02454/PNDW,-0.843116,51.281214,0.08,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,17/00244/PRIOR,-0.849139,51.252444,0.45,,,2017-12-22,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,17/02762/FUL,-0.840953,51.279394,0.05,,,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,17/02008/PRIOR 17/02010/PRIOR 17/02011/PRIOR,-0.837735,51.28366,0.1,,,2017-12-22,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,17/01977/FUL 18/00649/PRIOR,-0.830002,51.296227,0.32,,,2017-12-22,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,17/01978/FUL 18/00650/PRIOR,-0.830013,51.296919,0.43,,,2017-12-22,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,17/02118/PRIOR,-0.824663,51.298611,0.29,,,2017-12-22,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,17/00525/PRIOR 17/02652/PRIOR,-0.959207,51.278869,0.15,,,2017-12-22,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,18/00624/PRIOR,-0.949967,51.278517,2.15,,,2017-12-22,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,17/00771/FUL,-0.79307,51.305951,12,,,2017-12-22,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,17/02644/PRIOR,-0.962607,51.2813,0.19,,,2017-12-22,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,18/00931/PRIOR,-0.838514,51.283452,0.59,,,2017-12-22,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,17/00219/PRIOR,-0.955023,51.279398,1.11,,,2018-12-20,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,17/02484/PRIOR,-0.846838,51.279128,0.49,,,2018-12-20,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,16/02784/PRIOR,-0.841032,51.282533,0.11,,,2018-12-20,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,16/02083/PRIOR,-0.831302,51.298686,0.5,,,2018-12-20,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,16/01267/PRIOR 16/03332/FUL,-0.830492,51.297814,0.77,,,2018-12-20,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,16/01704/PRIOR,-0.820929,51.341889,0.11,,,2018-12-20,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,17/01912/FUL,-0.96225,51.283158,0.09,,,2018-12-20,2018-12-20,
