OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/eastleigh,BLR-1-1,"Nuttalls Yard, Allbrook Hill, Allbrook",-1.34596,50.987111,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.6,not owned by a public authority,,not permissioned,,,,16,16,,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-2-1,"Land at south of Long Garden Cottage, Winchester Road (Braxell's Farm), Botley",-1.284988,50.933897,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.8,not owned by a public authority,,pending decision,,,,14,14,,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-3-1,"59-61 Brownhill Road, Chandlers Ford",-1.381295,50.990145,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.38,not owned by a public authority,,permissioned,full planning permission,2017-06-16,,12,12,yes,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-3-2,"Rear of shopping parade, Hiltingbury, Chandlers Ford",-1.382439,50.997372,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.5,mixed ownership,,not permissioned,,,,16,16,yes,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-3-3,"Junction at Leigh Road and Bournemouth Road, Chandlers Ford",-1.387441,50.975673,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.45,not owned by a public authority,,not permissioned,,,,14,14,,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-3-4,"Central Precinct, Chandlers Ford",-1.38238,50.982463,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.9,not owned by a public authority,,not permissioned,,,,64,64,,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-3-5,"Common Road Industrial Estate, Chandlers Ford",-1.388648,50.993286,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.8,not owned by a public authority,,not permissioned,,,,25,25,,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-3-6,"Draper Tools, Chandlers Ford",-1.391518,50.992852,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,4.7,not owned by a public authority,,permissioned,outline planning permission,2017-07-06,,130,130,,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-4-1,"10-20 Romsey Road, Eastleigh",-1.354435,50.970828,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.31,not owned by a public authority,,pending decision,,,,49,49,,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-4-2,"Land at Toynbee Road, Eastleigh",-1.358542,50.973549,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,1.9,,,not permissioned,,,,64,64,,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-4-3,"Beatrice Royal Art Gallery, Eastleigh",-1.374659,50.963322,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.3,not owned by a public authority,,permissioned,full planning permission,2016-07-19,,14,14,yes,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-4-4,"College of further education Desborough Road, Eastleigh",-1.356413,50.962692,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.51,owned by a public authority,,permissioned,reserved matters approval,2017-06-20,,9,9,,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-4-5,"Eastleigh College Education Annexe, Cranbury Road, Eastleigh",-1.356346,50.96547,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.19,owned by a public authority,,permissioned,outline planning permission,2015-04-07,,9,9,,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-4-6,"Former Premier Foods Bakery Site, Land at Toynbee Road, Eastleigh",-1.358053,50.972835,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,4.84,not owned by a public authority,,permissioned,full planning permission,2014-11-24,,43,43,yes,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-4-7,"GW Martin, Eastleigh",-1.345776,50.970816,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.85,not owned by a public authority,,not permissioned,,,,10,10,,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-4-8,"Travis Perkins, Mill Street, Eastleigh",-1.349066,50.973838,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,2.05,not owned by a public authority,,permissioned,full planning permission,2012-12-13,,26,26,yes,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-5-1,"443 Fair Oak Road, Fair Oak",-1.299095,50.964853,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.05,not owned by a public authority,,permissioned,full planning permission,2016-06-08,,5,5,yes,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-5-3,"Land at Fox and Hounds Public House, Winchester Road, Fair Oak",-1.3032,50.975992,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.23,not owned by a public authority,,not permissioned,,,,6,6,,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-5-4,"Land at corner of Mortimers Lane and Knowle Lane, Fair Oak",-1.284162,50.966336,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.7,not owned by a public authority,,pending decision,,,,27,27,yes,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-7-1,"5-9 Shamblehurst Lane South, Hedge End",-1.302984,50.923808,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.25,not owned by a public authority,,permissioned,full planning permission,,,9,9,yes,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-7-2,"14 Hobb Lane, Hedge End",-1.29696,50.913745,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.2,not owned by a public authority,,permissioned,full planning permission,2016-12-16,,9,9,yes,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-8-1,"Abbey Fruit Farm, Grange Road, Hound",-1.345215,50.883001,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.53,not owned by a public authority,,pending decision,,,,19,19,,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-8-2,"Former British Legion Club, Station Road, Hound",-1.344645,50.873961,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,0.29,not owned by a public authority,,permissioned,full planning permission,2017-11-10,,9,9,yes,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-9-1,"Depot south of Botley Road, West End",-1.326568,50.926122,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,1.8,not owned by a public authority,,not permissioned,,,,47,47,,,2017-09-01,2017-12-21,
http://opendatacommunities.org/id/district-council/eastleigh,BLR-9-4,"Moorgreen Hospital, Botley Road, West End",-1.32596,50.927872,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,3.1,not owned by a public authority,,permissioned,full planning permission,2016-03-15,,87,87,yes,,2017-09-01,2017-12-21,
