OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 1,"Land West of Ashton Rd., Roade, NN7 2LF",-0.892718,52.154797,,11.1,,,,,,,,,,Former Pianoforte Site:vacant commercial site with more than two-thirds previously developed with less than a third Greenfield land located to the south of Roade. Site area 11.1ha with 0.5ha for employment and/or doctors surgery,,2001-12-18,
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 2,"Burcote Road, Outline stage, Towcester, NN12 6TF & NN12 6LX",-0.983727,52.125155,,3.74,,,,,,,,,,Burcote Road development: Hybrid Site: application for residential development [2.75 Brownfield newbuilt; 0.99 Greenfield newbuilt]; major part of site largely prepared for development,2017-11-21,2001-12-18,
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 3,"Brackley Sawmills, Stage 2, Northampton Road, Brackley, NN13 7DL",-1.098558,54.116291,,2.36,,,,,,,,,,Former Brackley Sawmills 2nd built-out stage:,,2001-12-18,
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 4,"Moat Lane, Outline stage, Towcester, NN12 6AD",-0.988799,52.133381,,2.74,,,,,,,,,,Originally WNDC Outline Planning Permission - Outline application for regeneration of Moat Lane; residential development is just part of an otherwise dominantly commercial development site,,2001-12-18,
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 6,"Hayes Road, Deanshanger, MK19 6HP & MK19 6FA & MK19 6HR",-0.884884,52.050563,,1.63,,,,,,,,,,Redevelopment of the former Elementis Works site  (Site 1); [SNC588 partially built out previously with app. 2/2009/0411/P],2017-11-21,2001-12-18,
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 7,"Moat Lane, stage 2, Towcester, NN12 6AD",-0.988798,52.133444,,0.18,,,,,,,,,,"Comprising of two smaller commercial sites within previous Plg. application S/2012/1476/MAF, however only the site identified under BFL7 has the residential element",,2001-12-18,
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 8,"Britannia Works, High Street & Maltings Row, Deanshanger, MK19 6HR",-0.886645,52.050121,,0.28,,,,,,,,,,"Former Britannia Works: no site ref. in SHLAA 2012, though site is in between SNC454 & SNC588]",,2001-12-18,
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 9,"Brackley Sawmills, Outline stage, Brackley, NN13 5GF & NN13 5GG",-1.140206,52.041329,,0.49,,,,,,,,,,Former Brackley Sawmills convers. to resident.,,2001-12-18,
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 11,"The Hunters, The Green Deanshanger, MK19 6HL",-0.884344,52.048212,,0.35,,,,,,,,,,Conversion of former ambulance headquarters,2017-11-21,2001-12-18,
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 12,"Chaplins Yard, Stratford Road, Roade, NN7 2GB & NN7 2NJ",-0.89651,52.15397,,3.27,,,,,,,,,,"3.27 ha for dwellings and Outline 0.5 ha for offices, Former Chaplins Haulage Yard Stratford Road Roade",,2001-12-18,
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 13,"Sun Moon and Stars, 64 High Street Blisworth NN7 3BJ",-0.942419,52.174413,,1.08,,,,,,,,,,Conversion of Public House,,2001-12-18,
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 14,"Aynhoe Park House, Aynhoe Park, Aynhoe, OX17 3BQ",-1.252893,51.993259,,5.41,,,,,,,,,,"Hybrid application: Proposed business use within [change of use of part of the main house] existing building and new residential, 5.41 whole site",,2001-12-18,
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 15,"Mill Lane, Brackley, stage 1, NN13 7AL [&NN13 7XU ]",-1.13509,52.029163,,0.36,,,,,,,,,,Former Hawkins Salmon Site Mill Lane Brackley,2017-11-21,2001-12-18,
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 16,"100 High Street, Brackley, NN13 7DR",-1.143961,52.033255,,0.73,,,,,,,,,,"Office to Res., applicants have not discharged conditions at 20/11/17",,2001-12-18,
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 17,"Old School House, Station Road, Cogenhoe, NN7 1LT",-0.788149,52.237538,,0.73,,,,,,,,,,"Change of Use of Square Bear, The Old School House Station Road",,2001-12-18,
http://opendatacommunities.org/id/district-council/south-northamptonshire,BFL 18,Manor Works 50 Church Street Cogenhoe NN7 1LS,-0.784232,52.239925,,0.15,,,,,,,,,,"Convers,/ Extention of former barn & new builts on former Manor Works",2017-11-21,2001-12-18,
