OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/ashfield,BFR1,452071.21,347014.43,31.09,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR2,453508.75,348925.37,0.25,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR3,453843.99,349102.87,0.22,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR4,452512.33,347844.83,1.1,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR5,453334.08,349465.93,0.03,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR6,453564.89,349308.73,0.05,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR7,453365.21,349486.76,0.03,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR8,449569.09,359433.19,0.53,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR9,449255.38,359614.11,0.6,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR10 ,449544.55,359758.22,0.35,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR11,451531.05,356288.56,0.83,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR12,450350.97,356768.89,1.45,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR13,451040.92,356951.36,3.45,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR14,447394.19,359421.03,2.2,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR15,449743.09,359072.08,0.15,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR16,449245.65,359059.68,0.17,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR17,449809.91,359345.05,0.11,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR18,450485.84,360396.18,0.1,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR19,448558.17,358605.59,0.21,2017-07-28,2017-07-28,
http://opendatacommunities.org/id/district-council/ashfield,BFR20,449442.97,358312.9,0.26,2017-07-28,2017-07-28,
