OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR069,-0.160638,51.547232,0.24,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR072,-0.137312,51.519977,0.11,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR063,-0.156577,51.54895,0.97,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR033,-0.14209,51.547845,0.04,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR008,-0.131579,51.536412,2.13,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR018,-0.152783,51.543419,0.33,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR031,-0.119016,51.517275,0.01,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR048,-0.140805,51.538105,0.11,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR067,-0.150275,51.55398,0.29,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR094,-0.183174,51.5501,0.03,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR015,-0.136406,51.540261,0.27,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR045,-0.115498,51.518901,0.03,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR019,-0.115237,51.518607,0.37,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR095,-0.192256,51.543656,0.07,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR013,-0.14386,51.553155,0.65,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR005,-0.174027,51.543389,0.42,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR043,-0.175694,51.543716,0.02,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR024,-0.136642,51.522234,0.21,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR076,-0.150003,51.543654,0.02,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR082,-0.171371,51.546688,0.10,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR085,-0.15319,51.5438,0.04,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR006,-0.134633,51.53859,1.54,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR035,-0.152614,51.540315,0.35,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR009,-0.119397,51.523431,0.01,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR036,-0.117381,51.530241,0.03,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR046,-0.148852,51.555976,0.08,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR038,-0.138699,51.524497,0.03,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR026,-0.127499,51.514873,0.05,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR055,-0.121089,51.515765,0.04,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR084,-0.155863,51.542526,0.04,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR058,-0.137136,51.543732,0.03,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR003,-0.113407,51.523926,1.12,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR041,-0.146396,51.540392,0.15,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR089,-0.154071,51.541768,0.02,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR021,-0.137313,51.519981,0.11,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR037,-0.176504,51.551014,0.15,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR020,-0.131535,51.517228,0.26,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR091,-0.138487,51.550511,0.13,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR004,-0.184114,51.547863,1.56,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR096,-0.14194,51.55177,0.07,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR039,-0.176882,51.545394,0.05,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR071,-0.140104,51.541325,0.17,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR028,-0.120085,51.520858,2.02,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR059,-0.182091,51.548729,0.16,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR057,-0.146138,51.547877,0.01,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR030,-0.140938,51.553787,0.03,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR022,-0.125285,51.516876,0.14,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR032,-0.151076,51.543034,0.30,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR088,-0.153978,51.541944,0.04,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR093,-0.141343,51.546582,0.10,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR014,-0.136872,51.539388,0.34,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR025,-0.106531,51.520939,0.03,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR012,-0.119397,51.523431,0.01,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR077,-0.106249,51.519936,0.03,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR044,-0.142467,51.523733,0.04,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR016,-0.120186,51.518832,0.47,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR017,-0.142019,51.549707,0.41,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR050,-0.191616,51.536957,0.10,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR027,-0.129328,51.51669,0.02,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR081,-0.136458,51.51976,0.06,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR068,-0.196846,51.548296,0.58,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR070,-0.177878,51.554247,0.21,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR010,-0.138059,51.520518,0.31,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR002,-0.134979,51.529234,10.60,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR066,-0.166289,51.552411,0.29,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR049,-0.137657,51.534859,0.03,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR052,-0.127665,51.513385,0.08,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR047,-0.129285,51.516682,0.02,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR065,-0.141191,51.5471,0.06,2017-12-22,2018-05-21,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR083,-0.130703,51.532555,2.07,2017-12-22,2018-05-21,
