OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR1 - Blakelock Road,"Blakelock Road, Blakelock Rd, Foggy Furze Ward",-1.231234,54.675333,BR1,0.6,owned by a public authority,not permissioned,,,,yes,10.0,15.0,,Former colleague buildings.,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR2 - Brenda Road East,"Brenda Road East, Brenda Rd, Seaton Ward",-1.206668,54.657138,BR2,4.72,not owned by a public authority,not permissioned,,,,yes,100.0,140.0,,A mix of industrial buildings a hardstanding. Land is included in a minded to grant permission which is still awaiting the s106 to be signed.,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR3 - Britmag Central,"Britmag Central, Old Cemetery Rd, Headland&Harbour",-1.203922,54.705631,BR3,3.6,not owned by a public authority,permissioned,reserved matters approval,2016-12-22,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=114627,yes,,,,Former industrial site which was remediated.,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR4 - Britmag North,"Britmag North, Old Cemetery Rd, De Bruce Ward",-1.220611,54.710979,BR4,21.0,not owned by a public authority,permissioned,reserved matters approval,2014-12-18,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet,yes,,,,Former industrial site which was remediated.,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR5 - Britmag South,"Britmag South, Old Cemetery Rd, Headland&Harbour",-1.200364,54.704251,BR5,1.2,not owned by a public authority,permissioned,reserved matters approval,2016-12-22,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=114627,yes,,,,Former industrial site which was remediated.,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR6 - Carr & Hopps,"Carr & Hopps, Hartlane/Jobson St, Victoria ward",-1.220912,54.689592,BR6,2.2,not owned by a public authority,permissioned,other,2016-08-15,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=113611,yes,,,,HMR scheme - only included in case current works stalled.,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR7 - Close Farm Cottage,"Close Farm Cottage, Wolviston, Rural West Ward",-1.336851,54.653795,BR7,3.01,not owned by a public authority,permissioned,full planning permission,2012-10-26,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=95894,yes,,,,Conversion of old farm buildings,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR8 - Former Brierton Road Site,"FormerBriertonRoadSite, Brierton Lane, Manor House",-1.238945,54.666862,BR8,1.39,owned by a public authority,not permissioned,,,,yes,100.0,110.0,,Previously had permission for 109 houses but application has expired.,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,"BR9 - Former Fairground Site, Seaton Carew","Former Fairground Site, Seaton Carew, Seaton Ward",-1.184535,54.657036,BR9,0.49,owned by a public authority,not permissioned,,,,yes,15.0,30.0,,Possibly suitable for mixed use scheme or apartment development.,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR10 - Former King Oswy Public House,"Former King Oswy Public House, KingOswy Dr,DeBruce",-1.234304,54.710806,BR10,0.25,not owned by a public authority,permissioned,full planning permission,2017-05-15,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=117039,yes,,,,Former pub site,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR11 - Former Mas Agraa Palace,"Former Mas Agraa Palace, Lynn St, Headland&Harbour",-1.205011,54.684843,BR11,0.45,owned by a public authority,not permissioned,,,,yes,6.0,9.0,,Previously had permission which has expired.,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR12 - Garden Centre & Amenity Block,"GardenCentre&AmenityBlock,TanfieldRd, Foggy Furze",-1.221009,54.668348,BR12,0.47,owned by a public authority,not permissioned,,,,yes,8.0,12.0,,Former garden centre.,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR13 - Hartlepool Hospital,"Hartlepool Hospital, Holdforth Rd, De Bruce Ward",-1.225712,54.703112,BR13,3.38,not owned by a public authority,permissioned,outline planning permission,2014-08-01,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet,yes,,,,Vacant land at hospital site,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR14 - Inspirations Coffee House,"InspirationsCoffeeHouse, Tanfield RD, Foggy Furze",-1.221940,54.668282,BR14,0.41,owned by a public authority,not permissioned,,,,yes,6.0,10.0,,Former coffee shop and council offices,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR16 - Marina Slake Terrace_Blocks 28 32 31,"MarinaBlocks28 32 31, SlakeTerraceHeadland&Harbour",-1.198842,54.689349,BR16,0.4,not owned by a public authority,permissioned,full planning permission,2003-11-11,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=18762,yes,,,,3 apartment blocks on brownfield site at south east corner of Marina,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR17 - North Farm,"North Farm, Elwick, Rural West Ward",-1.292614,54.685143,BR17,0.73,not owned by a public authority,permissioned,full planning permission,2016-04-06,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=103970,yes,,,,Conversion of old farm buildings,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR18 - Oxford Road,"Oxford Road, Oxford Rd, Foggy Furze Ward",-1.216602,54.674970,BR18,0.74,not owned by a public authority,not permissioned,,,,yes,15.0,25.0,,Site with commercial buildings which owner put forward in SHLAA,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR19 - Raby Gardens Phase 2,"Raby Gardens Phase 2, Raby Gardens, Jesmond Ward",-1.221862,54.695907,BR19,1.36,not owned by a public authority,permissioned,full planning permission,2016-12-19,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=114676,yes,,,,Cleared terraced properties replaced with new build,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR20 - Seaton Coach Park,Seaton Coach Park,-1.183972,54.656502,BR20,1.25,owned by a public authority,not permissioned,,,,yes,30.0,50.0,,Car Park at Seaton Carew,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR21 - South of Maritime Avenue,"SouthofMaritimeAv, MaritimeAv, Headland&HabourWard",-1.200181,54.682807,BR21,5.11,not owned by a public authority,permissioned,full planning permission,2003-11-11,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=18762,yes,,,,Brownfield vacant site to south of Marina.,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR22 - Surtees Street,"Surtees Street, Headland&Harbour Ward",-1.203972,54.684818,BR22,0.6,owned by a public authority,not permissioned,,,,yes,15.0,20.0,,Former Focus Building,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR23 - The Woodcutter Pub,"The Woodcutter Pub, Kingsley Av, Rift House Ward",-1.230365,54.672092,BR23,0.29,not owned by a public authority,permissioned,full planning permission,2015-02-03,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=99687,yes,,,,14 new dwellings on former pub site,2017-12-17,,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR24 - Trincomalee Wharf,"Trincomalee Wharf, Maritime Av, Headland&Harbour",-1.204414,54.689188,BR24,0.64,not owned by a public authority,not permissioned,,,,yes,20.0,50.0,,Waterfront site. If apartments were built could accomodate a greater number than town houses.,2017-12-17,,
