OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,,,,,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 0613,,,,,0.78,,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 0677,,,,,1.18,,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 0732,,,,,0.31,,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 0911,,,,,1.06,mixed ownership,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1236,,,,,0.06,,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1397,,,,,0.37,not owned by a public authority,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1755,,,,,0.33,not owned by a public authority,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1756,,,,,0.84,not owned by a public authority,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1955,,,,,0.05,,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2011,,,,,0.03,,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2100,,,,,0.1,,,permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2174,,,,,0.14,,,permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2200,,,,,0.05,,,permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2205,,,,,0.52,,,permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2222,,,,,0.3,,,permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2249,,,,,0.96,,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2250,,,,,0.24,,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2254,,,,,0.48,,,permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2261,,,,,0.16,mixed ownership,,permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 0666,,,,,1.05,,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1052,,,,,1.33,,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1103,,,,,0.01,,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1226,,,,,0.09,,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1244,,,,,0.02,not owned by a public authority,,not permissioned,,,,,,,,,,
