OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/north-hertfordshire,BR1,"Deans Yard, South Road, Baldock",-0.179567,51.986317,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Baldock%20Sites.pdf,0.32,not owned by a public authority,,not permissioned,,,,20,20,yes,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/north-hertfordshire,BR2,"Land at Icknield Way, Baldock",-0.191748,51.991793,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Baldock%20Sites.pdf,0.52,not owned by a public authority,,not permissioned,,,,26,26,yes,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/north-hertfordshire,BR5,"Former B&Q, at junction of Nightingale and Walsworth Road, Hitchin",-0.266051,51.953582,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,0.68,not owned by a public authority,,not permissioned,,,,60,60,yes,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/north-hertfordshire,BR8,"Chas Lowe, London Road, Knebworth",-0.18421,51.866043,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Knebworth%20Sites.pdf,0.41,not owned by a public authority,,not permissioned,,,,14,14,yes,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/north-hertfordshire,BR9,"Pixmore Centre, Pixmore Avenue, Letchworth",-0.218193,51.981591,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,0.39,not owned by a public authority,,not permissioned,,,,31,31,yes,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/north-hertfordshire,BR10,"Freeman House, Radburn Way, Letchworth",-0.213363,51.974225,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,0.31,owned by a public authority,,permissioned,outline planning permission,2016-08-25,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYUZLKID974&activeTab=summary,8,8,yes,. Outline application (all matters reserved except access) for a residential development comprising of 8 dwellings including new access from Radburn Way following demolition of existing elderly persons' home,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/north-hertfordshire,BR11,"Foundation House, Icknield Way, Letchworth",-0.2177,51.985465,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,0.78,not owned by a public authority,,not permissioned,,,,47,47,yes,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/north-hertfordshire,BR12,"Glebe Road industrial estate, Letchworth",-0.220563,51.985351,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,0.26,not owned by a public authority,,pending decision,,,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PJMN5ZLKKGW00,9,9,yes,". Erection of 9 x 3 bedroom dwellings following demolition of existing industrial buildings, with all associated landscaping and ancillary works, including creation of new highway and pedestrian access.",2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/north-hertfordshire,BR13,"Hamonte, Letchworth",-0.209501,51.971207,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,1.16,not owned by a public authority,,permissioned,full planning permission,2017-05-26,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV2LKID807&activeTab=summary,30,30,yes,". 3/4 storey building to provide 71 x 2-bedroom assisted living apartments together with communal facility and amenity area, provision of refuse & cycle store and 76 parking spaces for residents, staff and visitors and all associated works following demolition of existing 39 unit sheltered apartment scheme.",2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/north-hertfordshire,BR14,"Nursery, Icknield Way, Letchwoth",-0.233765,51.980235,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,0.43,not owned by a public authority,,not permissioned,,,,8,8,yes,,2017-12-31,2018-12-31,
