OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/016,Former Martindale School Boxted Road Hemel Hempstead,-0.498282,51.760751,https://goo.gl/,1.41,owned by a public authority,permissioned,full planning permission,2015-02-27,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,Full application resolved to be granted subject to s106,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/017,Frogmore Road Hemel Hempstead,-0.46659,51.73815,https://goo.gl/,2.93,not owned by a public authority,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,4/03226/16/PRE,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/018,Corner of High Street / Swing Gate Lane Berkhamsted,-0.556029,51.757419,https://goo.gl/,0.1,owned by a public authority,permissioned,full planning permission,2015-06-29,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/019,Western Road Tring,-0.66847,51.792052,https://goo.gl/,0.47,not owned by a public authority,not permissioned,,,,yes,,,,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/020,Depot land Langdon Street Tring,-0.663863,51.791928,https://goo.gl/,0.22,not owned by a public authority,permissioned,full planning permission,2016-05-18,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/021,Watling Street (rear of Hicks Road/High Street) Markyate,-0.458572,51.836587,https://goo.gl/,0.27,not owned by a public authority,permissioned,full planning permission,2015-11-02,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/022,Garden Scene Nursery Chapel Croft Chipperfield,-0.491149,51.707391,https://goo.gl/,0.81,not owned by a public authority,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,4/00780/14/PRE 4/02659/06/PRE 4/00369/93/4 refer to simmonds nursery,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/023,Bourne End Mills Bourne End Lane,-0.526102,51.742957,https://goo.gl/,3.98,not owned by a public authority,permissioned,reserved matters approval,2017-07-17,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,Hybrid application granted outline / part full permission on 9/03/16,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/024,St Mary's Convent Green End Road Boxmoor,-0.491942,51.747065,https://goo.gl/,0.81,not owned by a public authority,permissioned,full planning permission,2016-06-13,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,LBC granted 13/06/16,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/025,Former Sappi Nash Mills,-0.45143,51.728698,https://goo.gl/,6.67,not owned by a public authority,permissioned,full planning permission,2015-10-19,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,"Part permissioned as applications not recived for part of site to south of Red Lion Lane. CoU of Blocks I and K granted 2/04/13. 450 dwellings plus care home, community use, A3, B1 and Day Nursery, etc granted 12/05/10",2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/026,"St Francis De Sales, Preparatory School, Aylesbury Road",-0.699309,51.831475,https://goo.gl/,0.69,not owned by a public authority,not permissioned,full planning permission,,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,Query whether this constitutes previously developed land,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/027,"Chipperfield Garden Centre, Chipperfield",-0.507454,51.71278,https://goo.gl/,3.22,not owned by a public authority,not permissioned,full planning permission,,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,,2018-08-17,,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/028,"Hemel Hempstead Garden Centre, Great gaddesden",-0.506741,51.79204,https://goo.gl/,2.44,not owned by a public authority,not permissioned,full planning permission,,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,,2018-08-17,,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/029,"Marchmont Farm, Link Road, Hemel",-0.473399,51.767037,https://goo.gl/,0.65,not owned by a public authority,not permissioned,full planning permission,,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,,2018-08-17,,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/030,"Former Bobsleigh Hotel, Bovingdon",-0.526586,51.72837,https://goo.gl/,1.4,not owned by a public authority,not permissioned,full planning permission,,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,,2018-08-17,,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/031,"Caddington Hall, Markyate",-0.452067,51.843896,https://goo.gl/,4.65,not owned by a public authority,not permissioned,full planning permission,,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,,2018-08-17,,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/032,"Dacre House, Hillfield Road",-0.470114,51.753007,https://goo.gl/,0.05,not owned by a public authority,not permissioned,full planning permission,,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,,2018-08-17,,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/033,Leys Road (No 121),-0.456609,51.742723,https://goo.gl/,0.15,not owned by a public authority,not permissioned,full planning permission,,http://www.dacorum.gov.uk/brownfield-land-register,yes,,,,,2018-08-17,,
