OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/bexley,BLR002,"1st Floor, 234-236 Broadway, Bexleyheath",0.137412,51.457821,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.02,not owned by a public authority,,permissioned,other,2014-10-31,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002BQPBELI000,5,5,yes,"14/01611/PRIOR, Prior approval for the change of use of the first floor from Class B1(a) to residential flats Class C3 (dwellinghouses).",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR003,"The Former Pop In Parlour, Cornelia Place, Erith",0.179809,51.479028,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.026,not owned by a public authority,,permissioned,full planning permission,2016-10-07,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00027LBELI000,5,5,yes,"16/01807/FUL, Erection of a part two/part three storey building to provide 3 x 1 bed and 2 x 2 bed flats.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR004,"Ground Floor, 76 & 78 Crayford High Street, Crayford",0.177654,51.453438,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.028,not owned by a public authority,,permissioned,other,2017-05-23,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002FIKBELI000,27,27,yes,"17/00781/PRIOR, 17/00779/PRIOR, 18/00485/PRIOR, 17/02727/PRIOR , Prior notification for the change of use from storage (Class B8) to 5 studio flats (Class C3); Prior notification for the change of use from office (Class B1) to 9 studio flats (Class C3); Prior notification for the change of use from offices (Class B1(a) to 6 x 1 bed maisonettes (Class C3); Prior notification for the change of use from storage (Class B8) to 7 studio flats (Class C3).",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR005,"Land to the rear of, 89 Sidcup High Street, Sidcup",0.101389,51.426664,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.045,not owned by a public authority,,permissioned,full planning permission,2014-06-24,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JJGRRHBE50001,5,5,yes,"09/01442/FUL01, Roof extension to existing building to form an additional 2 bedroom flat with new glazed openings to existing south elevation.  Erection of one residential block to rear comprising of 3x2 bedroom and 1x1 bedroom flats with communal roof terrace.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR006,"61-63 Lion Road, Bexleyheath",0.136162,51.456332,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.047,not owned by a public authority,,permissioned,full planning permission,2016-02-01,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0029S0BELI000,5,5,yes,"15/02772/FUL, Demolition of existing buildings and erection of two apartment blocks providing 5 apartments comprising 3 x 2 bed and 2 x 1 bed apartments. Provision of 3 car parking spaces, cycle and bin store and amenity areas.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR015,"Rear of, 188d Halfway Street, Sidcup",0.087023,51.441579,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.043,not owned by a public authority,,permissioned,full planning permission,2016-04-15,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001K8NBELI000,6,6,yes,"13/01828/FUL, Erection of one three-storey building comprising 6  one- flats with provision of 6 underground car parking spaces and refuse store.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR020,"70-74 Sidcup High Street, Sidcup",0.102774,51.426126,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.054,not owned by a public authority,,permissioned,full planning permission,2016-04-22,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0002CHBELI000,6,6,yes,"15/00082/FUL, Formation of a second floor to provide 3 x 2 bed and 3 x 1 bed apartments.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR021,"178 Park View Road, Welling",0.114202,51.46174,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.06,not owned by a public authority,,permissioned,full planning permission,2016-07-11,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0027MGBELI000,6,6,yes,"16/00428/FUL, Demolition of existing buildings and erection of a part two/part three storey building comprising a commercial retail unit with storage and warehousing at ground floor level and 2 x 1 bed and 4 x 2 bed flats above with communal terrace and privacy screen. Provision of 6 parking spaces to rear along with secure cycle and refuse storage.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR022,"475, 475a and 475b Blackfen Road, Sidcup",0.115888,51.448418,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.067,not owned by a public authority,,permissioned,full planning permission,2017-03-21,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0027F8BELI000,6,6,yes,"16/02004/FUL, Demolition of existing shops and erection of one restaurant (Class A3) and 6 x 2 bedroom flats with associated parking and amenity space.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR023,"Garage site in, Kay Street, Welling",0.11118,51.470185,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.22,not owned by a public authority,,permissioned,full planning permission,2017-01-31,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0001OOBELI000,6,6,yes,"16/02558/FUL, Demolition of existing garages and erection of 6 dwelling houses comprising 3 x 2 bed detached and 3 x 2 bed terraced houses, bin storage areas and associated parking spaces.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR028,"20 and rear of 14-28 West Street, Erith",0.175757,51.483159,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.051,not owned by a public authority,,permissioned,full planning permission,2017-06-16,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00192OBELI000,7,7,yes,"17/00166/FUL, Demolition of existing buildings and 20 West Street to provide access and erection of 1 x 2 storey and 1 x 3 storey residential buildings comprising of 6 x 1 bed and 1 x 2 bed self-contained flats with associated parking spaces.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR029,"241 Main Road, Sidcup",0.088185,51.429526,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.056,not owned by a public authority,,permissioned,other,2016-04-22,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0026J6BELI000,7,7,yes,"16/00665/PRIOR, Notice of prior approval for change use from office (Use Class B1)  to use for 7 x 1 bed. self contained units of accommodation (Use Class C3) and associated works including demolition of attached outbuildings/garages and alterations to the side elevation.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR033,"106 Sidcup High Street, Sidcup",0.10111,51.426228,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.055,owned by a public authority,,permissioned,full planning permission,2019-10-14,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0002EYBELI000,9,9,yes,"19/01372/FULM, Erection of a four storey building to provide a 3 screen cinema with an additional studio (Class D2), a library (Class D1), a cafe and bar (Class A3), provision of a Changing Places WC and 9 residential flats comprising 3 x 1 bed and 6 x 2 bed flats.",2017-12-07,2019-10-31,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR034,"28-32 Nuxley Road, Belvedere",0.145695,51.482472,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.074,not owned by a public authority,,permissioned,full planning permission,2016-12-19,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0028JSBELI000,8,8,yes,"16/02008/FULM, Re-development of site to provide a retail unit (Class A1) on the ground floor and 8 x 2 bed self-contained units of accommodation on the first and second floors. Provision of car and cycle parking and refuse storage.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR035,"Duke Of Wellington, 92 London Road, Crayford",0.173985,51.451959,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.093,not owned by a public authority,,permissioned,full planning permission,2014-03-28,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000UUIBELI000,8,8,yes,"13/01724/FUL, Change of use and conversion of existing public house and first floor to provide 3 x 2 bedroom dwellings. Erection of new 3 storey block comprising 5 x 2 bed dwellings with associated car parking and landscaping.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR037,"Land Rear Of, 198 Broadway, Bexleyheath",0.139747,51.457877,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.062,not owned by a public authority,,permissioned,full planning permission,2016-01-29,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=N1NIEWBE07D01,9,9,yes,"14/00357/FUL, Demolition of existing garages and erection of one 3 storey block of 9 apartments comprising 2 x 1 bed and 5 x 2 bed and 2 x 3 bed apartments incorporating 10 basement car spaces and 3 garages on the ground floor.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR038,"52-54 Bellegrove Road, Welling",0.103989,51.463191,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.07,not owned by a public authority,,permissioned,reserved matters approval,2019-01-24,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IYBQKDBE30000,9,9,yes,"15/00713/OUT01, Application for approval of reserved matters being access, appearance, landscaping, layout and scale following approval of outline planning permission 15/00713/OUT for an extension to provide an additional second storey to the rear consisting of 3 x 1 bed flats (C3). Change of Use and conversion of the first floor from Assembly and Leisure use (D2) to 6 flats (C3) comprising 2 x 2 bed and 4 x 1 bed flats. Provision of 4 car parking spaces, 9 cycle spaces and refuse store.",2017-12-07,2019-10-31,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR041,"176-178 Bexley Road, Erith",0.162458,51.475122,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.11,not owned by a public authority,,permissioned,full planning permission,2019-03-19,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0000ROBELI000,9,9,yes,"19/00039/FUL, Demolition of existing dwellings and erection of a  block of  flats comprising  9 x 2 bed flats with associated car parking, cycle and bin storage areas, amenity space and access on Horsa Road.",2017-12-07,2019-10-31,
http://opendatacommunities.org/id/london-borough-council/bexley,BLR042,"124 Watling Street, Bexleyheath",0.160255,51.45411,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.112,not owned by a public authority,,permissioned,full planning permission,2015-03-27,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=ONKPHIBE0MU01,9,9,yes,"14/02401/FUL, Demolition of the existing dwelling and erection of one three storey block comprising of 5 x 2-bedroom and 4 x 1-bedroom apartments together with provision of on-site parking, bicycle storage, bin storage and a landscaped communal amenity area.",2017-12-07,2017-12-07,
