OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_001,-1.61459,53.66701,0.77,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_002,-1.62486,53.67472,1.98,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_003,-1.63595,53.68213,1.18,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_004,-1.64485,53.67495,2.67,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_005,-1.63474,53.69633,0.48,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_006,-1.65812,53.69492,0.17,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_007,-1.62364,53.69489,0.57,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_008,-1.64351,53.67433,1.84,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_009,-1.62701,53.69476,1.26,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_010,-1.66404,53.68208,0.45,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_011,-1.69307,53.67917,1.17,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_012,-1.78604,53.65441,0.22,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_013,-1.78654,53.65482,0.15,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_014,-1.80842,53.65664,0.38,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_015,-1.73786,53.65229,4.2,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_016,-1.78267,53.63904,0.39,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_017,-1.78182,53.63887,0.23,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_018,-1.78413,53.63012,0.17,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_019,-1.78765,53.64138,0.21,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_020,-1.78243,53.64211,0.27,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_021,-1.80141,53.63824,0.56,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_022,-1.81088,53.63497,8.97,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_023,-1.82363,53.65881,0.64,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_024,-1.77933,53.66062,1.29,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_025,-1.82486,53.62865,3.33,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_026,-1.81072,53.65032,0.75,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_027,-1.82974,53.62908,14.38,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_028,-1.82198,53.62835,0.95,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_029,-1.83251,53.65532,0.43,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_030,-1.76049,53.67198,2.1,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_031,-1.72882,53.6569,1.4,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_032,-1.74603,53.68073,0.79,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_033,-1.78642,53.65161,1.26,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_034,-1.78888,53.64815,2.43,20/12/2017,20/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,BLR_035,-1.77788,53.64908,2.66,20/12/2017,20/12/2017,
