OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/east-cambridgeshire,BLR0201,"Police Station, 12, Bell Road, Bottisham, CAMBRIDGE, CB25 9DF",0.256845,52.222905,https://www.eastcambs.gov.uk/sites/default/files/BLR0201.jpg,0.11,not owned by a public authority,,permissioned,full planning permission,2017-09-03,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFM1FRGGKPB00,9,9,yes,Redevelopment of former police station Construction of 9No. Flats with offstreet parking and new access road off Bell  Road,2017-12-12,2017-12-12,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,BLR0501,Former D S Smith Site Reach Road Burwell Burwell CB25 0AH,0.322746,52.266392,https://www.eastcambs.gov.uk/sites/default/files/BLR0501.jpg,3.053,not owned by a public authority,,permissioned,reserved matters approval,2016-02-19,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?keyVal=NWOI9ZGGFM100&activeTab=summary,70,70,yes,Approval of details for all reserved matters for the housing element ( plots 1-70) of planning application 14/00046/OUM,2017-12-12,2017-12-12,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,BLR0601,"1, Oak Lane, Cheveley, NEWMARKET, CB8 9RA",0.462439,52.21174,https://www.eastcambs.gov.uk/sites/default/files/BLR0601.jpg,0.513,not owned by a public authority,,permissioned,reserved matters approval,2017-12-06,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OXEMKQGGI2S00,8,8,yes,Reserved matters application for erection of eight detached dwellings,2017-12-12,2017-12-12,2019-12-12
http://opendatacommunities.org/id/district-council/east-cambridgeshire,BLR1001,Land At Barton Road Car Park Barton Road Ely Cambridgeshire,0.258723,52.396555,https://www.eastcambs.gov.uk/sites/default/files/BLR1001.jpg,0.186,owned by a public authority,,permissioned,reserved matters approval,2016-12-28,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?keyVal=NXYI08GGGGP00&activeTab=summary,11,11,yes,"Residential development for 11 dwellings, with minor alterations to the existing vehicular and pedestrian access.",2017-12-12,2017-12-12,2019-12-12
http://opendatacommunities.org/id/district-council/east-cambridgeshire,BLR1002,"Pound Store, 10, Forehill, ELY, Cambridgeshire CB7 4AF",0.266795,52.398304,https://www.eastcambs.gov.uk/sites/default/files/BLR1002.jpg,0.096,not owned by a public authority,,permissioned,full planning permission,2017-08-08,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OPQMUYGGK4S00,6,6,yes,Refurbishment and partial demolition of existing building to provide five residential townhouses and one residential apartment over retained commercial unit.,2017-12-12,2017-12-12,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,BLR1003,"The Grange, Nutholt Lane, Ely CB7 4EE",0.263666,52.400841,https://www.eastcambs.gov.uk/sites/default/files/BLR1003.jpg,0.605,owned by a public authority,,not permissioned,,,,10,10,yes,"The site is allocated by the Local Plan for mixed-use development. Allocated for a retail-led scheme (4,200sqm max), with retail and/or office as complimentary uses.",2017-12-12,2017-12-12,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,BLR1035,"Police/ Abulance Station, Nutholt Lane, Ely, CB7 4PL",0.264065,52.401569,https://www.eastcambs.gov.uk/sites/default/files/BLR1035%20-%20Police%20%26%20Ambulance%20Station%2C%20Nutholt%20Lane.pdf,,not owned by a public authority,,not permissioned,,,,30,30,yes,Land allocated in adopted 2015 Local Plan,2019-11-12,2019-11-12,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,BLR1004,"Paradise Leisure Centre, Newnham St, Ely CB7 4PQ",0.266758,52.401932,https://www.eastcambs.gov.uk/sites/default/files/BLR1004.jpg,1.037,owned by a public authority,,not permissioned,,,,50,50,yes,"The site is allocated by the Local Plan for mixed-use development. Allocated as a residential-led scheme with potential for other uses, such as offices, leisure and small-scale retail.",2017-12-12,2017-12-12,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,BLR1034,"Waitrose Car Park area, Brays Lane, Ely, CB7 4QJ",0.267654,52.40062,https://www.eastcambs.gov.uk/sites/default/files/BLR1034%20-%20Waitrose%20Car%20Park%2C%20Ely.pdf,,not owned by a public authority,,not permissioned,,,,20,20,yes,Land allocated in adopted 2015 Local Plan,2019-11-12,2019-11-12,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,BLR1036,Alexander House 38 Forehill Ely Cambridgeshire,0.268003,52.39784,https://www.eastcambs.gov.uk/sites/default/files/BLR1036%20-%20%2038%20Forehill%2C%20Ely.pdf,0.145,not owned by a public authority,,permissioned,full planning permission,2018-05-31,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P72ILDGG0CS00,20,20,yes,,2019-11-12,2019-11-12,
