OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-039,"Westwood Campus Site, Valley Bridge, Scarborough",-0.404633,54.278113,https://tinyurl.com/ybvzm55b,0.83,not owned by a public authority,not permissioned,,,,yes,,,,,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-040,"101 Prospect Mount Road, Scarborough",-0.429811,54.28406,https://tinyurl.com/y7ancmef,0.43,owned by a public authority,not permissioned,,,,yes,,,,,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-041,"Land at Yorkshire Coast College, Lady Edith's Drive, Scarborough",-0.436554,54.284085,https://tinyurl.com/y7gjtsw4,4.62,not owned by a public authority,not permissioned,,,,yes,,,,,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-043,"Land off Stakesby Road, Whitby (part of)",-0.628771,54.487417,https://tinyurl.com/ycwul5cn,1.45,owned by a public authority,permissioned,full planning permission,2016-11-10,,yes,,,,16/00825/FL (Part approved),2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-045,"Residential Care Home, 1 Larpool Lane, Whitby",-0.611225,54.479038,https://tinyurl.com/y9zt8ets,0.7,owned by a public authority,not permissioned,,,,yes,,,,,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-046,"Silver Birches, Station Avenue, Filey",-0.294638,54.210858,https://tinyurl.com/ybwhywcu,0.3,owned by a public authority,not permissioned,,,,yes,,,,,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-047,"20 Ryndleside, Scarborough",-0.41618,54.28856,https://tinyurl.com/y7vuznom,0.06,not owned by a public authority,permissioned,full planning permission,2017-05-22,,yes,,,,,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-048,"164-166 North Marine Road, Scarborough",-0.40564,54.28975,https://tinyurl.com/y8h8obnw,0.02,not owned by a public authority,permissioned,full planning permission,2018-02-16,,yes,,,,,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-049,"99 Peasholm Drive, Scarborough",-0.40937,54.28942,https://tinyurl.com/ya4spj9s,0.03,not owned by a public authority,permissioned,full planning permission,2018-02-21,,yes,,,,,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-050,"Goodie New Shoes, 37-39 Huntriss Row, Scarborough",-0.40003,54.28111,https://tinyurl.com/y7qgmk4s,0.03,not owned by a public authority,permissioned,full planning permission,2018-03-14,,yes,,,,,2017-12-18,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-051,"13 Queen Street, Scarborough",-0.39896,54.28357,https://tinyurl.com/y7semczm,0.01,not owned by a public authority,permissioned,full planning permission,2018-03-22,,yes,,,,,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-052,"Sandbech Hotel, 1-2 Crescent Terrace, Whitby",-0.61805,54.49009,https://tinyurl.com/y6w5ojkh,0.02,not owned by a public authority,permissioned,full planning permission,2018-02-23,,yes,,,,,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-053,"Braeburn House, Moor Lane, Eastfield",-0.39532,54.23947,https://tinyurl.com/y82tozwa,0.39,owned by a public authority,permissioned,full planning permission,2018-03-06,,yes,,,,,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-054,"84 Filey Road, Scarborough",-0.39385,54.26444,https://tinyurl.com/yazse7sz,0.19,not owned by a public authority,permissioned,full planning permission,2018-03-29,,yes,,,,,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-056,"Former Scarborough Rugby Union Football Club, Scalby Road, Scalby, Scarborough",-0.44207,54.2951,https://tinyurl.com/y7e3f4b5,1.49,not owned by a public authority,permissioned,full planning permission,2018-01-12,,yes,,,,,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-057,"Former site of 79 Cross Lane, Newby",-0.42527,54.29479,https://tinyurl.com/yc8pasgo,0.17,not owned by a public authority,permissioned,full planning permission,2018-02-01,,yes,,,,,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-058,"Land to East of the Nurseries, Whitby",-0.62936,54.48597,https://tinyurl.com/y7zbcjyn,0.3,owned by a public authority,permissioned,full planning permission,2018-02-16,,yes,,,,,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-059,"Land at Dean Road, Scarborough",-0.405644,54.284543,https://tinyurl.com/ya9rxjvr,0.48,not owned by a public authority,not permissioned,,,,yes,,,,,2017-12-18,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-060,"Electricity Building, Filey Road, Gristhorpe",-0.330164,54.222375,https://tinyurl.com/y8kclfl6,2.4,not owned by a public authority,permissioned,reserved matters approval,2018-01-23,,yes,,,,17/01827/RM,2017-12-18,2018-09-05,
