OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/guildford,BLR_003,"Land at Guildford Park Road Surface Car Park, Guildford GU2 7NF",-0.583505,51.239766,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,2.15,owned by a public authority,,permissioned,full planning permission,2017-01-23,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_171221,160,160,yes,"""Application ref. 16/P/01290"". ""Demolition of existing garage buildings and redevelopment of the site to provide 160 residential apartments and houses (Use Class C3) with new infrastructure, parking, access, landscaping, cycle storage and associated facilities including private and communal amenity space together with a five storey 541 space multi-storey public car park (Sui Generis) and 825 sqm. (GEFA) flexible commercial floorspace (Use Class A1, B1 and D2) on the ground floor of the multi-storey car park""",2017-09-27,2017-09-27,
http://opendatacommunities.org/id/district-council/guildford,BLR_015,"Works, Poyle Road, Tongham, GU10 1DS",-0.731398,51.233127,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,0.12,not owned by a public authority,,not permissioned,,,,10,10,,,2017-09-27,2017-09-27,
http://opendatacommunities.org/id/district-council/guildford,BLR_016,"Public House, Oxenden Road, Tongham",-0.732669,51.236414,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,0.17,not owned by a public authority,,not permissioned,,,,15,15,,,2017-09-27,2017-09-27,
http://opendatacommunities.org/id/district-council/guildford,BLR_017,"Builders Yard (Elms Garden), Glaziers Lane, Normandy",-0.666377,51.251711,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,1.25,not owned by a public authority,,permissioned,outline planning permission,2019-12-06,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_182747,15,28,yes,"""Application ref. 19/P/01313"". ""Outline application for the erection of 28 dwellings together with car parking and landscaping following demolition of existing buildings (All matters reserved except access).""",2017-09-27,2020-11-09,
http://opendatacommunities.org/id/district-council/guildford,BLR_019,"Slyfield Area Regeneration Project, Guildford",-0.564657,51.257549,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,4E+1,mixed ownership,,not permissioned,,,,1000,1000,,"""Local Plan allocation ref. A24. Policy allocates site for 1,500 homes of which 1,000 will be delivered within the Plan period, and a mix of other uses including 6500 sq. m light industrial (B1c)/ trade counters (B8) and 6 traveller pitches (sui generis).""",2017-09-27,2019-11-01,
http://opendatacommunities.org/id/district-council/guildford,BLR_020,"Land at Westway, off Aldershot Road, Guildford",-0.601427,51.250593,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,0.56,not owned by a public authority,,not permissioned,,,,38,38,yes,"""Local Plan allocation ref. A19""",2017-09-27,2019-11-01,
http://opendatacommunities.org/id/district-council/guildford,BLR_021,"Land at Guildford Cathedral, Alresford Road, Guildford",-0.589994,51.240708,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,3.28,not owned by a public authority,,not permissioned,,,,93,93,,"""Local Plan allocation ref. A15""",2017-09-27,2019-11-01,
http://opendatacommunities.org/id/district-council/guildford,BLR_022,"The Plaza, Portsmouth Road, Guildford",-0.578025,51.233963,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,0.38,not owned by a public authority,,not permissioned,full planning permission,2018-03-14,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_177442,90,90,,"""Local Plan allocation ref. A1. Current permitted scheme not considered viable by applicant and site is no longer for sale, therefore site remains available for residential development.""",2019-11-01,2019-11-01,
http://opendatacommunities.org/id/district-council/guildford,BLR_023,"Jewsons, Walnut Tree Close, Guildford",-0.582017,51.241088,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,0.64,not owned by a public authority,,not permissioned,,,,175,175,,"""Local Plan allocation ref. A4""",2017-09-27,2019-11-01,
http://opendatacommunities.org/id/district-council/guildford,BLR_024,"Surrey Police Headquarters, Mount Browne, Sandy Lane, Guildford",-0.585445,51.222282,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,5.9,not owned by a public authority,,not permissioned,,,,116,116,,"""Local Plan allocation ref. A33""",2017-09-27,2019-11-01,
http://opendatacommunities.org/id/district-council/guildford,BLR_025,"Former Pond Meadow School, Pond Meadow, Guildford",-0.608353,51.246638,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,0.6,owned by a public authority,,not permissioned,,,,10,10,yes,"""Local Plan allocation ref. A20""",2017-09-27,2019-11-01,
http://opendatacommunities.org/id/district-council/guildford,BLR_026,"Land between Farnham Road and the Mount, Guildford",-0.57977,51.234991,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,0.64,not owned by a public authority,,not permissioned,,,,70,70,,"""Local Plan allocation ref. A3""",2017-09-27,2019-11-01,
http://opendatacommunities.org/id/district-council/guildford,BLR_027,"Land at Coltsfoot Drive, 1 Bryony Road and garages, Guildford",-0.54489,51.257233,https://www2.guildford.gov.uk/ishare5.2.web/atsolomap_brownfield_land_register.html,0.64,not owned by a public authority,,not permissioned,,,,18,18,,,2017-09-27,2017-09-27,
