OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/west-lindsey,1,53.396243559,-0.7707252902,0.36,25.00,25.00,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,2,53.3970435282,-0.7750937784,0.81,34.00,34.00,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,3,53.3945273121,-0.7751658853,2.22,83.00,83.00,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,4,53.3928797008,-0.7749123331,0.58,25.00,25.00,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,5,53.3920365546,-0.7637483785,3.98,112.00,112.00,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,6,53.4011828436,-0.7816682642,3.03,114.00,114.00,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,7,53.4042789326,-0.7732620538,0.93,,,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,8,53.4036052975,-0.7759437063,0.18,48.00,48.00,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,9,53.4000781459,-0.7703593761,0.29,,,2018-12-21,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,10,53.2665409538,-0.4912988893,0.38,30.00,30.00,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,11,53.3895200904,-0.7760161251,3.96,,,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,12,53.3979322197,-0.7758503673,1.72,73.00,73.00,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,13,53.3994427003,-0.7785143044,1.57,55.00,55.00,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,14,53.3990147239,-0.7648703037,2.28,78.00,78.00,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,15,53.3344173406,-0.5804553929,1.80,,,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,16,53.3864746072,-0.3359741242,0.08,,,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,19,53.4090447028,-0.7804365013,0.19,,,2018-12-21,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,20,53.4912771454,-0.3047739607,0.65,,,2018-12-21,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,22,53.4425095187,-0.187826196,2.09,,,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,23,53.3955094112,-0.7762656579,0.16,,,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,24,53.4054510954,-0.7631502199,0.80,,,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,25,53.2760819318,-0.4051299683,2.02,,,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,26,53.3993039711,-0.4960235906,0.37,,,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,27,53.3995559981,-0.752085664,0.65,,,2018-12-21,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,29,53.4962954961,-0.3240814745,0.26,,,2018-12-21,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,30,53.3097084974,-0.6665118343,0.27,,,2017-12-17,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,31,53.4528750067,-0.5208033544,0.42,,,2019-12-06,2019-03-31,
http://opendatacommunities.org/id/district-council/west-lindsey,32,53.265615598,-0.6529193406,0.20,,,2019-12-06,2019-03-31,
