OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,H1351,435929.42,406342.925,0.5,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,H1401,444833.592,405901.521,0.3,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,H1477,436150.644,401267.698,0.3,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,H1489,433969.47,406807.612,0.3,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,H1541,436318.29,400313.241,0.4,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,H1740,435051.123,408169.092,0.3,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,AC1,431176.695,410780.105,4.1,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,AC3,434010.02,409925.789,4.4,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,H55,446492.993,406322.141,1.4,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,311,445987.562,405376.142,0.7,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,H64,440009.777,402708.125,0.8,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,308,441415.643,404196.819,1.1,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,H29,436263.922,408054.145,1.2,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,AC30,435566.844,400036.64,0.9,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,H1,445779.547,406116.76,7,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,H22,439293.9,411438.276,0.9,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,AC16,433241.992,405606.925,5.8,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,AC40,440222.822,402382.259,9.8,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,H41,441556.996,404405.469,1.6,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,H52,446561.385,404234.668,0.6,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,AC12,437475.452,409923.8,8.7,02/08/2017,02/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,355,434822.5,400714.2,0.27,10/08/2017,10/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,AC44,430309.9,394339.5,9,10/08/2017,10/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,H2474,430370,394070,0.5,10/08/2017,10/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,Town Centre Development Site 2,434614.1,405928.2,2.5,10/08/2017,10/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,Town Centre Development Site 3,434566.8,406724.5,4.6,10/08/2017,10/08/2017
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,H0602,432942.5,406604.6,0.4,10/08/2017,10/08/2017
