OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,PP3223,14 Wilbury Villas & 69 Wilbury Avenue Hove,,,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP3223%2014%20Wilbury%20Villas%20%26%2069%20Wilbury%20Avenue%20Hove_0.pdf,,not owned by a public authority,permissioned,full planning permission,2012-06-01,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F05635|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2012%2F03727|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F03305|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F00741,yes,,,,Development commenced 201617,2017-10-03,,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,PP4203,Koba 135 Western Road Brighton,,,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4203%20Koba%20135%20Western%20Road%20Brighton.pdf,,not owned by a public authority,permissioned,full planning permission,2014-05-07,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F00998|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F02437|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2009%2F02511|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2009%2F01256,yes,,,,Development commenced 201617,2017-10-03,,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,PP4204,Seaholme Hotel 10-11 Seafield Road Hove,,,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4204%20Seaholme%20Hotel%2010-11%20Seafield%20Road%20Hove.pdf,,not owned by a public authority,permissioned,full planning permission,2014-07-03,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2013%2F02543,yes,,,,Development not started on site 201617,2017-10-03,,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,PP4262,56 Old Steine Brighton,,,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4262%2056%20Old%20Steine%20Brighton.pdf,,not owned by a public authority,permissioned,full planning permission,2014-09-25,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02028|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F00153|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F00967|,yes,,,,Development not started on site 201617,2017-10-03,,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,PP4411,143-145 Church Road Hove,,,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4411%20143-145%20Church%20Road%20Hove.pdf,,not owned by a public authority,permissioned,other,2014-12-15,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F03696|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2011%2F02457|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2010%2F03709,yes,,,,Development commenced 201617,2017-10-03,,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,PP4452,1 Gordon Mews Gordon Close Portslade,,,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4452%201%20Gordon%20Mews%20Gordon%20Close%20Portslade.pdf,,not owned by a public authority,permissioned,other,2014-04-29,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F00654,yes,,,,Development not started on site 201617,2017-10-03,,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,PP4482,26 & 26A Reigate Road Brighton,,,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4482%2026%20%26%2026A%20Reigate%20Road%20Brighton.pdf,,not owned by a public authority,permissioned,full planning permission,2015-03-30,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F05073|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2014%2F03799,yes,,,,Development commenced 201617,2017-10-03,,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,PP4588,17 Marmion Road Hove,,,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4588%2017%20Marmion%20Road%20Hove.pdf,,not owned by a public authority,permissioned,full planning permission,2015-11-03,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F02639|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F00914,yes,,,,Development commenced 201617,2017-10-03,,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,PP4653,20 Sackville Road & 78 Pembroke Crescent Hove,,,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP4653%2020%20Sackville%20Road%20%26%2078%20Pembroke%20Crescent%20Hove.pdf,,not owned by a public authority,permissioned,full planning permission,2016-03-01,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F02728,yes,,,,Development commenced 201617,2017-10-03,,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,PP5220,6 Locks Hill Portslade,,,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP5220%206%20Locks%20Hill%20Portslade.pdf,,not owned by a public authority,permissioned,full planning permission,2017-08-25,http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2016%2F06300|http://ww3.brighton-hove.gov.uk/index.cfm?request=c1199915&action=showDetail&APPLICATION_NUMBER=BH2015%2F03138,yes,,,,Development not started on site 201618. Most recent application for 4 houses only,2017-10-03,,
