OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/borough-council/ashford,AG7c,601769,141612,7.7,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,BE16,600116.511,141826.804,2.79,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,BE17,600246.156,141751.398,3.82,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,DW32,601005.725,151041.008,0.486,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,NO1,600573.357,141031.155,0.403,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,NW3,602943.931,143817.974,4.5,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,ST3,601384.212,143208.109,4,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,ST8,601915.824,142874.832,1,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,VC1 & VC2,600477.372,142419.014,0.75,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,VC1 & VC2,600477.372,142419.014,0.48,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,VC60,600839.852,142461.347,1.01,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,VC17,600358.31,142498.389,2.307,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,VC3,600948.331,142184.858,2.401,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,VC4,599471.956,142460.024,2.014,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,VC50,599551.331,142370.066,1.2,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,VC54,600495.321,143092.414,0.1237,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,VC57 & VC59,600875.303,142146.976,0.186,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,WC37,591482.425,138097.355,0.86,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,WC45 & WC46,589049.795,137150.166,1.226,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,WC55,589908.368,137249.385,1.51,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,WC77,591821.406,144846.187,0.219,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,WY3,605810.467,147292.468,1.5,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,WY24,605023.848,144491.789,1.2,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,WS77,594613.99,133690.811,0.27,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,TN4,588253.924,133496.276,0.14,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,WS14,598266.514,138447.397,0.7,,,2018-02-26,2018-02-26,
http://opendatacommunities.org/id/borough-council/ashford,SS8,608364.478,140082.582,0.41,,,2018-02-26,2018-02-26,
