OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/exeter,SHLAA Site 3,"Exwick Middle School, Higher Exwick Hill, Exeter",,,,1.24,owned by a public authority,,not permissioned,,,,47,47,,See constraints column for further information.,2016-07-14,2016-07-14,
http://opendatacommunities.org/id/district-council/exeter,SHLAA Site 5,"Foxhayes School, Gloucester Road, Exeter",,,,0.76,owned by a public authority,,not permissioned,,,,10,10,,"See constraints column for further information.  Part of the site is required for community use, giving a net site area is approx 0.5 ha.",2016-07-14,2016-07-14,
http://opendatacommunities.org/id/district-council/exeter,SHLAA Site 14,"8 and 10 Church Road, Alphington, Exeter",,,,0.14,not owned by a public authority,,permissioned,,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=59870,,,,See planning history and constraints columns for further information,2016-07-14,2016-07-14,
http://opendatacommunities.org/id/district-council/exeter,SHLAA Site 101,"Middlemoor HQ Site A, Greenwood Drive, Exeter",,,,0.99,owned by a public authority,,permissioned,,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=67136,34,34,,See planning history and constraints columns for further information,2016-07-14,2016-07-14,
http://opendatacommunities.org/id/district-council/exeter,SHLAA Site 102,"Middlemoor HQ Site B, Alderson Drive, Exeter",,,,1.56,owned by a public authority,,permissioned,,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=67136,49,49,,See planning history and constraints columns for further information,2016-07-14,2016-07-14,
http://opendatacommunities.org/id/district-council/exeter,SHLAA Site 111,"Eagle Yard, Tudor Street",,,,0.1,not owned by a public authority,,permissioned,,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=69380,10,10,,See planning history and constraints columns for further information.  Consent relates to purpose built student accommodation.,2016-07-14,2016-07-14,
http://opendatacommunities.org/id/district-council/exeter,SHLAA Site 118,"Brewers Court, Frickers Yard, Willeys Avenue, Exeter",,,,0.12,not owned by a public authority,,permissioned,,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=70955; http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=72173,5,5,,See planning history and constraints columns for further information,2016-07-14,2016-07-14,
http://opendatacommunities.org/id/district-council/exeter,SHLAA Site 124,"23 Cathedral Yard and 55-56 High Street, Exeter",,,,0.04,not owned by a public authority,,permissioned,,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=70666,4,4,,See planning history and constraints columns for further information,2016-07-14,2016-07-14,
http://opendatacommunities.org/id/district-council/exeter,SHLAA Site 131,"91-97 Wonford Street, Exeter",,,,0.08,owned by a public authority,,not permissioned,,,"https://exeter.gov.uk/media/1671/shlaa-appendix-4-sites-without-pp-part-3-revised-2015.pdf, pages 367-370",,,,See constraints column for further information. Part of site is not in public ownership.,2016-07-14,2016-07-14,
http://opendatacommunities.org/id/district-council/exeter,SHLAA Site 336,"102-104 Fore Street, Exeter",,,,0.07,not owned by a public authority,,permissioned,,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=62308,7,7,,See planning history and constraints columns for further information,2016-07-14,2016-07-14,
http://opendatacommunities.org/id/district-council/exeter,SHLAA Site 345,"130 Fore Street, Exeter",,,,0.03,not owned by a public authority,,permissioned,,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=64936,3,3,,See planning history and constraints columns for further information,2016-07-14,2016-07-14,
http://opendatacommunities.org/id/district-council/exeter,SHLAA Site 350,"Corner of Summerland Street and Red Lion Lane, Exeter",,,,0.05,not owned by a public authority,,permissioned,,,http://pub.exeter.gov.uk/scripts/acolnet/planning/AcolnetCGI.gov?ACTION=UNWRAP&RIPNAME=Root.PgeResultDetail&TheSystemkey=65340,5,5,,See planning history and constraints columns for further information,2016-07-14,2016-07-14,
