OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/oadby-and-wigston,OWBCBFL/001,"Former Oadby Swimming Pool Site, Leicester Road, Oadby",-1.086378,52.601328,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,0.26,owned by a public authority,,not permissioned,,,,32,32,yes,. Residential development has been deemed appropriate,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,OWBCBFL/002,"53-59 Queens Drive, Wigston",-1.117732,52.5855,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,0.09,not owned by a public authority,,not permissioned,,,,15,15,yes,. Residential development has been deemed appropriate,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,OWBCBFL/003,"Land At Bennett Way, South Wigston",-1.128604,52.58212,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,0.13,owned by a public authority,,not permissioned,,,,8,8,yes,. Residential development has been deemed appropriate,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,OWBCBFL/005,"29-31 Canal Street, Wigston, LE18 4PL",-1.131548,52.578761,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,0.002,not owned by a public authority,,not permissioned,,,,5,5,yes,. Residential development has been deemed appropriate,2017-04-06,2017-04-06,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,OWBCBFL/006,"8-10 Long Street, Wigston",-1.109126,52.583395,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,0.09,not owned by a public authority,,permissioned,full planning permission,2016-09-30,,27,27,yes,. Application granted for 27 additional dwellings,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,OWBCBFL/007,"271 Leicester Road, Wigston",-1.110317,52.59528,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,0.06,not owned by a public authority,,permissioned,full planning permission,2016-10-06,,6,6,yes,. Application granted for 6 additional dwellings,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,OWBCBFL/008,"39 Long Street, Wigston",-1.107853,52.583583,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,0.24,not owned by a public authority,,not permissioned,,,,18,18,yes,. Residential development has been deemed appropriate,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,OWBCBFL/009,"Arriva Bus Depot, Station Street, South Wigston",-1.130078,52.581465,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,1.11,not owned by a public authority,,not permissioned,,,,43,43,yes,. Residential development has been deemed appropriate,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,OWBCBFL/011,"Lyn House, 37-41 The Parade, Oadby",-1.083467,52.60002,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,,not owned by a public authority,,permissioned,other,2015-07-21,,18,18,yes,. Application granted for 18 additional dwellings,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,OWBCBFL/014,"41-43 Canal Street, South Wigston",-1.132188,52.577723,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,0.04,not owned by a public authority,,permissioned,full planning permission,2015-09-29,,12,12,yes,. Application granted for 12 additional dwellings,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,OWBCBFL/015,"Nautical William, Aylestone Lane, Wigston",-1.118108,52.589585,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2018_2019/Brownfield%20Land%20Register%20Site%20Plans%202018-2019.pdf,0.2,not owned by a public authority,,not permissioned,,,,29,29,yes,. Residential development has been deemed appropriate,2017-04-06,2017-12-01,
