OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,,BR01,"High Road Broxbourne, Broxbourne, EN10 7DD, Broxbourne School",-5.002568,54.685449,,6.093,owned by a public authority,,permissioned,,,,,,,,,,
,,BR02,"Park Lane Paradise, Cheshunt, EN7 6TD, Cheshunt Park Farm",-5.032888,54.666694,,2.238,not owned by a public authority,,permissioned,,,,,,,,,,
,,BR03,"Rosedale Way, Cheshunt, Waltham Cross, Hertfordshire, EN7 6HR, Fourfields",-5.048675,54.663744,,0.5224,owned by a public authority,,permissioned,,,,,,,,,,
,,BR04,"6 Windmill Lane, Cheshunt, EN8 9AA, Wolsey Hall",-5.069064,54.679898,,0.158,owned by a public authority,,permissioned,,,,,,,,,,
,,BR05,"Delamare Road, Cheshunt, Cheshunt Lakeside",-5.063678,54.684197,,12.46,not owned by a public authority,,not permissioned,,,,,,,,,,
,,BR06,"Bishops College, Churchgate, Cheshunt, EN8 9XG, Broxbourne Borough Council Offices and Car Park",-5.067554,54.671808,,1.911,owned by a public authority,,not permissioned,,,,,,,,,,
,,BR07,"Theobalds Lane, Cheshunt, Hertfordshire, EN8 8RU, Cheshunt Football Club",-5.082967,54.674986,,5.304,owned by a public authority,,not permissioned,,,,,,,,,,
,,BR08,"577-579 Goffs Lane, Goffs Oak, EN7 5HJ, South of Goffs Lane",-5.057745,54.649462,,1.883,not owned by a public authority,,not permissioned,,,,,,,,,,
,,BR09,"104 Cuffley Hill, Goffs Oak, EN7 5EY, CG Edwards",-5.053771,54.641345,,1.208,not owned by a public authority,,not permissioned,,,,,,,,,,
,,BR10,"Rye Road, Hoddesdon, EN11, Turnford Surfacing Site",-4.952312,54.705196,,0.5787,not owned by a public authority,,not permissioned,,,,,,,,,,
,,BR11,"Lord Street, Hoddesdon, EN11 8NL, Rosehill Bowls Club",-4.967868,54.687761,,0.3019,not owned by a public authority,,not permissioned,,,,,,,,,,
,,BR12,"Essex Road, Hoddesdon, EN11 0BX, Oaklands Yard",-0.003161,51.763356,,0.908,not owned by a public authority,,permissioned,,,,,,,,,,
,,BR13,"Amwell Street, Hoddesdon, EN11 8TS, 19 Amwell Street and Scania House",-4.964369,54.694257,,0.3858,not owned by a public authority,,not permissioned,,,,,,,,,,
,,BR14,"Police Station, High Street, Hoddesdon, EN11 8BJ, Former Hoddesdon Police Station",-4.978803,54.692968,,0.321,owned by a public authority,,not permissioned,,,,,,,,,,
,,BR15,"16 Westfield Road, Hoddesdon, EN11 8QX, Westfield Primary School",-4.960994,54.689692,,1.272,,,not permissioned,,,,,,,,,,
,,BR16,"Waltham Cross, Northern High Street/Land Off Sturlas Way",-5.09407,54.679603,,2.641,not owned by a public authority,,not permissioned,,,,,,,,,,
,,BR17,"High Street, Waltham Cross, EN8 7BG, Theobalds Grove Station Cark Park",-5.087546,54.678699,,0.3539,owned by a public authority,,not permissioned,,,,,,,,,,
,,BR18,"High Road, Turnford, EN10 6DB, New River Arms",-0.026442,51.725307,,0.504,not owned by a public authority,,permissioned,,,,,,,,,,
,,BR19,"74 High Road, Wormley, EN10 6DU, 74 High Road",-0.025184,51.729926,,0.076,not owned by a public authority,,permissioned,,,,,,,,,,
,,BR20,"56-58 Turners Hill, Cheshunt, EN8 9BD, 56-58 Turners Hill",-0.034302,51.701339,,0.061,not owned by a public authority,,permissioned,,,,,,,,,,
,,BR21,"110 Turners Hill, Cheshunt, EN8 9BN, 110 Turners Hill",-0.033744,51.701528,,0.077,not owned by a public authority,,permissioned,,,,,,,,,,
,,BR22,"210A Windmill Lane, Cheshunt, EN8 9AF, The Windmill",-0.024402,51.703026,,0.022,not owned by a public authority,,permissioned,,,,,,,,,,
,,BR23,"134 Crossbrook Street, Cheshunt, EN8 8JH, 134 Crossbrook Street",-0.034247,51.697247,,0.042,not owned by a public authority,,permissioned,,,,,,,,,,
,,BR24,"90 Ware Road, Hoddesdon, EN11 9ET, The Coach House",-4.954404,54.693404,,0.148,not owned by a public authority,,permissioned,,,,,,,,,,
,,BR25,"Rear of 40 Park Lane, Waltham Cross, EN8 8BE, Rear of 40 Park Lane",-5.095576,54.677982,,0.26,not owned by a public authority,,permissioned,,,,,,,,,,
,,BR26,"75-81 High Street, Waltham Cross, EN8 7AF, 75-81 High Street",-5.099954,54.679857,,0.076,not owned by a public authority,,permissioned,,,,,,,,,,
,,BR27,"Fitzpatrick Contractors Ltd, Woollens Brook, Hertford Road, Hoddesdon, EN11 9BX, Volker Fitzpatrick",-4.951293,54.681333,,1.532,not owned by a public authority,,permissioned,,,,,,,,,,
,,BR28,"St Laurence Drive, Wormley, EN10 6LH, Former Wormley Primary",-0.024581,51.734448,,0.384,,,permissioned,,,,,,,,,,
,,BR29,"Trust Road, Waltham Cross, EN8 7HF, Wellington House",-5.098017,54.683754,,0.095,not owned by a public authority,,permissioned,,,,,,,,,,
,,BR30,"Cameron Drive, EN8 8BN, Former Rivers Education Centre",-0.040098,51.683083,,0.06,not owned by a public authority,,permissioned,,,,,,,,,,
,,BR31,"Cameron Drive, EN8 8BN, Former Rivers Education Centre Car Park",-0.040085,51.68337,,0.03,not owned by a public authority,,permissioned,,,,,,,,,,
