OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/dacorum,BLR/001,51.75559885,-0.473836391,5.7,500,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/002,51.75073602,-0.467756483,11.71,400,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/003,51.74889125,-0.468340507,3,75,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/004,51.74241128,-0.488750981,4.32,140,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/005,51.76569627,-0.579269352,0.63,32,,2017-12-31,2019-10-14,
http://opendatacommunities.org/id/district-council/dacorum,BLR/006,51.75948607,-0.564728633,0.4,23,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/007,51.75260503,-0.473184068,0.5,5,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/008,51.73203233,-0.456080826,0.32,10,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/009,51.74091641,-0.480212078,4.32,350,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/010,51.73849247,-0.465289003,1,30,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/011,51.74095016,-0.473794603,0.3,39,,2017-12-31,2019-10-14,
http://opendatacommunities.org/id/district-council/dacorum,BLR/012,51.74529217,-0.438129878,1.16,25,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/013,51.73888652,-0.47206825,0.11,10,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/dacorum,BLR/014,51.7338959,-0.462418196,0.31,31,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,DBC/015,51.74555097,-0.472857213,0.15,25,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/016,51.76075142,-0.498281545,1.41,65,,2017-12-31,2019-10-14,
http://opendatacommunities.org/id/district-council/dacorum,BLR/017,51.73814976,-0.466589606,2.93,100,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/018,51.7574193,-0.556028506,0.1,11,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/019,51.79205221,-0.668470337,0.47,25,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/020,51.79192804,-0.66386312,0.22,10,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/021,51.83658719,-0.458571996,0.31,9,,2017-12-31,2019-10-14,
http://opendatacommunities.org/id/district-council/dacorum,BLR/022,51.70739067,-0.491148546,0.81,15,,2017-12-31,2019-10-14,
http://opendatacommunities.org/id/district-council/dacorum,BLR/023,51.74295745,-0.526102047,3.98,45,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/024,51.74706522,-0.491941821,0.81,20,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/025,51.72869804,-0.451430478,6.67,38,,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,BLR/026,51.8314748,-0.699308714,0.69,40,,2017-12-31,2019-10-14,
http://opendatacommunities.org/id/district-council/dacorum,BLR/027,51.71278045,-0.507454317,3.22,71,,2018-08-17,2019-10-14,
http://opendatacommunities.org/id/district-council/dacorum,BLR/028,51.79204019,-0.506740695,2.44,74,,2018-08-17,2019-10-14,
http://opendatacommunities.org/id/district-council/dacorum,BLR/029,51.76703657,-0.473398963,0.65,6,,2018-08-17,2019-10-14,
http://opendatacommunities.org/id/district-council/dacorum,BLR/030,51.72836965,-0.526586308,1.4,61,,2018-08-17,2019-10-14,
http://opendatacommunities.org/id/district-council/dacorum,BLR/031,51.84389551,-0.452066594,4.65,10,,2018-08-17,2019-10-14,
http://opendatacommunities.org/id/district-council/dacorum,BLR/032,51.75300742,-0.470114268,0.05,5,,2018-08-17,2019-10-14,
http://opendatacommunities.org/id/district-council/dacorum,BLR/033,51.7427229,-0.456608866,0.15,3,,2018-08-17,2019-10-14,
http://opendatacommunities.org/id/district-council/dacorum,BLR/034,51.747933,-0.519278535,2.55,56,58,2019-10-14,,
http://opendatacommunities.org/id/district-council/dacorum,BLR/035,51.75456706,-0.437575334,1.1,250,300,2019-10-14,,
http://opendatacommunities.org/id/district-council/dacorum,BLR/036,51.75677115,-5520414854,0.18,6,9,2019-10-14,,
http://opendatacommunities.org/id/district-council/dacorum,BLR/037,51.75296047,-0.471542345,0.22,28,45,2019-10-14,,
