OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,193,"""Land South Of Walton Hospital, Harehill Road, Chesterfield""",437528,369385,https://www.chesterfield.gov.uk/media/562129/193-land-south-of-walton-hospital-harehill-road-chesterfield.pdf,1.5,not owned by a public authority,permissioned,outline planning permission,2016-03-31,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NUPO72EP00T00&activeTab=summary&previousCaseNumber=CHE%2F15%2F00598%2FOUT&keyVal=NUQ08QEP03B00,yes,60,60,,Outline permission received.,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,244,"""Middle Farm, Duckmanton, Chesterfield""",444305,372069,https://www.chesterfield.gov.uk/media/562132/244-middle-farm-duckmanton.pdf,1.35,unknown ownership,permissioned,full planning permission,2014-12-24,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=ND6FUEEP02A00&activeTab=summary&previousCaseNumber=CHE%2F14%2F00728%2FFUL&keyVal=0015DLEPLI000,yes,3,3,,Site has full planning permission.,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,276,"""The Conservatory Centre, Hazlehurst Lane, Stonegravels, Chesterfield""",438460,372196,https://www.chesterfield.gov.uk/media/562135/276-the-conservatory-centre-hazlehurst-lane-stonegravels-chesterfield.pdf,0.2,not owned by a public authority,permissioned,outline planning permission,2016-02-02,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NUPLCAEP00T00&activeTab=summary&previousCaseNumber=CHE%2F15%2F00595%2FOUT&keyVal=001996EPLI000,yes,9,9,,Site has outline planning permission.,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,315,"""Pondhouse Farm, Troughbrook Road, Hollingwood, Chesterfield""",441688,374248,https://www.chesterfield.gov.uk/media/562138/315-pondhouse-farm-troughbrook-road-hollingwood-chesterfield.pdf,0.55,not owned by a public authority,not permissioned,,,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=OQPCVFEPL3U00&activeTab=summary&previousCaseNumber=CHE%2F17%2F00390%2FOUT&keyVal=000QS3EPLI000,yes,1,10,,The brownfield element of the site is in a suitable location in respect to services and facilities and identified constraints are likely to be mitigable.,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,317,"""Edale Road (garage court), Mastin Moor, Chesterfield""",445122,375492,https://www.chesterfield.gov.uk/media/562141/317-edale-road-garage-court-mastin-moor.pdf,0.2,owned by a public authority,not permissioned,,,,yes,1,6,,The site is within a regeneration priority area and is suitable in priniciple for residential (Housing) development despite being currently distant from existing services and facilities. Identified constraints are likely to be mitigable.,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,336,"""Land Off Dunston Road, Chesterfield""",436714,374708,https://www.chesterfield.gov.uk/media/562144/336-land-off-dunston-road-chesterfield.pdf,4.49,not owned by a public authority,permissioned,reserved matters approval,2017-11-23,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NJR4RQEPGYP00&activeTab=summary&previousCaseNumber=CHE%2F15%2F00116%2FOUT&keyVal=IF6PNZEP20000,yes,106,106,,Reserved matters permission received.,2017-12-19,2018-12-11,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,338,"""Barker Lane (GK Group premises), Chesterfield""",436938,370983,https://www.chesterfield.gov.uk/media/562147/338-barker-lane-gk-group-premises.pdf,0.95,not owned by a public authority,not permissioned,,,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=M7CR5KEP00Q00&activeTab=summary&previousCaseNumber=CHE%2F12%2F00440%2FOUT&keyVal=0019MZEPLI000,yes,1,40,,"The site is close to a centre, services and facilities. The employment use on the site is not required to meet employment land or premises supply. Identified constraints are likely to be mitigable.",2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,382,"""Basil Close, Chesterfield""",438460,371462,https://www.chesterfield.gov.uk/media/562150/382-basil-close-chesterfield-s41-7sl.pdf,0.15,not owned by a public authority,permissioned,reserved matters approval,2016-07-15,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IA5SMDEPN1001,yes,22,22,,Reserved matters permission received.,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,383,"""Ryro Engineering, Shaw Street, Chesterfield""",438443,373542,https://www.chesterfield.gov.uk/media/562153/383-ryro-engineering-shaw-street-chesterfield.pdf,0.07,not owned by a public authority,permissioned,reserved matters approval,2016-03-22,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0019XEEPLI000,yes,8,8,,Reserved matters permission received.,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,385,"""Former Social Club, Saltergate, Chesterfield""",437754,371423,https://www.chesterfield.gov.uk/media/562156/385-former-social-club-saltergate-chesterfield.pdf,0.08,not owned by a public authority,permissioned,full planning permission,2016-03-29,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=O0J36IEP03B00,yes,10,10,,Full planning permission received.,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,386,"""Littlemoor Shopping Centre, Littlemoor Centre, Chesterfield""",437051,373342,https://www.chesterfield.gov.uk/media/562159/386-littlemoor-shopping-centre-littlemoor-centre-s41-8qw.pdf,0.24,not owned by a public authority,permissioned,full planning permission,2016-04-26,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0014R7EPLI000,yes,10,10,,Full planning permission received.,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,387,"""Avondale Surgery, 3 - 5 Avondale Road, Chesterfield, Derbyshire, Chesterfield""",437638,371778,https://www.chesterfield.gov.uk/media/562162/387-avondale-surgery-3-5-avondale-road-chesterfield.pdf,0.12,not owned by a public authority,permissioned,full planning permission,2015-12-14,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000A1SEPLI000,yes,6,6,,Full planning permission received.,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,388,"""Hady Miners Welfare Club, Houldsworth Drive, Hady, Chesterfield""",440104,370563,https://www.chesterfield.gov.uk/media/562165/387-hady-miners-welfare-club-houldsworth-drive-hady.pdf,0.12,not owned by a public authority,permissioned,reserved matters approval,2017-11-08,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=OQG3HVEPL2L00&activeTab=summary&previousCaseNumber=CHE%2F17%2F00375%2FREM&keyVal=0001PLEPLI000,yes,6,6,,Reserved matters permission received.,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,389,"""Post Office, 1, Market Place, Chesterfield""",438154,371137,https://www.chesterfield.gov.uk/media/562168/389-post-office-1-market-place-chesterfield.pdf,0.06,not owned by a public authority,permissioned,full planning permission,2018-06-20,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=O7Q0TDEPISM00&activeTab=summary&previousCaseNumber=CHE%2F16%2F00345%2FFUL&keyVal=0000UIEPLI000,yes,10,10,,Full planning permission received.,2017-12-19,2018-12-11,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,390,"""Jacksons Bakery, New Hall Road, Chesterfield""",436546,370913,https://www.chesterfield.gov.uk/media/562171/390-jacksons-bakery-new-hall-road-chesterfield.pdf,0.08,not owned by a public authority,permissioned,full planning permission,2016-11-22,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0014H4EPLI000,yes,7,7,,Full planning permission received.,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,393,"""Fridays Chip Shop, 109 Highfield Road, Chesterfield, Derbyshire, Chesterfield""",437701,372335,https://www.chesterfield.gov.uk/media/562174/393-fridays-chip-shop-109-highfield-road-chesterfield.pdf,0.09,not owned by a public authority,permissioned,outline planning permission,2015-04-08,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00174IEPLI000,yes,5,5,,Outline permission received.,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,407,"""Commerce Centre, Canal Wharf, Chesterfield""",438558,372128,https://www.chesterfield.gov.uk/media/824282/407-commerce-centre-canal-wharf.pdf,0.72,not owned by a public authority,permissioned,outline planning permission,2017-04-05,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000PUIEPLI000,yes,31,31,,Outline permission received.,2018-12-11,2018-12-11,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,415,"""Land Used For Storage and Premises Goyt Side Road, Chesterfield""",437098,370759,https://www.chesterfield.gov.uk/media/824249/415-land-used-for-storage-and-premises-goyt-side-road-chesterfield.pdf,0.22,not owned by a public authority,permissioned,outline planning permission,2017-12-12,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010KREPLI000,yes,8,8,,Outline permission received.,2018-12-11,2018-12-11,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,422,"""Land On Goytside Road Corner Factory Street Chesterfield Derbyshire""",443252,374710,https://www.chesterfield.gov.uk/media/824255/422-land-on-goytside-road-corner-factory-street-chesterfield.pdf,0.12,not owned by a public authority,permissioned,outline planning permission,2017-12-12,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OY9TPUEP03B00,yes,5,5,,Outline permission received.,2018-12-11,2018-12-11,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,420,"""The Elm Tree Inn, High Street, Staveley""",437007,370746,https://www.chesterfield.gov.uk/media/824252/420-the-elm-tree-inn-high-street-staveley.pdf,0.14,not owned by a public authority,permissioned,full planning permission,2017-12-07,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000M6SEPLI000,yes,23,23,,Full planning permission received.,2018-12-11,2018-12-11,
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,423,"""Former Medical Centre, 1 Tennyson Avenue, Chesterfield""",437913,371402,https://www.chesterfield.gov.uk/media/824258/423-former-medical-centre-1-tennyson-avenue-chesterfield.pdf,0.06,not owned by a public authority,permissioned,full planning permission,2017-04-04,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=K1BMFFEP00200,yes,5,5,,Full planning permission received.,2018-12-11,2018-12-11,
