OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/copeland,CBR001,"Adj Mill Hill Phase 2, Mill Hill, Cleator Moor",-3.531349,54.530872,https://www.copeland.gov.uk/sites/default/files/attachments/cbr001_mill_hill_phase_2.pdf,1.34,not owned by a public authority,,permissioned,full planning permission,2018-04-11,,16,16,yes,. 16 Dwellings,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/copeland,CBR003,County Highways Depot Holborn Hill,-3.276897,54.21236,https://www.copeland.gov.uk/sites/default/files/attachments/cbr003_former_highways_depot.pdf,0.35,not owned by a public authority,,permissioned,reserved matters approval,2017-01-13,,8,8,yes,. Reserved Matters For Full Development Details (8 Dwellings),2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/copeland,CBR004,Former Ashburners Compound Millom Road,-3.264386,54.211917,https://www.copeland.gov.uk/sites/default/files/attachments/cbr004_former_ashburners_compound.pdf,0.16,not owned by a public authority,,permissioned,full planning permission,2009-01-08,,9,9,yes,. Demolition Of Existing Commercial Building & Erection Of Nine Dwellings (Resubmission Of 4/08/2146/0),2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/copeland,CBR005,Former Cinema Buildings Bookwell Street,-3.530048,54.480781,https://www.copeland.gov.uk/sites/default/files/attachments/crb005_former_cinema_egremont.pdf,0.14,not owned by a public authority,,permissioned,reserved matters approval,2018-05-01,,8,8,yes,. Reserved Matters For Full Development Details (8 Dwellings),2017-12-22,2018-12-17,
http://opendatacommunities.org/id/district-council/copeland,CBR006,Former Lakeland Laundry,-3.58712,54.535941,https://www.copeland.gov.uk/sites/default/files/attachments/cbr006_former_lakeland_laundary.pdf,1.31,not owned by a public authority,,permissioned,full planning permission,2007-02-07,,48,48,yes,. 48 Dwellings,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/copeland,CBR007,Former Nightclub Meadow Road,-3.581813,54.532218,https://www.copeland.gov.uk/sites/default/files/attachments/cbr007_former_nightclub_whitehaven.pdf,0.25,not owned by a public authority,,pending decision,,,,28,28,yes,. 21 Apartments and 7 Bungalows for residents for 55+,2017-12-22,2018-12-17,
http://opendatacommunities.org/id/district-council/copeland,CBR008,Former Outbuildings Seacote Hotel,-3.602662,54.49041,https://www.copeland.gov.uk/sites/default/files/attachments/cbr008_former_outbuildings_0.pdf,0.46,not owned by a public authority,,permissioned,full planning permission,2013-09-23,,8,8,yes,". Improved Vehicle Access & Proposed Alterations To Car Park, Plus Construction Of 8 New Houses",2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/copeland,CBR009,Former Sekers Factory Main Street,-3.560663,54.539306,https://www.copeland.gov.uk/sites/default/files/attachments/cbr009_former_sekers_factory_site_0.pdf,1.26,not owned by a public authority,,permissioned,full planning permission,2017-03-31,,60,60,yes,. 60 Bed Care Home with the other half of the site proposed for housing,2017-12-22,2018-12-17,
http://opendatacommunities.org/id/district-council/copeland,CBR010,"Land at East Road, Egremont",-3.528062,54.486307,https://www.copeland.gov.uk/sites/default/files/attachments/cbr010_land_at_east_road_egremont.pdf,0.46,not owned by a public authority,,pending decision,,,,25,25,,. ERECTION OF 28 NO. APARTMENTS OVER 3.5 STOREYS AND 13 NO. DWELLINGS OVER 2.5 STOREYS WITH ASSOCIATED LANDSCAPING AND CAR PARKING,2017-12-22,2018-12-17,
http://opendatacommunities.org/id/district-council/copeland,CBR011,Land rear to Rusper Drive,-3.544758,54.514766,https://www.copeland.gov.uk/sites/default/files/attachments/cbr011_land_rear_to_rusper_drive_0.pdf,1.55,not owned by a public authority,,permissioned,outline planning permission,2017-08-15,,26,26,yes,. Outline Application For The Erection Of 26 Dwellings,2018-01-31,2017-12-22,
