OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/south-norfolk,,,"104-106 Denmark Street, Diss",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"The Bungalow, Station Road, Spooner Row, Wymondham, NR18 9JR",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"A140 Cars, Norwich Road, Swainsthorpe, Norfolk, NR14 8PU",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Friarscroft Garage, 2 Friarscroft Lane, Wymondham",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Former Haulage Depot, Park Road, Diss",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Former Howard Rotavator Works, Mendham Lane, Harleston",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Cooper's scrapyard, Church Road, Aslacton",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Former Hamlin's Factory site, Diss",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Former Sale Ground, Cemetery Rd, Wymondham",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Feather Factory site, Diss",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Maltings, Tudor Rose Way, Harleston",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Long Lane, Framingham Earl",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"The Business Centre, Intwood Road, Cringleford",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Cedar House, Church Road, Yelverton, Norfolk, NR14 7PB",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"High Oaks Works, Wicklewood",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Cook's Garage, Carleton Rode",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,Costessey: North of the River Tud/Queen's Hills,,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Rackham's Builders Yard, Diss",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Former workshop, Yarmouth Road, Hales",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Roundwell Works, Costessey",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Off Ipswich Road, Dickleburgh and Rushall",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"Apollo Club, Mendham Lane, Harleston",,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,,,"May Gurney & Keir site & Carrow Yacht Club, Trowse",,,,,,,,,,,,,,,,,
