OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR001,"""1a Wellington Avenue, Sidcup""",0.103246,51.450165,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/1a-Wellington-Avenue-Sidcup_0.pdf,0.02,not owned by a public authority,permissioned,full planning permission,2015-07-14,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0027G9BELI000,yes,,,,15/00999/FUL,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR002,"""1st Floor, 234-236 Broadway, Bexleyheath""",0.137412,51.457821,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/1st-floor-118-and-120-Welling-High-Street-Welling_0.pdf,0.02,not owned by a public authority,permissioned,other,2014-10-31,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002BQPBELI000,yes,,,,14/01611/PRIOR,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR003,"""The Former Pop In Parlour, Cornelia Place, Erith""",0.179809,51.479028,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/The-former-Pop-in-Parlour-Cornelia-Place-Erith_0.pdf,0.03,not owned by a public authority,permissioned,full planning permission,2016-10-07,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00027LBELI000,yes,,,,16/01807/FUL,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR004,"""Ground Floor, 76 & 78 Crayford High Street, Crayford""",0.177654,51.453438,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/Ground-floor-76-and-78-Crayford-High-Street-Crayford_0.pdf,0.03,not owned by a public authority,permissioned,other,2017-05-23,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002FIKBELI000,yes,,,,17/00781/PRIOR,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR005,"""Land to the rear of, 89 Sidcup High Street, Sidcup""",0.101389,51.426664,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/Land-to-the-rear-of-89-Sidcup-High-Street-Sidcup_0.pdf,0.05,not owned by a public authority,permissioned,full planning permission,2014-06-24,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JJGRRHBE50001,yes,,,,09/01442/FUL01,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR006,"""61-63 Lion Road, Bexleyheath""",0.136162,51.456332,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/61-to-63-Lion-Road-Bexleyheath_0.pdf,0.05,not owned by a public authority,permissioned,full planning permission,2016-02-01,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0029S0BELI000,yes,,,,15/02772/FUL,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR008,"""41 Halfway Street, Sidcup""",0.098618,51.437118,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/41-Halfway-Street-Sidcup_0.pdf,0.06,not owned by a public authority,permissioned,full planning permission,2016-06-07,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OVYHQ2BE0MU01,yes,,,,16/00689/FUL,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR011,"""17 Perry Street, Crayford""",0.180705,51.462491,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/17-Perry-Street-Crayford_0.pdf,0.08,not owned by a public authority,permissioned,full planning permission,2017-04-19,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0025W5BELI000,yes,,,,16/01991/FUL,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR012,"""33 Station Road, Sidcup""",0.101166,51.428997,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/33-Station-Road-Sidcup_0.pdf,0.1,not owned by a public authority,permissioned,full planning permission,2016-11-11,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001SG0BELI000,yes,,,,16/01910/FUL,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR013,"""48 Iron Mill Lane, Crayford""",0.18062,51.454669,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/48-Iron-Mill-Lane-Crayford_0.pdf,0.17,not owned by a public authority,permissioned,full planning permission,2016-07-08,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000ULNBELI000,yes,,,,16/00602/FUL,2017-12-07,2017-12-07,
