OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,SH 0483,"Site Of 53-61 Tweedale Street, Rochdale",-2.159461,53.609524,,0.04,not owned by a public authority,,not permissioned,,,,6,6,,,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,SH 0551,"Former Council Depot, Off Schofield Street, Littleborough",-2.087399,53.647134,,0.33,not owned by a public authority,,not permissioned,,,,13,13,,,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,SH 0559,"Mechplant, Off Schofield Street, Littleborough",-2.087564,53.646316,,0.43,,,not permissioned,,,,17,17,,,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,SH 0569,"Land Off Durn Street, Durn, Litleborough",-2.088395,53.645857,,0.58,not owned by a public authority,,not permissioned,,,,23,23,,,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,SH 0591,"Darnhill School Site (Half), Sutherland Road, Heywood",-2.24498,53.586675,,0.48,not owned by a public authority,,not permissioned,,,,19,19,,,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,SH 0594,"Ealees Area Of Opportunity, Littleborough",-2.093653,53.643183,,1.24,mixed ownership,,not permissioned,,,,20,20,,,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,SH 0596,"Iversons Building, Drake Street, Rochdale",-2.155495,53.615965,,0.04,,,not permissioned,,,,12,12,,,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,SH 0597,"High Birch School, Bolton Road, Rochdale",-2.185403,53.604049,,0.61,mixed ownership,,not permissioned,,,,24,24,,,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,SH 0606,"Wardle Mill, Knowl Syke Street, Rochdale",-2.136694,53.650054,,0.95,,,not permissioned,,,,29,29,,,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,SH 0610,"New Ladyhouse Mill, Off Stone Street, Milnrow",-2.108807,53.606786,,0.84,,,not permissioned,,,,34,34,,,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,SH 0620,"Dale Mill / Arkwright Mill, Roch Street, Rochdale",-2.138929,53.625783,,1.82,,,not permissioned,,,,74,74,,,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,SH 0641,"Land At Worcester Street, Stoneyfield, Rochdale",-2.166359,53.603376,,0.38,mixed ownership,,not permissioned,,,,15,15,,,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,SH 0660,"Site Of Process Plastics, Norwich Street, Rochdale",-2.150019,53.606427,,1.67,,,not permissioned,,,,67,67,,,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,SH 0666,"Land Off Glen Grove / Wade Street, Middleton Junction, Middleton",-2.175774,53.541514,,1.05,,,not permissioned,,,,41,41,,,2017-11-29,2017-11-29,
