OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/west-norfolk,1,"Boal Quay, Boal Street, King's Lynn",0.395464,52.748887,,4.13,owned by a public authority,yes,not permissioned,other,,,50,50,yes,South of site - WDPS/3800 - HARDINGS PITS WASTE SITE 2/96/1475/O Comprehensive development of the land including housing marina facilities cinema hotel shops restaurants and associated car parking together with necessary engineering and highways works,2017-10-31,2019-12-17,
http://opendatacommunities.org/id/district-council/west-norfolk,2,"South Quay, King's Lynn",0.394384,52.750536,,0.49,owned by a public authority,,permissioned,full planning permission,2015-06-15,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N3RE5DIV07800,350,350,yes,"14/00534/FM - Erection of retirement living housing for the elderly (Cat II type accommodation), communal facilities, landscaping and car parking",2017-10-31,2019-12-17,
http://opendatacommunities.org/id/district-council/west-norfolk,3,Hardings Pits Wisbech Road King's Lynn Norfolk,0.397489,52.746103,,3.8,owned by a public authority,yes,not permissioned,other,,,1,50,yes,Site in WDPS/3800 HARDINGS PITS WASTE SITE,2017-10-31,2019-12-17,
http://opendatacommunities.org/id/district-council/west-norfolk,4,"South Gates, King's Lynn, Norfolk",0.400824,52.745038,,0.19,not owned by a public authority,,not permissioned,other,,,1,20,yes,,2017-11-13,2019-12-17,
http://opendatacommunities.org/id/district-council/west-norfolk,5,"Land at Bankside, West Lynn, Norfolk",0.388549,52.754664,,2.58,not owned by a public authority,,not permissioned,other,,,80,120,yes,,2017-10-31,2019-12-17,
http://opendatacommunities.org/id/district-council/west-norfolk,6,"Land off Globe Street / St George's Court, Methwold",0.548948,52.525408,,0.51,not owned by a public authority,,permissioned,full planning permission,2017-01-16,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O4WP4ZIV09K00,5,5,yes,16/00611/F - Erection of 5 new dwellings being phase 2 of the redevelopment of a former coal yard and paddock Awaiting decision on minor amendments made to plans and elevations during building regulation stage 19/01809/F. Development started 05/08/2019 -development has not been completed yet. (17/10/19) Application received 18/10/19,2017-10-31,2019-12-17,
http://opendatacommunities.org/id/district-council/west-norfolk,7,"Land Between Bramcote House And Village Hall, Lynn Road, Stoke Ferry",0.513217,52.571978,,1.16,not owned by a public authority,,permissioned,full planning permission,2017-02-09,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O42UVZIV07800,29,29,yes,"16/00493/FM- Proposed residential development (29 dwellings) with minor demolition of former opening in boundary wall for access to plot 24. To include parking and access to existing village hall. 17/00469/NMA_1 - App for a non material amendment to planning permission: variation of conditions 8,9,14,21, and 29 of permission 16/00493/FM. Proposed residential development (29 dwellings) with minor demolition of former opening in boundary wall for access to plot 24.",2017-10-31,2019-12-17,
http://opendatacommunities.org/id/district-council/west-norfolk,8,"St Johns Road, Tilney St Lawrence",0.284293,52.703138,,3.35,not owned by a public authority,,not permissioned,other,,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LUPFSGIV06X00,23,23,yes,11/01923/OM - Outline Planning Permission for Residential Development - Lapsed 2016-01-24 Appeal Allowed 12/00035/REF- 24/01/2013,2017-10-31,2019-12-17,
http://opendatacommunities.org/id/district-council/west-norfolk,9,"Former Three Tuns / Village Hall, Welney",0.250923,52.520169,,0.25,not owned by a public authority,,permissioned,full planning permission,2004-02-10,,7,7,yes,2/03/1210/F - Construction of 7 terraced houses,2017-10-31,2019-12-17,
http://opendatacommunities.org/id/district-council/west-norfolk,10,"Site at Gayton Mill, Gayton",0.565775,52.743408,,1.15,not owned by a public authority,,permissioned,outline planning permission,2014-12-03,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P03KIMIVISR00,33,33,yes,17/02233/OM - Redevelopment of former industrial site for housing,2017-10-31,2019-12-17,
