OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/hyndburn,Hyndburn Borough Council,29,"Wheatfield Mill, Wheatfield Street, Rishton",-2.412,53.77,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,0.9,not owned by a public authority,Yes,Permissioned,full planning permission,2016-05-23,http://planning.hyndburnbc.gov.uk/WAM/findCaseFile.do?appNumber=11%2F15%2F0399&appType=Planning&action=Search,,,Yes,"Deliverable - Yes - part of 5YHLS
Planning permission 11/15/0399 is for this site and # 29 on register (Wheatfield Mill).
Further applications for discharge of conds.",2016-06-22,2017-12-04,
http://opendatacommunities.org/id/district-council/hyndburn,Hyndburn Borough Council,31,"Land off Knowles Road, Rishton",-2.416,53.766,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,1.03,not owned by a public authority,Yes,Pending decision,outline planning permission,,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,30,51,Yes,"Deliverable - Yes - part of 5YHLS
Application 11/17/0401 is for a larger site including the nearby playground to the East.",2016-06-22,2017-12-04,
http://opendatacommunities.org/id/district-council/hyndburn,Hyndburn Borough Council,30,"Parker Street, Rishton BB1 4JD",-2.412,53.769,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,1.2,not owned by a public authority,Yes,Permissioned,full planning permission,2016-05-23,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,,,Yes,"Deliverable - Yes - part of 5YHLS
Planning permission 11/15/0399 is for this site and # 29 on register (Wheatfield Mill).
Further applications for discharge of conds.",2016-06-22,2017-12-04,
http://opendatacommunities.org/id/district-council/hyndburn,Hyndburn Borough Council,43,"Coronation Mill, Victoria Street, (bounded by Commercial St, Victoria St, and John St) Oswaldtwistle",-2.399,53.741,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,1.12,not owned by a public authority,yes,Permissioned,outline planning permission,2017-09-17,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,,,Yes,Deliverable - Yes - part of 5YHLS,2016-06-27,2017-12-06,
http://opendatacommunities.org/id/district-council/hyndburn,Hyndburn Borough Council,58,"Rhoden Road, Builders Compound, Roe Greave Road, Oswaldtwistle",-2.399,53.737,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,0.31,not owned by a public authority,Yes,Not permissioned,,,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,9,12,,"Deliverable - No - SHLAA C2
Site is partly vacant PDL land and partially a commercial services use. The site would make a logical site for residential development and if developed would enhance the surrounding amenity.",2016-06-27,2017-12-06,
http://opendatacommunities.org/id/district-council/hyndburn,Hyndburn Borough Council,98,"4 Elton Road, Belthorn",-2.425,53.718,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,0.48,not owned by a public authority,yes,Not Permissioned,,,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,14,19,,Deliverable - No - SHLAA C2,2016-06-27,2017-12-06,
http://opendatacommunities.org/id/district-council/hyndburn,Hyndburn Borough Council,102,"Land off Spring Street, Rishton",-2.414,53.772,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,1.02,not owned by a public authority,Yes,Permissioned,full planning permission,2017-10-27,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,,,Yes,"Deliverable - Yes - part of 5YHLS
Potentially constaminated site:Former cotton mills Spring Street",2016-02-27,2017-12-04,
http://opendatacommunities.org/id/district-council/hyndburn,Hyndburn Borough Council,104,"Former Service Station, Land off Manchester Road, Baxenden",-2.343,53.732,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,0.4,not owned by a public authority,Yes,Not Permissioned,,,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,,,,Deliverable - No - SHLAA C2,2016-06-27,2017-12-06,
http://opendatacommunities.org/id/district-council/hyndburn,Hyndburn Borough Council,105,"Chapel Street garage site, Abbey Street, Accrington",-2.361,53.75,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,0.3,not owned by a public authority,Yes,Not Permissioned,,,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,9,15,,"Deliverable - No - SHLAA C2
Flood Zone 2 -  not sufficient reason to exclude (i.e. Zone 3) as mitigation possible at technical consent stage. Coal Authority:DEVELOPMENT_HIGH_RISK_AREA",2016-06-22,2017-12-04,
http://opendatacommunities.org/id/district-council/hyndburn,Hyndburn Borough Council,108,"Land to NW of 64 New Lane, Oswaldtwistle",-2.405,53.739,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,0.26,not owned by a public authority,Yes,Permissioned,outline planning permission,2017-03-07,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,8,11,Yes,"Deliverable - Yes - part of 5YHLS

06/0027 OUTLINE APPLICATION FOR RESIDENTIAL DEVELOPMENT. A/C 04.10.2006 (Outline refers to 11 houses)",2016-06-27,2017-12-06,
http://opendatacommunities.org/id/district-council/hyndburn,Hyndburn Borough Council,115,"Site off Oak Street, Clayton-le-Moors",-2.384,53.77,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,0.28,not owned by a public authority,Yes,Not Permissioned,,,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,7,11,,"Deliverable - No - SHLAA C2
Site has a Listed Building occupying approx. 0.044 ha.11/10/0511 PP granted as part of larger scheme Clayton Triangle. Permission lapsed 10/05/2016",2016-06-27,2017-12-04,
http://opendatacommunities.org/id/district-council/hyndburn,Hyndburn Borough Council,152,"Union Works and Union Garage, Back Cotton Street, Accrington. BB5 3EX",-2.366,53.75,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,0.37,not owned by a public authority,Yes,Not Permissioned,,,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,10,18,,"Deliverable - No - SHLAA C2
Site identified through submission process - therefore assume willing owner.Constraints include: Previously Contaminated Land-Broad Oak Mills, CA DEVELOPMENT_LOW_RISK_AREA",2016-06-28,2017-12-04,
http://opendatacommunities.org/id/district-council/hyndburn,Hyndburn Borough Council,183,"Water Street, Great Harwood. BB6 7QR",-2.403,53.788,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,0.37,not owned by a public authority,Yes,Permissioned,full planning permission,2017-04-20,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,,,Yes,"Deliverable - Yes - part of 5YHLS
Constraints include:  Potentially contaminated site Former Cotton Mills Central Great HarwoodCA High Risk Area",2016-06-28,2017-12-04,
http://opendatacommunities.org/id/district-council/hyndburn,Hyndburn Borough Council,199,"Steiner St, Accrington",-2.375,53.755,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,0.59,owned by a public authority,,Not Permissioned,,,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,17,29,Yes,"Deliverable - Yes - part of 5YHLS
Owned by Hyndburn Borough Council.",2016-06-30,2017-12-04,
http://opendatacommunities.org/id/district-council/hyndburn,Hyndburn Borough Council,200,"York Street, Rishton",-2.418,53.77,https://www.hyndburnbc.gov.uk/download-package/brownfield-register-siteplans/,0.55,not owned by a public authority,Yes,Not Permissioned,,,http://planning.hyndburnbc.gov.uk/WAM/searchsubmit/performOption.do?action=search&appType=Planning,16,27,Yes,Deliverable - Yes - part of 5YHLS,2017-10-12,2017-12-04,
