OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/geography/administration/ua/E06000049,406,-2.350282,53.201725,4.18,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000050,749,-2.044161,53.359007,0.34,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000117,761,-2.096238,53.298162,0.05,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000051,993,-2.474024,52.99939,0.22,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000118,2061,-2.437748,53.092296,3.59,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000052,2340,-2.366489,53.144928,0.1,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000053,2355,-2.360475,53.146405,0.34,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000054,2371,-2.287995,53.093508,4.47,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000055,2421,-2.044758,53.358826,0.24,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000132,2601,-2.391951,53.148912,0.25,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000056,2728,-2.318891,53.154315,0.9,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000119,2818,-2.210856,53.178311,0.39,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000057,2838,-2.227476,53.169222,1.24,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000058,2953,-2.490204,53.006487,0.35,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000059,2971,-2.479546,53.125997,0.37,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000060,3062,-2.116483,53.254192,0.5,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000061,3075,-2.134073,53.258745,0.14,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000062,3126,-2.125585,53.244315,0.06,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000063,3140,-2.113804,53.267626,0.1,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000064,3175,-2.27974,53.271811,3.65,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000065,3268,-2.091591,53.239583,5.29,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000066,3361,-2.105571,53.298624,0.33,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000067,3547,-2.215354,53.345677,0.3,2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000068,3873,-2.529596,53.028245,0.32,2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000069,4067,-2.235335,53.32273,0.36,2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000120,4098,-2.415444,53.104802,0.42,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000070,4302,-2.130575,53.263846,0.84,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000121,4406,-2.465245,53.101087,6.97,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000071,4528,-2.441932,53.091587,0.2,2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000122,4648,-2.236108,53.310976,0.48,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000072,4849,-2.213633,53.166364,0.24,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000073,4924,-2.092067,53.240906,0.12,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000132,4960,-2.251958,53.106303,0.26,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000074,5118,-2.447468,53.084253,0.4,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000075,5164,-2.130167,53.254583,0.11,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000076,5169,-2.232505,53.169152,0.79,2018-10-31,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000123,5197,-2.127735,53.259222,0.09,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000077,5289,-2.453902,53.114654,0.38,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000078,5315,-2.516746,53.069055,0.37,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000079,5316,-2.131801,53.256893,0.02,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000080,5317,-2.131089,53.259984,0.02,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000081,5419,-2.3617,53.146379,0.13,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000082,5479,-2.121588,53.25199,0.11,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000083,5493,-2.519863,53.151121,0.71,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000084,5514,-2.044262,53.357887,0.1,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000085,5594,-2.219834,53.165409,0.08,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000086,5621,-2.441205,53.095519,0.16,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000087,5664,-2.124813,53.25552,0.02,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000088,5681,-2.097144,53.317919,0.36,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000089,5688,-2.518858,53.075817,0.21,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000090,5690,-2.20596,53.164255,0.04,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000091,5710,-2.128683,53.260425,0.05,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000092,5800,-2.441156,53.111321,0.09,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000093,5807,-2.446888,53.067558,0.3,2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000094,5849,-2.120839,53.24942,0.1,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000095,5855,-2.201482,53.168523,0.22,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000096,5857,-2.373296,53.13089,0.19,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000097,5867,-2.154796,53.251997,0.34,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000098,5877,-2.476456,53.14916,0.63,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000099,5881,-2.095466,53.245725,0.07,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000100,5892,-2.236827,53.300083,0.03,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000101,5899,-2.386599,53.140028,1.79,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000102,5900,-2.300168,53.093158,0.18,2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000103,5907,-2.255706,53.186911,1.08,2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000104,5958,-2.491763,53.004735,0.2,2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000105,5997,-2.441386,53.095636,0.03,2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000106,6004,-2.237319,53.304526,0.16,2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000107,6012,-2.037362,53.359059,0.22,2018-10-31,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000108,6028,-2.124272,53.258973,0.03,2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000109,6060,-2.127222,53.33871,0.34,2018-10-31,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000110,6169,-2.43576,53.088573,0.91,2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000124,6172,-2.261202,53.094762,0.45,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000111,6188,-2.440973,53.089036,0.02,2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000112,6240,-2.447516,53.085892,0.4,2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000113,6263,-2.121731,53.255513,0.35,2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000125,6295,-2.295273,53.298893,0.31,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000126,6306,-2.116999,53.25642,0.12,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000127,6360,-2.213181,53.162234,0.19,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000128,6362,-2.211217,53.165252,0.41,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000129,6384,-2.444225,53.087583,0.03,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000130,6395,-2.423845,53.051552,0.49,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000131,6433,-2.386764,53.303745,0.76,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000132,6434,-2.404545,53.163924,5.23,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000133,6453,-2.378398,53.306989,0.11,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000134,6485,-2.210948,53.164769,0.18,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000135,6493,-2.125359,53.222093,0.15,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000136,6494,-2.445388,53.094651,0.1,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000137,6524,-2.4433,53.087755,0.04,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000132,6526,-2.412674,53.316286,0.29,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000138,6536,-2.450509,53.10577,0.09,2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000114,LDO 1,-2.129223,53.261405,0.72,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000115,LDO 2,-2.125918,53.263753,0.53,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000116,LPS 14,-2.115004,53.260792,2.18,2017-10-19,2019-11-15,
