OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/rugby,S14/001EXP,"42-54 Winfield Street, Rugby",-1.243196,52.374866,,0.14,not owned by a public authority,,not permissioned,other,2007-10-29,https://planning.agileapplications.co.uk/rugby/search-applications/,,,yes,,2017-12-15,2017-12-20,
http://opendatacommunities.org/id/district-council/rugby,R16/1192,"The Coal Yard High Street CV8 3EY, Ryton on Dunsmore ",-1.433346,52.366041,,0.52,not owned by a public authority,,permissioned,full planning permission,2016-09-28,https://planning.agileapplications.co.uk/rugby/search-applications/,,,yes,,2017-12-15,2017-12-20,
http://opendatacommunities.org/id/district-council/rugby,S14/013PP,"69 Temple Street, CV21 3TB, Rugby",-1.250328,52.369229,,0.09,not owned by a public authority,,permissioned,full planning permission,2015-03-17,https://planning.agileapplications.co.uk/rugby/search-applications/,,,yes,4 No. three bed townhouses and 3 No. two bed flats with associated parking and amenity mews courtyard,2017-12-15,2017-12-20,2020-12-03
http://opendatacommunities.org/id/district-council/rugby,S14/022PP,"Land adjacent to 4 Princes Street CV21 2LR, Rugby",-1.266681,52.376902,,0.03,not owned by a public authority,,not permissioned,other,2014-04-17,https://planning.agileapplications.co.uk/rugby/search-applications/,,,yes,"Expired planning permission for ""Three storey building comprising 6no. 2 bed apartments and associated works, a bin store and cycle store to the rear and provision of parking to the front.""",2017-12-15,2017-12-20,2020-12-03
http://opendatacommunities.org/id/district-council/rugby,S14/023PP,"Land adjacent to 9 Railway Terrace CV21 3EN, Rugby",-1.257713,52.37289,,0.12,not owned by a public authority,,not permissioned,other,2013-05-28,https://planning.agileapplications.co.uk/rugby/search-applications/,,,yes,"""14no residential apartments comprising of 13no two bed units and 1no 4 bed unit together with the formation of access and provision of parking court and associated works.""",2017-12-15,2017-12-20,
http://opendatacommunities.org/id/district-council/rugby,S14/025PP,"Former Herbert Gray College Little Chruch Street, CV21AW, Rugby",-1.259331,52.371902,,0.73,not owned by a public authority,,permissioned,full planning permission,2014-07-11,https://planning.agileapplications.co.uk/rugby/search-applications/,,,yes,"Expired permission for ""Conversion & extensions to the former Herbert Gray College, including internal works, to facilitate the provision of 73 extra care residential units (Class C2) with associated facilities & works, including boundary walls & railings.""",2017-12-15,2017-12-20,
http://opendatacommunities.org/id/district-council/rugby,R16/0337,"Rugby Radio Station, Watling Street, Clifton upon Dunsmore, Rugby, CV23 0AS",-1.187765,52.357686,,4.6,not owned by a public authority,,permissioned,full planning permission,2016-08-07,https://planning.agileapplications.co.uk/rugby/search-applications/,,,yes,"Key Phase1 Parcels G(part), J and L(part) - Submission of reserved matters comprising access, appearance, landscaping, layout and scale for the erection of 104 dwellings together with garages, access roads, parking and associated works pursuant to outline planning permission ref.no R11/0699 dated 21st May 2014.",2016-08-07,2016-08-07,
http://opendatacommunities.org/id/district-council/rugby,R17/0036,Land South of Technology Drive (Leicester Road Masterplan Development),-1.261895,52.384658,,4.8,not owned by a public authority,,permissioned,full planning permission,2017-06-14,https://planning.agileapplications.co.uk/rugby/search-applications/,,,yes,,2017-12-15,2017-12-20,2020-12-03
http://opendatacommunities.org/id/district-council/rugby,S135,"Warwickshire College, Rugby (former Newton and Faraday Halls), Lower Hillmorton Road, Rugby",-1.24406,52.369864,,4.2,not owned by a public authority,,permissioned,full planning permission,2014-08-13,https://planning.agileapplications.co.uk/rugby/search-applications/,,,yes,Residential development of up to 131 dwellings and provision of 0.4 hectare of land for the provision of a Class C2 Extra Care facility with associated works and landscaping,2017-12-15,2017-12-20,2020-12-03
http://opendatacommunities.org/id/district-council/rugby,S14/008PP,"26 Lawford Road New Bilton CV21 2DY, Rugby",-1.267491,52.371396,,0.35,not owned by a public authority,,permissioned,full planning permission,2017-09-25,https://planning.agileapplications.co.uk/rugby/search-applications/,,,yes,2 and a half storey building comprising an 19 bedroom residential care home (Use Class C2).,2017-12-15,2017-12-20,2020-12-03
http://opendatacommunities.org/id/district-council/rugby,S14/003EXP,"Cattle Market, Craven Road, Rugby",-1.253918,52.377568,,0.8,not owned by a public authority,,not permissioned,other,,https://planning.agileapplications.co.uk/rugby/search-applications/,,,yes,"""Development comprising 90 residential apartments (66x2bed & 24x1bed) together with associated access, parking and landscaping - revision to details approved under planning permission reference R10/1273 to increase height of buildings from three to four storeys and number of apartments from 69 to 90.""",2017-12-15,2017-12-20,2020-12-03
http://opendatacommunities.org/id/district-council/rugby,R17/2113,"Former Newtown Vehicle Rentals Site, 117 Newbold Road, Rugby, CV21 2NZ",-1.265709,52.379674,,0.59,not owned by a public authority,,permissioned,full planning permission,2018-12-19,https://planning.agileapplications.co.uk/rugby/search-applications/,,,yes,"""Residential development comprising part-3/part-4 and part-5 storey building incorproating 98 apartments, reconfiguration of existing access, provision of 61 parking spaces, cycle and refuse provision and new plantin and landscaping""",2020-12-03,2020-12-03,
http://opendatacommunities.org/id/district-council/rugby,R16/0782,"The Shaw School of Dancing, Jubille Street, New Bilton, Rugby, CV21 2JJ",,,,0.1,not owned by a public authority,,permissioned,full planning permission,2018-06-15,https://planning.agileapplications.co.uk/rugby/search-applications/,,,yes,"""Erection of twelve new residential flats with associated access and parking""",2020-12-03,2020-12-03,
http://opendatacommunities.org/id/district-council/rugby,R18/1153,"Finchley Court, 41 King Edward Road, Rugby, CV21 2TG",-1.293173,50.145991,,0.07,not owned by a public authority,,permissioned,full planning permission,2018-06-12,https://planning.agileapplications.co.uk/rugby/search-applications/,,,yes,"""Demolition of the existing building and construction of 10 no. 1 bed apartments""",2020-12-03,2020-12-03,
