OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/national-park-authority/exmoor,Exmoor National Park Authority,SHA/LYN/15,"Rear of Valley Of the Rocks Hotel, Lee Road, Lynton",-3.834822,51.230602,http://www.exmoor-nationalpark.gov.uk/__data/assets/file/0006/1065183/BS_VORHotel.pdf,0.33,not owned by a public authority,not permissioned,,,,,10,10,,,2017-12-06,2017-12-06,
http://opendatacommunities.org/id/national-park-authority/exmoor,Exmoor National Park Authority,SHA/LYN/2,"Bottom Meadow Car Park and Part adjoining Playgrounds, Castle Hill, Lynton",-3.833445,51.228385,http://www.exmoor-nationalpark.gov.uk/__data/assets/file/0004/1065181/BS_MeadowCP.pdf,0.41,not owned by a public authority,not permissioned,,,,,16,16,,,2017-12-06,2017-12-06,
http://opendatacommunities.org/id/national-park-authority/exmoor,Exmoor National Park Authority,SHA/LYN/38,"Tors Hotel, Countisbury Hill, Lynmouth",-3.827648,51.230283,http://www.exmoor-nationalpark.gov.uk/__data/assets/file/0008/1065185/BS_TorsHotel.pdf,0.51,not owned by a public authority,pending decision,,,http://www.exmoor-nationalpark.gov.uk/planning/planning-searches/detailed-results?appNo=62%2F41%2F17%2F009&dotAppNo=62%2E41%2E17%2E009&appAddress=The+Tors+Hotel%2C+Tors+Park%2C+Lynmouth%2C+Devon(|) http://www.exmoor-nationalpark.gov.uk/about-us/meetings-agendas-reports/exmoor-national-park-authority/07-nov-2017/cpa-62.41.17.009.pdf,yes,,,,,2017-12-06,2017-12-06,
