OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/cambridge,Cambridge City Council,5.02,"""The Paddocks Trading Estate, Cherry Hinton Road""",0.155470,52.187739,https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-02.pdf,2.80,not owned by a public authority,not permissioned,,,https://idox.cambridge.gov.uk/online-applications/,,,,,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/cambridge,Cambridge City Council,5.04,"""379-381 Milton Road""",0.145387,52.229881,https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-04.pdf,2.41,not owned by a public authority,not permissioned,,,https://idox.cambridge.gov.uk/online-applications/,,,,,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/cambridge,Cambridge City Council,5.06,"""British Telecom Site, Long Road""",0.120299,52.181192,https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-06.pdf,1.67,not owned by a public authority,not permissioned,,,https://idox.cambridge.gov.uk/online-applications/,,,,,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/cambridge,Cambridge City Council,5.07,"""Willowcroft, Histon Road""",0.109732,52.218776,https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-07.pdf,1.47,mixed ownership,permissioned,full planning permission,,https://idox.cambridge.gov.uk/online-applications/,yes,,,,"Part of site permissioned: See planning applications 14/1254/FUL, 15/1286/S73, 15/1369/FUl and 17/0412/S73",2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/cambridge,Cambridge City Council,5.12,"""Land at Parkside Police Station, Parkside""",0.130532,52.203477,https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-12.pdf,0.48,owned by a public authority,not permissioned,,,https://idox.cambridge.gov.uk/online-applications/,,,,,"""Part of larger allocation including the firestation site, which has now been redeveloped""",2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/cambridge,Cambridge City Council,5.14,"""Ridgeons, Cavendish Road""",0.144915,52.201537,https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-14.pdf,0.80,not owned by a public authority,pending decision,,,https://idox.cambridge.gov.uk/online-applications/,yes,,,,"""Application 16/1904/OUT pending consideration for larger site area""",2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/cambridge,Cambridge City Council,5.15,"""Henry Giles House Chesterton Road""",0.120464,52.213795,https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-15.pdf,0.77,mixed ownership,not permissioned,,,https://idox.cambridge.gov.uk/online-applications/,,,,,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/cambridge,Cambridge City Council,5.18,"""Sandy Lane""",0.133918,52.215092,https://www.cambridge.gov.uk/sites/default/files/brownfield-site-5-18.pdf,0.60,not owned by a public authority,permissioned,full planning permission,2005-05-20,https://idox.cambridge.gov.uk/online-applications/,,,,,"""Three applications on site: 03/0406/FUL, 03/1241/FUL and 06/1305/FUL""",2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/cambridge,Cambridge City Council,9.04,"""Cambridge Northern Fringe East""",0.158974,52.231894,https://www.cambridge.gov.uk/sites/default/files/brownfield-site-9-04.pdf,52.64,mixed ownership,not permissioned,,,https://idox.cambridge.gov.uk/online-applications/,,,,,"""Minimum number of dwellings has not yet been determined. Larger site proposed through emerging Local Plan""",2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/cambridge,Cambridge City Council,06/0552/FUL,"""Betjeman House Broadcasting House Botanic House and Public Houses at 106 -108 Hills Road""",0.131531,52.194169,https://www.cambridge.gov.uk/sites/default/files/brownfield-site-06-0552-ful.pdf,0.70,not owned by a public authority,permissioned,full planning permission,2001-08-02,https://idox.cambridge.gov.uk/online-applications/,,,,,"""Also housing allocation 7.02 in the Cambridge Local Plan 2006. The Botanic House building has been redeveloped""",2017-12-15,2017-12-15,
