OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR1,52.78757868,-1.62943723,0.53,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR2,52.8098491,-1.630464918,9.08,,,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR3,52.80425698,-1.627397206,2.91,,,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR4,52.80605018,-1.625898534,2.64,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR5,52.79032402,-1.654429672,19.27,,,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR6,52.8166277,-1.630615314,8.09,,,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR7,52.89620477,-1.865325487,1.94,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR8,52.8981559,-1.857961045,4.4,,,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR9,52.95067906,-1.842429583,0.52,,,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR10,52.81143121,-1.633344501,4.1,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR11,52.82050489,-1.652351115,0.37,,,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR12,52.80476357,-1.646053343,2.21,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR13,52.80855865,-1.631766448,0.26,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR14,52.79965803,-1.643232148,0.19,,,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR15,52.80332257,-1.642163937,0.28,,,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR16,52.81334735,-1.636711111,0.22,,,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR18,52.89442984,-1.869790228,0.87,,,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR19,52.8130699,-1.637113996,0.13,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR20,52.81616771,-1.633022846,0.1,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR22,52.80349049,-1.629510024,0.02,,,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR23,52.80229426,-1.629312505,0.04,,,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR24,52.80390029,-1.634104821,0.09,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR25,52.80799057,-1.631207522,0.04,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR26,52.79869701,-1.631745683,0.1,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR27,52.80196124,-1.634981332,0.14,,,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR29,52.80849351,-1.631054931,0.38,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR30,52.89798097,-1.862094208,0.2,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR31,52.90148159,-1.865383547,0.15,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR32,52.90446475,-1.86422954,1.45,,,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR33,52.85876425,-1.684646483,0.01,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR34,52.78914289,-1.665782618,2.56,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR35,52.79647538,-1.637192397,0.09,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR36,52.79470223,-1.608229272,3.48,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR37,52.89940993,-1.861792377,0.17,,,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR39,52.79869885,-1.632338922,0.07,,,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR40,52.80552338,-1.632800706,0.06,,,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR41,52.7931159,-1.623606815,0.11,,,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR42,52.78537434,-1.625971601,0.45,,,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR43,52.80726086,-1.627831463,0.06,,,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR44,52.81077558,-1.645381575,0.18,,,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR45,52.80961779,-1.64300251,0.25,,,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR46,52.80425803,-1.633508497,0.1,,,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR47,52.80968686,-1.627454763,3.6,,,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR48,52.80173126,-1.63038521,0.05,,,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR49,52.80182278,-1.636732714,0.08,,,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR50,52.82500641,-1.648530983,0.08,,,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR51,52.80682377,-1.65268239,0.53,,,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,ESBC-BR52,52.8040891,-1.637040213,2.37,,,2018-12-01,2018-12-01,
