OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,46,Katherines Hatch,543032,208596,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/46%20-%20Katherines%20Hatch.pdf,0.21,Owned by a public authority,Not permissioned,,,,,6,6,,,2017-11-13,2017-11-13,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,48,Service bays rear of The Stow,545850,210647,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/48%20-%20Service%20bays%20rear%20of%20The%20Stow.pdf,0.2,mixed ownership,Not permissioned,,,,,8,70,,,2017-11-13,2017-11-13,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,52,Garages east of 99-102 Greenhills,545176,209985,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/52%20-%20Garages%20east%20of%2099-102%20Greenhills.pdf,0.29,Owned by a public authority,Not permissioned,,,,,8,8,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,68,Slacksbury Hatch and associated garages,543901,209536,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/68%20-%20Slacksbury%20Hatch%20and%20associated%20garages.pdf,0.24,mixed ownership,Not permissioned,,,,,10,10,,,2017-11-13,2017-11-13,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,70,Garage blocks between 1 and 36 Arkwrights,545657,210054,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/70%20-%20Garage%20blocks%20between%201%20and%2036%20Arkwrights.pdf,0.17,Owned by a public authority,Not permissioned,,,,,7,7,,,2017-11-20,2017-11-20,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,72,"Lister House, Staple Tye Mews, Staple Tye Depot, and The Gateway Nursery",544386,208089,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/72%20-%20Lister%20House%2C%20Staple%20Tye%20Mews%2C%20Staple%20Tye%20Depot%2C%20and%20The%20Gateway%20Nursery.pdf,0.93,Owned by a public authority,Not permissioned,,,,YES,42,42,,Lister House to be brought forward in the first instance,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,266,Sherards House and adjacent land,543712,208655,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/266%20-%20Sherards%20House%20and%20adjacent%20land.pdf,0.47,Owned by a public authority,Not permissioned,,,,,15,15,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,287,MS carpark Kitson Way,544325,210010,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/287%20-%20MS%20carpark%20Kitson%20Way.pdf,0.69,mixed ownership,Permissioned,Full planning Permission,2012-07-24,,,,,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,301,Coppice Hatch and garages,544784,208719,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/301%20-%20Coppice%20Hatch%20and%20garages.pdf,0.34,Owned by a public authority,Not permissioned,,,,,16,16,,Mixed development required,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,314,Pypers Hatch,545854,209915,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/314%20-%20Pypers%20Hatch.pdf,0.19,Owned by a public authority,Not permissioned,,,,,,,,,2017-11-20,2017-11-20,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,347,Land associated with Hestor House and Hester Mews,544140,210573,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/347%20-%20Land%20associated%20with%20Hestor%20House%20and%20Hester%20Mews.pdf,0.46,Owned by a public authority,Not permissioned,,,,,15,15,,Mixed development required,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,352,Maunds Hatch and Hall,544964,207594,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/352%20-%20Maunds%20Hatch%20and%20Hall.pdf,0.29,Owned by a public authority,Not permissioned,,,,,10,10,,Mixed development required,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,361,Sumners Hatch,543163,207600,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/361%20Sumners%20Hatch.pdf,0.42,Owned by a public authority,Not permissioned,,,,,19,19,,Mixed development required,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,367,"Lutheran Church, Bush Fair",545845,208638,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/367%20-%20Lutheran%20Church%2C%20Bush%20Fair.pdf,0.18,Not owned by a public authority,Not permissioned,,,,,14,35,,pre application discussions on this site,2017-11-13,2017-11-13,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,374,Aylets Field; The Briars; Copshall Close;  - Known as Priority Estates,545232,207866,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/374%20-%20Aylets%20Field%3B%20The%20Briars%3B%20Copshall%20Close%3B%20%20-%20Known%20as%20Priority%20Estates.pdf,17.54,mixed ownership,Permissioned,Full planning Permission,2015-08-17,,YES,,,,Under construction,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,376,Edinburgh Gate (PD PrNotice),544890,211260,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/376%20-%20Edinburgh%20Gate%20%28PD%20PrNotice%29.pdf,2.78,Not owned by a public authority,Permissioned,Full planning Permission,2017-08-17,,YES,,,,Prior Notification,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,13084,1&1A Walfords Close,547214,211481,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/13084%20-%201%261A%20Walfords%20Close.pdf,0.07,Not owned by a public authority,Permissioned,Full planning Permission,2013-10-30,,YES,,,,Application expired.Developer in discussion,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,13166,"Parndon Hall, Hamstel Road, CM20 1UU (within grounds of PAH)",543875,210233,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/9%20-%20Princess%20Alexandra%20Hospital%20%28Including%20Parndon%20Hall%29.pdf,0.3,Not owned by a public authority,Permissioned,Full planning Permission,2013-06-24,,,,,,Application expired.,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,14125,Peartree Business Centre South Rd. CM20 2BD  (PD PrNotice),546496,211601,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/14125%20-%20Peartree%20Business%20Centre%20South%20Rd.%20CM20%202BD%20%20%28PD%20PrNotice%29.pdf,0.5,Not owned by a public authority,Permissioned,Full planning Permission,2014-05-07,,YES,,,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,15222,337 - 338 Northbrooks Cm19 4Dp,544060,209283,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/15222%20-%20337-338%20Northbrooks%20Cm19%204Dp.pdf,0.1,Not owned by a public authority,Permissioned,Full planning Permission,2015-08-13,,YES,,,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,15504,Churchgate Hotel,548435,211304,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/15504%20-%20Churchgate%20Hotel.pdf,1.18,Not owned by a public authority,Permissioned,Full planning Permission,2016-04-27,,YES,,,,Under Consruction,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,16126,"1st, 2nd, 3rd Market House (Prior Notification) plus new storey",544532,210156,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/16126%20-%201st%2C%202nd%2C%203rd%20Market%20House%20%28Prior%20Notification%29%20plus%20new%20storey.pdf,0.17,Not owned by a public authority,Permissioned,Full planning Permission,2016-06-02,,YES,,,,Prior notifications and an additonal storey,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,16381,Astra House (Prior Notification),546043,211654,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/16381%20-%20Astra%20House%20%28Prior%20Notification.pdf,0.23,Not owned by a public authority,Permissioned,Full planning Permission,2016-10-19,,YES,,,,Under Consruction,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,16400,1-7 Burnt Mill (Motorsales),544342,211075,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/16400%20-%201-7%20Burnt%20Mill%20%28Motorsales%29.pdf,0.91,Not owned by a public authority,Permissioned,Full planning Permission,2017-09-26,,YES,,,,Allowed on appeal Mixed development,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,16446,Gemini Hse. Flex Meadow CM19 5TJ  (PD PrNotice),542685,209107,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/16446%20-%20Gemini%20Hse.%20Flex%20Meadow%20CM19%205TJ%20%20%28PD%20PrNotice%29.pdf,0.07,Not owned by a public authority,Permissioned,Full planning Permission,2016-11-07,,YES,,,,22 Prior Notification 8 Planning Application,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,16447,"Greenway House,  CM19 5QD (PD PrNotice)",542188,209809,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/16447%20-%20Greenway%20House%2C%20%20CM19%205QD%20%28PD%20PrNotice%29.pdf,1,Not owned by a public authority,Permissioned,Full planning Permission,2016-11-10,,YES,,,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,17183,"Shield House, Elizabeth Way (PD PrNotice)",542744,209344,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/17183%20-%20Shield%20House%2C%20Elizabeth%20Way.pdf,0.41,Not owned by a public authority,Permissioned,Full planning Permission,2017-07-03,,YES,,,,,2017-11-10,2017-11-10,
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,17187,"Westgate House, West Square, (PD PrNotice)",544457,210090,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/17187%20-%20Westgate%20House%2C%20West%20Square%2C%20%28PD%20PrNotice%29.pdf,0.12,Not owned by a public authority,Permissioned,Full planning Permission,2017-06-22,,YES,,,,,2017-11-10,2017-11-10,
