OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/metropolitan-district-council/bradford,AD/022,408400.7829,449470.9614,0.24,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,BA/031,414805.4009,438348.5724,0.1,01/11/2018,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,BI/006,409970.6932,440812.2346,0.74,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,BI/038,409903.4335,441135.6994,0.3,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,BI/055,410631.3383,439302.7279,0.02,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,BI/060,411092.4926,439287.2864,0.08,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,BU/011,416786.9648,446811.1572,2.89,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/001,415979.8574,433070.0581,0.51,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/003,416161.887,433573.9383,0.51,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/007,415678.9104,433079.6665,1.05,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/011,415526.6758,433096.033,1.42,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/012,415901.0757,433198.2372,0.06,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/018,416681.0394,433367.7715,0.3,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/025,415682.8976,433263.2001,0.27,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/026,415987.2945,433178.8665,0.27,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/037,415783.2666,433370.8245,0.62,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/038,416013.2549,433483.3291,0.55,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/042,415606.0562,433263.2965,0.4,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/045,416539.8446,433646.5694,3.16,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/047,415998.1234,433263.5367,0.12,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/050,416240.0645,433366.0028,0.07,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/067B,416418.3808,433237.5802,0.02,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/067D,416371.4281,433259.0395,0.06,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/067E,416361.4449,433271.6511,0.02,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/068A,416641.7674,433503.6339,0.07,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/068B,416649.6702,433529.163,0.03,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/068C,416656.9619,433550.9476,0.05,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/068D,416682.0717,433535.9046,0.11,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/068E,416633.5459,433477.625,0.05,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/068F,416614.9115,433543.7397,0.05,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/068G,416569.2816,433500.1816,0.05,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/073,415753.2296,433138.7268,0.3,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/074,416111.4698,433049.2179,0.39,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/076,416929.3582,433320.1672,0.31,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/078,416880.7667,433068.5236,0.14,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/081,416016.9801,432708.8692,0.42,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/086,416229.8289,433308.8715,0.03,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/094,416043.8324,433365.3189,1.3,01/11/2018,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/095,416659.3731,433652.3951,0.49,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/096,416728.9723,433453.0875,0.7,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/097,416772.4687,433248.8996,0.08,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/099,416907.8528,433046.3236,0.14,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/100,416277.4739,433477.2046,0.1,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/101,416741.2638,433087.3149,0.08,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/104,416410.7112,432414.0792,0.05,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/106,416203.3285,433094.773,0.06,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/108,415787.8117,433166.9921,0.31,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/014,416329.2612,436083.1211,29.79,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/025,415256.2111,437837.5926,0.69,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/026,414726.901,437565.2587,0.18,01/12/2019,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/030,414759.8193,437607.8515,0.02,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/031,414941.0352,437673.9215,0.13,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/033,415846.9754,434794.1742,0.8,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/034,415280.7986,435962.3184,0.76,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/036,415921.757,436188.1541,0.83,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/038,415113.0734,436574.5458,0.76,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/039,414748.9781,437476.3563,1.15,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/040,414816.9506,437374.314,0.49,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/041,415404.7123,437981.1278,0.15,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/047,415247.1917,437629.7361,0.71,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/048,414935.7625,437435.1899,0.3,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/051,415801.9104,435944.2428,0.04,01/11/2018,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CU/001,406508.8697,436491.239,1.86,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,DH/016,407445.6164,433792.9708,4.38,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,HA/005,403679.47,437627.5349,1.18,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,HA/010,403407.171,436780.9111,1.16,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,HA/017,403641.7645,437391.3367,0.07,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,HA/033,403265.2713,436862.336,0.11,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/012,404432.2007,441617.1873,1.24,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/027,405641.6562,441159.8454,0.93,01/11/2017,01/12/2019
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/031,406832.8556,441533.8457,3.11,01/11/2018,01/12/2019
