OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/bassetlaw,LAA002,' Montagu House London Road Retford '',-0.931228,53.304118,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,0.59,not owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,18,18,,,2020-03-25,2020-03-25,
http://opendatacommunities.org/id/district-council/bassetlaw,LAA008,' Land opposite 87 West Carr Road Retford '',-0.950521,53.316578,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,0.33,not owned by a public authority,,permissioned,outline planning permission,2016-12-15,http://publicaccess.bassetlaw.gov.uk/online-applications/,12,12,yes,. ' 16/00364/OUT Outline Planning Application with Some Matters Reserved for an Indicative 12 Dwellings and Construction of New Access - Residential Development '',2020-03-25,2020-03-25,
http://opendatacommunities.org/id/district-council/bassetlaw,LAA011,' Unit 3 Rossington Park West Carr Road Retford '',-0.948841,53.314082,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,2.16,not owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,78,78,,,2020-03-25,2020-03-25,
http://opendatacommunities.org/id/district-council/bassetlaw,LAA040,' Kettlewell ltd Grove Street Retford '',-0.93669,53.322253,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,0.51,not owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,65,65,,,2020-03-25,2020-03-25,
http://opendatacommunities.org/id/district-council/bassetlaw,LAA077,' Worksop Golf Club Windmill Lane Worksop '',-1.108022,53.292573,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,1.19,not owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,20,20,,,2020-03-25,2020-03-25,
http://opendatacommunities.org/id/district-council/bassetlaw,LAA138,' Canal Turn Welham Road Retford '',-0.924601,53.328932,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,1.24,not owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,4,4,,,2020-03-25,2020-03-25,
http://opendatacommunities.org/id/district-council/bassetlaw,LAA142,' Former Bassetlaw Learning Centre 112 Newgate Street Worksop '',-1.116559,53.299819,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,0.85,owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,31,31,yes,,2020-03-25,2020-03-25,
http://opendatacommunities.org/id/district-council/bassetlaw,LAA147,' Manton Primary School Worksop '',-1.100535,53.296175,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,3.69,owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,133,133,yes,,2020-03-25,2020-03-25,
http://opendatacommunities.org/id/district-council/bassetlaw,LAA223,' Welbeck Colliery Budby Road Welbeck '',-1.136683,53.228206,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,33.63,not owned by a public authority,,permissioned,full planning permission,2016-08-17,http://publicaccess.bassetlaw.gov.uk/online-applications/,65,65,yes,. ' 15/01037/FUL Hybrid Planning Application Seeking Residential Development (Use Class C3) '',2020-03-25,2020-03-25,
http://opendatacommunities.org/id/district-council/bassetlaw,LAA229,' Tuxford Memorial Hall Ashvale Road Tuxford '',-0.893845,53.231513,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,0.4,not owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,8,8,,,2020-03-25,2020-03-25,
