OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA51,"Former Goods Yard, London Road Carlisle",-2.918437,54.886287,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,1.99,not owned by a public authority,not permissioned,,,,,,,yes,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA25,"South Western Terrace, Carlisle",-2.934552,54.882067,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,3.11,not owned by a public authority,not permissioned,,,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_53082,,,,yes,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA12,Site of Morton Primary School Carlisle,-2.964508,54.881293,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,1.67,owned by a public authority,permissioned,other,2010-03-30,https://cloud2.atriumsoft.com/ePlanningCMB/loadFullDetails.do?aplId=45192,Yes,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA49,Nelson Street Carlisle,-2.944281,54.888848,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,2.84,not owned by a public authority,permissioned,outline planning permission,,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_56003,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA42,Hollywell Crescent Carlisle,-2.901525,54.887052,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,1.51,not owned by a public authority,decision pending,outline planning permission,2014-03-26,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_70305,,,,yes,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA31,Dalston Road Carlisle,-2.947993,54.890886,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,1.12,not owned by a public authority,not permissioned,,,,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA75,Caxton Rd Carlisle,-2.966951,54.897396,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,1.4,not owned by a public authority,permissioned,outline planning permission,2016-08-11,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activhttp://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_71165,Yes,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,OC23,Harker Carlisle,-2.954388,54.937828,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,10.59,not owned by a public authority,not permissioned,,,http://publicaccess.carlisle.gov.uk/online-applications/simpleSearchResults.do;jsessionid=DEDBAF9DA529115979CC5176DAB07EF4?action=firstPage,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA100,Edgehill Road Carlisle,-2.894530,54.882323,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,3.46,not owned by a public authority,permissioned,other,2016-07-14,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_67551,,,,,Land to be used for temporary relocation of school until 2021,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,17/0232,Former KSS Factory Constable St Carlisle,-2.943084,54.883654,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,0.59,not owned by a public authority,permissioned,full planning permission,2017-06-02,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_70255,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,17/0429,The Grange Wood St Carlisle,-2.901627,54.891608,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,0.28,not owned by a public authority,permissioned,full planning permission,2017-10-17,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=dates&keyVal=_CARLI_DCAPR_70638,yes,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,15/1003,St Ninians Road Carlisle,-2.914201,54.872004,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,3.09,not owned by a public authority,permissioned,outline planning permission,2017-01-31,http://publicaccess.carlisle.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,,Central Plaza Hotel Carlisle,-2.936055,54.892453,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,0.08,not owned by a public authority,not permissioned,,,,,,,,"Former hotel falling into disrepair. Small site area, but potentially developable over several floors",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,,The Citadel Carlisle,-2.934159,54.892054,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,1.83,owned by a public authority,not permissioned,,,,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,,Caldew Riverside Carlisle,-2.940023,54.892781,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,5.46,owned by a public authority,not permissioned,,,,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,R 4,Site of former Lochinvar School Longtown,-2.966123,55.011875,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,3.56,owned by a public authority,not permissioned,,,,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,,Raffles Carlisle,-2.962128,54.889355,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,1.5,owned by a public authority,permissioned,,,,yes,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,,Former Offices Portland Square Carlisle,-2.928372,54.892583,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,0.93,owned by a public authority,permissioned,full planning permission,2016-12-23,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=_CARLI_DCAPR_68011,yes,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,,Former Caldew Hospital Carlisle,-2.948953,54.888650,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,0.38,not owned by a public authority,not permissioned,,,,yes,,,,,2017-12-31,2017-12-31,
