OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0001,"Land at, 35 North End, Wisbech, PE13",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14404&p=0,0.04,not owned by a public authority,,permissioned,full planning permission,2007-09-12,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=JEJ0UJHEO1000,,,yes,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0002,"PILGRIMS OF MARCH, DARTFORD ROAD, MARCH, PE15 8BD",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14405&p=0,0.32,not owned by a public authority,,permissioned,full planning permission,2010-07-05,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=L07EF9HE01U00,,,yes,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0003,"Davern Workwear Ltd, Elliott Road, MARCH, PE15 8QU",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14403&p=0,0.66,not owned by a public authority,,permissioned,full planning permission,2015-05-18,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=N5VNDCHE06P00,,,yes,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0004,"Land East of Davern Workwear Ltd, Elliott Road, MARCH, PE15 8QU",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14406&p=0,0.48,not owned by a public authority,,permissioned,reserved matters approval,2014-12-19,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=N1IC4EHE08000,,,yes,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0005,"18, Westfield Road, Manea, MARCH, PE15 0LN",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14407&p=0,0.17,not owned by a public authority,,permissioned,outline planning permission,2014-05-08,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=MNAPFYHE06P00,,,yes,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0006,"100, Mill Road, Whittlesey, Cambridgeshire, PE7 1SW",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14408&p=0,0.49,not owned by a public authority,,permissioned,full planning permission,2016-04-29,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=NQ1HMYHE08000,,,yes,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0007,"4-6, Stermyn Street, WISBECH, PE13 1EQ",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14409&p=0,0.04,not owned by a public authority,,permissioned,other,2016-09-05,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=OAIBI1HE08000,,,yes,Permission type: prior approval,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0008,"AWARE HOUSE LEARNING DEVELOPMENT AIDS LIMITED, DUKE STREET, WISBECH, CAMBRIDGESHIRE, PE13 2AE",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14410&p=0,0.21,not owned by a public authority,,permissioned,full planning permission,2012-08-28,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=LQ64KOHE01U00,,,yes,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0009,"64, Whitmore Street, 17 and 11 Windmill Street, WHITTLESEY, PE7 1HP",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14411&p=0,0.49,not owned by a public authority,,permissioned,full planning permission,2015-01-21,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=MSYJ73HE01U00,,,yes,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0010,"Site Of Former Kingswood Park Residential Home Kingswood Road March Cambridgeshire, PE15 9RT",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14412&p=0,0.94,not owned by a public authority,,permissioned,full planning permission,2013-12-19,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=MTF4I5HE0B200,,,yes,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0011,"The Bell 35, KIRKGATE STREET, WISBECH",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14413&p=0,0.39,not owned by a public authority,,permissioned,full planning permission,2010-04-06,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=KS8EA5HE08000,,,yes,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0012,"Land South West Of Queen Street Close March Cambridgeshire, PE15 8NB",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14414&p=0,0.16,not owned by a public authority,,permissioned,reserved matters approval,2015-01-15,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=NE3PAKHE08000,,,yes,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0013,"Service Master, 54, Bridge Street, CHATTERIS, PE16 6RN",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14415&p=0,0.11,not owned by a public authority,,permissioned,outline planning permission,2016-08-02,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=map&keyVal=MXP7EGHE01K00,,,yes,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0014,"Nene Waterfront and Port, Wisbech",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14416&p=0,40.03,mixed ownership,,not permissioned,,,,,,yes,Local Plan (Policy LP8) identifies site as a broad location for growth,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0015,"Bricklayers Arms, 9 Station Road, Whittlesey, Peterborough, Cambridgeshire, PE7 1UA",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14417&p=0,0.31,not owned by a public authority,,permissioned,full planning permission,2017-12-14,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=OMT4W0HE01U00,,,yes,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0016,"North and south of Eastrea Road, WHITTLESEY, PE7 2AF",,,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14418&p=0,5.84,not owned by a public authority,,not permissioned,,,,,,yes,Local Plan (Policy LP11) allocates the site,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0017,"Former Westhaven Nursery, Peterborough Road, WHITTLESEY, PE7 1PD",-0.153947,52.560769,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14419&p=0,2.66,not owned by a public authority,,permissioned,full planning permission,2015-02-19,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=N16TDGHE01U00,,,yes,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/district-council/fenland,Fenland District Council,BLR0018,"Fenland Park, Lerowe Road, WISBECH, PE13 3QL",0.176408,52.671352,http://www.fenland.gov.uk/CHttpHandler.ashx?id=14420&p=0,1.67,not owned by a public authority,,permissioned,full planning permission,2009-01-20,https://www.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=JFV3LFHEK1000,,,yes,,2017-12-19,2017-12-19,
