OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/guildford,BLR_003,"Land at Guildford Park Road Surface Car Park, Guildford GU2 7NF",-0.583505,51.239766,https://www.guildford.gov.uk/media/26679/Land-at-Guildford-Park-Road-Surface-Car-Park-Guildford-GU2-7NF/pdf/BFLR2017_003,2.15,owned by a public authority,,permissioned,full planning permission,2017-01-23,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_171221,160,160,yes,"""Application ref. 16/P/01290"". ""Demolition of existing garage buildings and redevelopment of the site to provide 160 residential apartments and houses (Use Class C3) with new infrastructure, parking, access, landscaping, cycle storage and associated facilities including private and communal amenity space together with a five storey 541 space multi-storey public car park (Sui Generis) and 825 sqm. (GEFA) flexible commercial floorspace (Use Class A1, B1 and D2) on the ground floor of the multi-storey car park""",2017-09-27,2017-09-27,
http://opendatacommunities.org/id/district-council/guildford,BLR_005,"Land to the rear of 57, Manor Road, Tongham, GU10 1BA",-0.728854,51.238647,https://www.guildford.gov.uk/media/26681/Land-to-the-rear-of-57-Manor-Road-Tongham-GU10-1BA/pdf/BFLR2017_005,0.31,mixed ownership,,permissioned,full planning permission,2016-11-30,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_173208,9,9,yes,"""Application ref. 16/P/01913"". ""Erection of 9 dwellings with associated access garages, carports and parking""",2017-09-27,2017-09-27,
http://opendatacommunities.org/id/district-council/guildford,BLR_007,"The Flat, Dental Care, 26 Farnham Road, Guildford, GU2 4JN",-0.581497,51.235192,https://www.guildford.gov.uk/media/26683/The-Flat-Dental-Care-26-Farnham-Road-Guildford-GU2-4JN/pdf/BFLR2017_007,0.28,not owned by a public authority,,permissioned,full planning permission,2017-04-05,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_175672,1,1,yes,"""Application ref. 17/P/00051"". ""Increase in ridge height to enable the addition of a two bedroom second floor flat. New external access stairs and door, dormer window and six rooflights to side elevations and Juliette balcony to rear (description amended 13/01/2017).""",2017-09-27,2017-09-27,
http://opendatacommunities.org/id/district-council/guildford,BLR_012,"Land to the rear of Woodbridge Hill Filling Station, Aldershot Road, Guildford, GU2 8AG",-0.592679,51.250848,https://www.guildford.gov.uk/media/26688/Land-to-the-rear-of-Woodbridge-Hill-Filling-Station-Aldershot-Road-Guildford-GU2-8AG/pdf/BFLR2017_012,0.22,not owned by a public authority,,permissioned,full planning permission,2017-03-01,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_172891,8,8,yes,"""Application ref. 16/P/01824"". ""Erection of four two bedroom houses and two pairs of semi-detached three bedroom houses with rooms in the roof associated parking and access from Aldershot Road.""",2017-09-27,2017-09-27,
http://opendatacommunities.org/id/district-council/guildford,BLR_015,"Works, Poyle Road, Tongham, GU10 1DS",-0.731398,51.233127,https://www.guildford.gov.uk/media/26691/Works-Poyle-Road-Tongham-GU10-1DS/pdf/BFLR2017_015,0.12,not owned by a public authority,,not permissioned,,,,10,10,,,2017-09-27,2017-09-27,
http://opendatacommunities.org/id/district-council/guildford,BLR_016,"Public House, Oxenden Road, Tongham",-0.732669,51.236414,https://www.guildford.gov.uk/media/26692/Public-House-Oxenden-Road-Tongham/pdf/BFLR2017_016,0.17,not owned by a public authority,,not permissioned,,,,15,15,,,2017-09-27,2017-09-27,
http://opendatacommunities.org/id/district-council/guildford,BLR_017,"Builders Yard (Elms Garden), Glaziers Lane, Normandy",-0.666377,51.251711,https://www.guildford.gov.uk/media/26693/Builders-Yard-Elms-Garden-Glaziers-Lane-Normandy/pdf/BFLR2017_018,1.25,not owned by a public authority,,not permissioned,,,,15,15,yes,,2017-09-27,2017-09-27,
http://opendatacommunities.org/id/district-council/guildford,BLR_019,"Slyfield Area Regeneration Project, Guildford",-0.564657,51.257549,https://www.guildford.gov.uk/media/26695/Slyfield-Area-Regeneration-Project-Guildford/pdf/BFLR2017_019,4E+1,mixed ownership,,not permissioned,,,,1000,1000,,"""2017 Submission Local Plan allocation ref. A24""",2017-09-27,2017-09-27,
http://opendatacommunities.org/id/district-council/guildford,BLR_020,"Land at Westway, off Aldershot Road, Guildford",-0.601427,51.250593,https://www.guildford.gov.uk/media/26696/Land-at-Westway-off-Aldershot-Road-Guildford/pdf/BFLR2017_020,0.56,not owned by a public authority,,not permissioned,,,,38,38,yes,"""2017 Submission Local Plan allocation ref. A19""",2017-09-27,2017-09-27,
http://opendatacommunities.org/id/district-council/guildford,BLR_021,"Land at Guildford Cathedral, Alresford Road, Guildford",-0.589994,51.240708,https://www.guildford.gov.uk/media/26697/Land-at-Guildford-Cathedral-Alresford-Road-Guildford/pdf/BFLR2017_021,3.28,not owned by a public authority,,not permissioned,,,,93,93,,"""2017 Submission Local Plan allocation ref. A15""",2017-09-27,2017-09-27,
