OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/mid-sussex,SHLAAID36,-0.147712,50.923682,0.31,,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/mid-sussex,SHLAAID45,-0.134559,50.968884,10.5,,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/mid-sussex,SHLAAID73,-0.141091,50.962985,0.4,,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/mid-sussex,SHLAAID82,-0.198234,50.996503,0.3,,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/mid-sussex,SHLAAID83,-0.128577,50.952991,1.75,,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/mid-sussex,SHLAAID84,-0.123408,50.959312,0.42,,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/mid-sussex,SHLAAID92,-0.129538,50.956901,0.4,,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/mid-sussex,SHLAAID106,-0.147310,50.923230,1.35,,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/mid-sussex,SHLAAID188,-0.136103,51.056944,0.3,,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/mid-sussex,SHLAAID199,-0.093558,50.998839,0.39,,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/mid-sussex,SHLAAID259,-0.016511,51.129350,0.06,,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/mid-sussex,SHLAAID321,-0.201047,51.052554,0.2,,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/mid-sussex,SHLAAID323,-0.017981,51.129188,0.13,,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/mid-sussex,SHLAAID324,-0.023602,51.137651,0.16,,,2017-12-13,2017-12-13,
