OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,BPNPH02,"""Churston Golf Club, Dartmouth Road, Brixham""",-3.556620,50.398200,http://torbay.addresscafe.com/app/exploreit/default.aspx,4.53,not owned by a public authority,not permissioned,,,,,20,30,,"Part brownfield, part green field. Housing estimate is for those on brownfield part, taken form outline application proposed layout. Site size (ha) is for total site.",2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,BPNPH03,"""Knapman's Builders Yard, off Stoke Gabriel Road, Galmpton, Brixham""",-3.565420,50.395000,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.14,not owned by a public authority,not permissioned,,,,,4,8,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,BPNPH05,"""Northcliff Hotel, North Furzeham Road, Brixham""",-3.517160,50.400300,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.29,not owned by a public authority,not permissioned,,,,,8,15,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,BPNPH06,"""Torbay Industrial Estate, New Road, Brixham""",-3.517330,50.392600,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.32,not owned by a public authority,not permissioned,,,,,8,15,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,BPNPH07,"""74 New Road, Brixham""",-3.519970,50.391900,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.19,not owned by a public authority,not permissioned,,,,,5,10,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,BPNPH08,"""Brixham Police Station, Rea Barn Road, Brixham""",-3.508520,50.390300,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.15,unknown ownership,not permissioned,,,,,6,12,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,BPNPH09,"""King's Barton, Summer Lane, Brixham""",-3.526970,50.383900,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.2,not owned by a public authority,not permissioned,,,,,4,7,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,BPNPH10,"""Beverley Court, Upton Manor Road, Brixham""",-3.514820,50.383600,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.21,not owned by a public authority,not permissioned,,,,,5,9,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,BPNPH11,"""St Mary's Industrial Estate, St Mary's Road, Brixham""",-3.513560,50.383100,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.79,not owned by a public authority,not permissioned,,,,,13,25,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,PNPH03,"""Vauxhall Garage, Torquay Road, Paignton""",-3.556170,50.447564,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.17,not owned by a public authority,not permissioned,,,,,10,20,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,PNPH05,"""Modern Motoring, Torquay Road, Paignton""",-3.560020,50.444500,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.04,not owned by a public authority,not permissioned,,,,,3,6,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,PNPH06,"""63 Manor Road, Paignton""",-3.561550,50.443100,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.15,not owned by a public authority,not permissioned,,,,,4,8,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,PNPH08,"""Land R/O Quarry Terrace, Marldon Road, Paignton""",-3.573410,50.438100,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.21,not owned by a public authority,not permissioned,,,,,4,8,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,PNPH09,"""Lyndhurst Hotel, Lower Polsham Road, Paignton""",-3.559210,50.438700,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.03,not owned by a public authority,not permissioned,,,,,6,12,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,PNPH11,"""Crossways Shopping Centre, Paignton""",-3.565490,50.436300,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.89,not owned by a public authority,not permissioned,,,,,70,150,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,PNPH12,"""Lighthouse, Esplanade Road, Paignton""",-3.559590,50.436700,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.17,not owned by a public authority,not permissioned,,,,,10,20,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,PNPH13,"""Victoria Square/Multi Storey Car Park, Paignton""",-3.561940,50.436100,http://torbay.addresscafe.com/app/exploreit/default.aspx,1.33,owned by a public authority,not permissioned,,,,,60,182,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,PNPH14,"""Corner of Hyde Road and Torbay Road, Paignton""",-3.563670,50.435200,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.27,not owned by a public authority,not permissioned,,,,,25,50,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,PNPH15,"""4 Palace Avenue, Paignton""",-3.567080,50.434700,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.04,not owned by a public authority,not permissioned,,,,,3,6,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,PNPH16,"""Station Lane/Great Western Car Park, Paignton""",-3.564440,50.433300,http://torbay.addresscafe.com/app/exploreit/default.aspx,2.94,owned by a public authority,not permissioned,,,,,50,100,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,PNPH19,"""Angleside House, Cleveland Road, Paignton""",-3.558960,50.431400,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.24,not owned by a public authority,pending decision,,,,,11,22,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,PNPH20,"""Paignton Harbour Car Park, Cliff Road, Paignton""",-3.555370,50.430900,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.36,owned by a public authority,not permissioned,,,,,25,50,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,PNPH21,"""20 Roundham Road, Paignton""",-3.556390,50.429800,http://torbay.addresscafe.com/app/exploreit/default.aspx,0.04,not owned by a public authority,not permissioned,,,,,5,10,,,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,Torbay Council,PNPH23,"""Council Depot, Borough Road, Paignton""",-3.590100,50.424300,http://torbay.addresscafe.com/app/exploreit/default.aspx,2.98,owned by a public authority,not permissioned,,,,,20,40,,,2016-06-24,2017-12-13,
