OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/south-norfolk,S/ASL/001,616025,291035,0.82,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/CAR/001,611881,291518,0.23,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/COS/001,615046,312116,0.39,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/CRI/001,619847,305736,0.65,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/DIS/001,613110,279028,0.84,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/DIS/002,611521,279564,1.51,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/DIS/003,611389,279535,2.13,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/DIS/004,610959,279637,0.16,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/FOR/001,617400,293454,1.77,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/FRA/001,626889,302815,1.23,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/HAL/001,637883,297393,0.36,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/HAR/001,624994,282971,0.95,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/HAR/002,624580,283592,0.13,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/LON/001,619531,293062,2.39,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/LON/002,619373,293026,0.07,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/TRO/001,624621,307167,2.78,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/WIC/001,607115,301047,1.59,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/WYM/001,611371,301060,1.88,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/WYM/002,611939,300728,0.82,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/south-norfolk,S/DIC/001,616684,282229,0.56,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,S/HAR/,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,S/COS/,,,,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,S/HAR/003,624712,283002,0.48,,,,,
http://opendatacommunities.org/id/district-council/south-norfolk,S/COS/002,616922,310159,1.28,,,,,
