OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH403,-1.291929,52.772553,0.1,10,10,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH196,-1.101727,52.728996,4.7,90,90,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH129,-1.106552,52.725491,0.4,11,11,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH406,-1.107566,52.72513,0.13,13,13,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH132,-1.110954,52.731852,0.56,14,14,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH135,-1.109093,52.726498,0.77,23,23,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH136,1.100116,52.731726,0.4,11,11,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH138,-1.113554,52.733625,0.4,12,12,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH117,-1.077657,52.698425,0.36,14,14,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH124,-1.08324,52.691142,1.4,34,34,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH303,-1.074776,52.695427,0.15,12,12,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH355,-1.07452,52.695623,0.06,9,9,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH356,-1.075932,52.698826,0.15,8,8,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH139,-1.077556,52.696186,0.19,24,24,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH141,-1.077838,52.699685,0.75,10,10,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH148,-1.074273,52.696089,1.52,32,32,2017-11-23,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH150,-1.077744,52.697806,0.39,12,12,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH152,-1.092667,52.69392,0.55,14,14,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH191,-1.098633,52.676489,0.24,7,7,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH192,-1.098007,52.676736,0.17,5,5,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH207,-1.10494,52.675449,19.7,120,120,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH357,-1.100307,52.679963,0.22,6,6,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH358,-1.096756,52.680017,0.2,8,8,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH359,-1.09888,52.676715,0.09,5,5,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH360,-1.084116,52.674687,0.08,8,8,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSH77,-1.103597,52.673838,0.22,6,6,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH155,-1.087007,52.677937,7.88,148,148,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH156,-1.091802,52.669946,4.11,92,92,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH162,-1.086208,52.670829,0.43,11,11,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH166,-1.090386,52.670492,0.73,18,18,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH167,-1.095378,52.687297,2.27,44,44,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,SH168,-1.100686,52.675884,1.8,45,45,2017-11-24,2019-12-19,
http://opendatacommunities.org/id/geography/administration/nmd/E07000130,PSE343,-1.06254,52.712664,3.95,74,74,2017-11-24,2019-12-19,
