OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLH21,-1.622975,54.954455,2.92,58,121,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLH22,-1.648226,54.953553,5.64,113,152,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLH23,-1.630232,54.951179,5.04,64,151,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLI1,-1.644104,54.939252,7.71,154,245,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLI2,-1.64785,54.948398,0.7,14,20,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLI3,-1.673855,54.945185,0.39,5,6,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLI5,-1.663884,54.944553,0.4,4,5,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLI7,-1.657613,54.946525,1.39,38,42,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLJ1,-1.570248,54.954284,8.5,170,264,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLJ2,-1.566673,54.951232,0.79,16,24,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLJ3,-1.565781,54.951535,1.71,52,57,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLJ6,-1.576261,54.955116,0.11,6,7,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLJ10,-1.576992,54.958194,0.24,5,13,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLJ15,-1.5688,54.948766,0.11,16,18,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLK1,-1.56891,54.926865,1.06,21,33,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLK2,-1.571281,54.931643,4.13,83,191,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLK3,-1.586378,54.938942,0.4,8,12,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLK4,-1.585051,54.931873,1.21,24,40,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLK5,-1.574084,54.92583,0.22,20,50,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLK6,-1.560439,54.929964,0.15,3,6,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLL1,-1.582376,54.902848,2.83,57,120,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLL4,-1.61415,54.906025,0.6,7,8,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLL5,-1.577705,54.923869,0.16,3,6,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLL9,-1.581854,54.918409,0.37,7,12,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLM2,-1.611952,54.960463,2.61,52,90,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLN1,-1.607781,54.934498,0.44,9,13,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLN2,-1.607613,54.935696,0.81,8,11,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLN6,-1.598831,54.937523,0.17,8,13,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLN7,-1.587552,54.941563,0.03,5,7,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLO1,-1.537045,54.954346,0.8,16,40,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLO11,-1.550034,54.953867,0.14,3,8,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLP7,-1.766371,54.975821,0.13,7,8,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLP9,-1.744752,54.970147,0.31,9,10,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLP12,-1.757065,54.975758,0.3,6,17,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLP13,-1.760733,54.97674,0.13,3,9,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLP14,-1.732076,54.971004,0.2,4,7,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLQ1,-1.611505,54.948505,1.3,52,57,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLQ2,-1.600497,54.940276,0.37,14,24,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLQ3,-1.607766,54.949943,1.5,40,44,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLS1,-1.684031,54.95207,0.11,8,9,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLS3,-1.681908,54.959333,0.04,9,10,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLS4,-1.676847,54.94967,0.32,6,18,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLS5,-1.679529,54.953546,0.41,8,21,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLS7,-1.682362,54.954599,0.4,22,24,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLS19,-1.682927,54.953991,7.21,144,217,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLS26,-1.681223,54.945714,0.28,6,14,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLS27,-1.68024,54.946259,0.14,9,10,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLS28,-1.6849,54.95146,0.04,6,7,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLT1,-1.667279,54.928061,2.05,43,53,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLT2,-1.678793,54.918167,4.15,81,99,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLT3,-1.667493,54.923732,0.78,22,24,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLT6,-1.684451,54.915488,0.15,3,6,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLT11,-1.680899,54.924251,0.43,3,3,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLV2,-1.726265,54.955664,3.94,33,36,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLV3,-1.739329,54.942626,0.02,6,7,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLV4,-1.725614,54.954232,2.3,46,69,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLV5,-1.772678,54.927702,0.18,4,9,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLV8,-1.760035,54.940283,0.7,27,30,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,HLV19,-1.727112,54.956208,0.26,15,17,2017-12-21,2017-12-21,
