OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/fareham,37,50.88368,-1.1805904,2.2,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,87,50.85191,-1.1898065,0.17,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,158,50.852025,-1.1738031,0.08,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,211,50.853735,-1.1919469,1.58,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,1058,50.862391,-1.2155718,0.43,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,1076,50.838416,-1.1810517,0.2,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,1203,50.882924,-1.2993586,4.66,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,1325,50.852435,-1.1885405,0.24,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,1425,50.854391,-1.1770928,1.48,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,1974,50.852371,-1.1824653,0.1,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,1975,50.858128,-1.2117523,0.17,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,2826,50.854416,-1.1720717,0.42,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,2853,50.851331,-1.1739546,0.31,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,2931,50.853929,-1.1932451,0.78,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,2942,50.852726,-1.1723882,0.49,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,2947,50.852086,-1.1829293,0.17,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,2956,50.85231,-1.1893799,0.11,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,2969,50.863671,-1.1799306,0.6,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,3063,50.85381,-1.1831868,0.17,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,3067,50.853234,-1.1811966,0.16,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,3070,50.853377,-1.1831117,0.22,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,3088,50.845658,-1.3023037,2.46,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,3142,50.875337,-1.2665069,0.09,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,3144,50.858687,-1.2121278,0.15,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,3145,50.852909,-1.1855847,0.17,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,3146,50.872731,-1.2686902,0.12,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,3147,50.860451,-1.2093732,0.16,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,3148,50.854433,-1.1770713,2.88,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,3149,50.869145,-1.2804437,0.15,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,3150,50.863078,-1.2729979,0.1,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/fareham,3151,50.893849,-1.261754,0.83,2017-12-01,2017-12-01,
