OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0014a,-2.056279,52.585999,0.87,20,20,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0023b,-2.054603,52.559429,0.73,25,25,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0027,-1.972005,52.610173,11.11,426,426,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0029,-1.979133,52.61814,8.76,395,395,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0036,-2.0171,52.588874,0.69,37,37,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0039a,-2.02746,52.56522,0.49,17,17,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0039b,-2.028501,52.564786,0.08,5,5,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0041a,-1.980325,52.592296,0.18,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0041b,-1.980994,52.592004,0.34,12,12,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0043,-1.930725,52.655402,0.21,15,15,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0046,-2.070365,52.588621,1.71,59,59,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0060a,-1.992808,52.587217,0.29,33,33,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0060b,-1.992668,52.586873,0.21,24,24,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0060c,-1.992397,52.586456,0.45,52,52,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0062,-1.990545,52.590292,2.71,95,95,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0065,-1.993271,52.586501,0.39,14,14,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0066a,-1.995105,52.587511,1.87,80,80,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0066b,-1.995059,52.586779,0.48,17,17,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0093,-2.001098,52.575788,0.37,24,24,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0117,-2.031191,52.612764,0.42,14,14,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0124,-2.038136,52.617153,0.64,22,22,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0137a,-2.039361,52.585231,0.39,24,24,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0147,-1.99469,52.60919,0.15,20,20,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0150,-1.985572,52.602339,0.31,60,60,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0160,-1.988963,52.590365,0.07,12,12,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0162a,-2.052831,52.588097,0.16,14,14,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0162b,-2.052094,52.588238,0.16,9,9,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0176,-2.023404,52.581653,0.78,144,144,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0181,-1.994487,52.593301,6.53,310,310,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0185,-2.000702,52.587615,0.27,10,10,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0201,-2.060211,52.584069,0.4,15,15,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0205,-2.005346,52.600299,0.1,11,11,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0207,-2.036921,52.595142,0.4,30,30,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0217a,-2.020526,52.584366,0.1,21,21,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0217b,-2.02135,52.584303,0.24,8,8,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0303,-2.04963,52.565145,8.19,188,304,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0306,-2.030182,52.570949,0.83,35,35,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0307,-2.006556,52.616513,0.1,10,10,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0310,-2.000006,52.573981,0.42,14,14,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0312,-2.000493,52.576552,0.24,11,11,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0313,-2.014654,52.623496,0.71,25,25,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0315,-2.035649,52.566624,0.31,23,23,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0316,-2.032144,52.576156,0.33,11,11,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0317,-1.924993,52.642774,0.36,58,58,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0320,-2.049625,52.587426,0.33,28,28,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0322,-2.038788,52.558538,0.61,22,22,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO0323,-1.940396,52.56703,0.16,14,14,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1008,-1.985254,52.584886,0.04,60,60,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1101,-2.056078,52.589443,0.09,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1102,-2.02463,52.609109,0.21,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1110,-1.986028,52.58083,0.79,63,63,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1111,-1.978389,52.580715,0.18,41,41,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1113,-2.034641,52.569994,0.33,18,18,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1114,-2.036314,52.565759,0.04,15,15,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1115,-1.976239,52.587236,0.09,14,14,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1116,-2.050723,52.584013,0.04,12,12,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1117,-2.045787,52.58872,0.05,12,12,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1118,-1.973123,52.60443,0.13,12,12,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1119,-1.977755,52.584938,0.02,12,12,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1120,-2.03833,52.566175,0.15,11,11,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1121,-2.053669,52.584944,0.06,11,11,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1123,-1.915342,52.603126,0.38,9,9,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1125,-1.978638,52.57474,0.08,9,9,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1126,-1.980877,52.581843,0.07,9,9,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1127,-2.029982,52.562666,0.08,8,8,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1128,-1.931771,52.647245,0.1,8,8,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1129,-2.038939,52.595256,0.21,8,8,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1130,-2.003313,52.584579,0.23,8,8,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1131,-2.053069,52.583778,0.06,8,8,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1132,-1.972327,52.592232,0.08,8,8,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1133,-1.96654,52.563903,0.09,7,7,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1135,-1.913679,52.550911,0.9,7,7,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1137,-1.983965,52.580499,0.02,7,7,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1139,-2.053234,52.590373,0.11,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1140,-2.017796,52.570374,0.15,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1141,-1.990106,52.616217,0.21,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1142,-1.97106,52.58127,0.04,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1143,-1.982133,52.581315,0.02,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1144,-2.038373,52.599974,0.13,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1145,-1.976058,52.586344,0.1,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1146,-1.974347,52.582778,0.02,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1147,-1.980593,52.58206,0.04,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1148,-1.980739,52.581975,0.03,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1149,-1.982931,52.581812,0.02,5,5,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1151,-1.983139,52.57971,0.15,5,5,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1317,-2.049554,52.585867,0.53,103,103,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1340,-1.982721,52.581127,0.07,20,20,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1342,-2.035842,52.565473,0.12,16,16,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1346,-1.972583,52.581722,0.09,10,10,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1347,-1.98762,52.571914,0.05,10,10,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1348,-1.98078,52.594392,0.11,9,9,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1351,-1.9984,52.584334,0.11,9,9,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1352,-2.033758,52.606563,0.05,9,9,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1353,-1.979837,52.575336,0.06,9,9,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1355,-2.057235,52.585115,0.05,8,8,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1356,-1.926447,52.637145,0.11,8,8,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1357,-1.920877,52.650383,0.29,8,8,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1358,-2.046777,52.556501,0.14,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1359,-1.910174,52.5575,0.11,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1360,-1.917402,52.603072,0.02,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1363,-2.052682,52.583687,0.06,5,5,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1364,-2.05521,52.585215,0.05,5,5,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1365,-1.976876,52.583342,0.01,5,5,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1366,-2.054285,52.592379,0.09,5,5,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,HO1372,-1.929967,52.580988,0.81,4,4,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,LC08A,-1.993316,52.608181,0.18,18,18,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,LC12A,-2.050543,52.560297,0.09,6,6,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,LC14A,-1.909076,52.553358,0.15,14,14,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,LC30A,-1.994163,52.588797,0.02,12,12,2017-12-29,2017-12-29,
http://opendatacommunities.org/id/metropolitan-district-council/walsall,LC31A,-2.019194,52.620283,0.24,9,9,2017-12-29,2017-12-29,
