OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/waverley,B7,0.727594,51.08828,0.07,2018-12-12,2018-12-12
http://opendatacommunities.org/id/district-council/waverley,B8,0.796036,51.217544,0.74,2018-12-12,2018-12-12
http://opendatacommunities.org/id/district-council/waverley,1049,0.561487254,51.19057094,0.46,2018-12-12,2019-12-04
http://opendatacommunities.org/id/district-council/waverley,141a,0.711258847,51.08874834,2.39,2018-12-12,2018-12-12
http://opendatacommunities.org/id/district-council/waverley,973,0.709053894,51.08921074,0.45,2018-12-12,2018-12-12
http://opendatacommunities.org/id/district-council/waverley,980,0.708309356,51.08432114,1,2018-12-12,2018-12-12
http://opendatacommunities.org/id/district-council/waverley,1001,0.722890146,51.08840562,0.15,2018-12-12,2018-12-12
http://opendatacommunities.org/id/district-council/waverley,1013,0.722538807,51.08762546,0.05,2018-12-12,2019-12-10
http://opendatacommunities.org/id/district-council/waverley,613a,0.705658582,51.1816605,0.8,2018-12-12,2019-12-04
http://opendatacommunities.org/id/district-council/waverley,467,0.649484577,51.16726652,0.89,2018-12-12,2018-12-12
http://opendatacommunities.org/id/district-council/waverley,976,0.549473512,51.187067,0.1,2018-12-12,2018-12-12
http://opendatacommunities.org/id/district-council/waverley,942,0.479387715,51.14550471,0.37,2018-12-12,2018-12-12
http://opendatacommunities.org/id/district-council/waverley,1011,0.812292273,51.15856049,1.18,2018-12-12,2018-12-12
http://opendatacommunities.org/id/district-council/waverley,961,0.80491707,51.21473039,0.4,2018-12-12,2019-12-04
http://opendatacommunities.org/id/district-council/waverley,827,0.685234689,51.13511839,1.47,2018-12-12,2018-12-12
http://opendatacommunities.org/id/district-council/waverley,1004,0.726180838,51.08792929,0.6,2018-12-12,2018-12-12
http://opendatacommunities.org/id/district-council/waverley,1005a,0.744169236,51.09007779,0.17,2018-12-12,2018-12-12
http://opendatacommunities.org/id/district-council/waverley,1027,0.506818879,51.09938991,0.78,2018-12-12,2018-12-12
http://opendatacommunities.org/id/district-council/waverley,B10,0.786786741,51.21798677,0.24,2018-12-12,2018-12-12
http://opendatacommunities.org/id/district-council/waverley,B12,0.613440571,51.18525042,0.14,2019-12-04,2019-12-04
http://opendatacommunities.org/id/district-council/waverley,B14,0.613793433,51.18525038,0.11,2019-12-04,2019-12-04
http://opendatacommunities.org/id/district-council/waverley,B16,0.61806007,51.19920096,0.4,2019-12-04,2019-12-04
http://opendatacommunities.org/id/district-council/waverley,B17,0.614517077,51.18489593,0.02,2019-12-04,2019-12-04
http://opendatacommunities.org/id/district-council/waverley,B18,0.737158372,51.11947237,0.03,2019-12-04,2019-12-04
http://opendatacommunities.org/id/district-council/waverley,B19,0.725381028,51.083077,0.05,2019-12-04,2019-12-04
http://opendatacommunities.org/id/district-council/waverley,B20,0.753673654,51.22115956,0.48,2019-12-04,2019-12-04
