OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/rother,RDCBLR0001,0.484334,50.840243,0.08,6,6,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0002,0.734769,50.952334,0.10,6,6,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0004,0.483418,50.841719,0.11,10,10,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0005,0.430671,50.833179,0.11,5,5,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0006,0.798014,50.934879,0.13,5,5,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0007,0.522714,51.000928,0.14,11,11,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0008,0.474508,50.983791,0.11,5,5,2017-10-01,2019-10-01,2019-01-01
http://opendatacommunities.org/id/district-council/rother,RDCBLR0009,0.489055,50.842211,0.05,5,5,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0010,0.477494,50.842780,0.06,7,7,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0011,0.469211,50.840330,0.04,6,6,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0012,0.433271,50.843846,0.07,8,8,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0013,0.482856,50.841030,0.07,4,5,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0014,0.427116,50.844325,0.06,6,6,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0015,0.468955,50.844095,0.06,5,5,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0016,0.451064,50.852945,0.42,13,13,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0017,0.467145,50.840490,0.15,10,10,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0018,0.576362,50.885530,0.99,40,40,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0019,0.653368,50.989443,0.28,4,6,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0020,0.794293,50.934546,0.20,10,10,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0023,0.758400,50.938511,1.59,40,40,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0024,0.580633,50.915188,0.22,10,10,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0025,0.544328,50.927795,0.32,6,8,2017-10-01,2019-10-01,2019-10-01
http://opendatacommunities.org/id/district-council/rother,RDCBLR0026,0.527576,50.955060,0.51,6,8,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0027,0.474033,50.990412,2.17,54,87,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0028,0.722393,50.951831,0.26,7,8,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0029,0.741334,50.953070,0.72,18,22,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0030,0.467261,50.846991,2.18,35,54,2017-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0031,0.468145,50.840047,0.08,11,11,2018-10-01,2019-10-01,2019-01-01
http://opendatacommunities.org/id/district-council/rother,RDCBLR0032,0.461850,50.845414,0.24,13,13,2018-10-01,2019-10-01,2019-05-01
http://opendatacommunities.org/id/district-council/rother,RDCBLR0033,0.473646,50.838239,0.03,6,6,2018-10-01,2019-10-01,2019-06-13
http://opendatacommunities.org/id/district-council/rother,RDCBLR0034,0.488874,50.846811,0.11,14,14,2018-10-01,2019-10-01,2018-07-01
http://opendatacommunities.org/id/district-council/rother,RDCBLR0035,0.488184,50.846663,0.07,13,13,2018-10-01,2019-10-01,2019-01-01
http://opendatacommunities.org/id/district-council/rother,RDCBLR0036,0.736066,50.953086,0.05,6,6,2018-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0037,0.446409,50.907322,1.21,6,6,2018-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0038,0.408429,50.848355,6.36,140,140,2018-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0039,0.597195,50.948666,0.25,8,8,2019-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0040,0.729107,50.951216,0.03,7,7,2019-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0041,0.460346,50.845707,0.10,5,5,2019-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0042,0.734467,50.953024,0.12,6,6,2019-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0043,0.732168,50.947573,1.04,11,11,2019-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0044,0.732830,50.948169,1.18,19,19,2019-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0045,0.730634,50.948122,1.71,10,10,2019-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0046,0.728870,50.948154,1.49,20,20,2019-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0047,0.728627,50.952261,0.76,35,38,2019-10-01,2019-10-01,
http://opendatacommunities.org/id/district-council/rother,RDCBLR0048,0.501758,50.888205,0.08,6,6,2019-10-01,2019-10-01,
