OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2014/1977,-0.158466,51.583387,0.02,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2014/2342,-0.11772,51.575676,0.04,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2014/0484,-0.119676,51.581823,0.16,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2014/1591,-0.121501,51.588734,0.02,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2013/1538,-0.083257,51.586112,0.04,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2015/3729,-0.086531,51.58073,0.21,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2015/2517,-0.141762,51.573729,0.14,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2015/1696,-0.15421,51.590522,0.04,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2014/3526,-0.099093,51.585605,0.01,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2015/1071,-0.059284,51.601513,0.01,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2014/3139,-0.119963,51.581681,0.07,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2015/0075,-0.110702,51.606082,0.03,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2014/2547,-0.138494,51.57704,0.14,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2014/2882,-0.082917,51.597651,0.03,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2015/2513,-0.134441,51.578581,0.15,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/haringey,HGY/2015/1884,-0.129939,51.608674,0.03,2017-12-31,2017-12-31,
