OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/rushcliffe,SHLAA127,473193,346939,3.45,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/district-council/rushcliffe,SHLAA164,461327,330755,0.7,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/district-council/rushcliffe,SHLAA275,459286,337134,1.7,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/district-council/rushcliffe,SHLAA287,458369,338187,0.1,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/district-council/rushcliffe,SHLAA319,458606,338317,0.15,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/district-council/rushcliffe,SHLAA331,458309,338020,0.7,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/district-council/rushcliffe,SHLAA502,468900,341069,35.4,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/district-council/rushcliffe,SHLAA802,457262,332975,0.05,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/district-council/rushcliffe,SHLAA860,465243,465243,0.5,10,15,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/district-council/rushcliffe,SHLAA872,469240,343423,0.25,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/id/district-council/rushcliffe,SHLAA892,464588,339316,0.37,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/id/district-council/rushcliffe,SHLAA916,458864,338182,0.09,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/id/district-council/rushcliffe,SHLAA918,458730,337377,0.16,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/id/district-council/rushcliffe,SHLAA919,458909,337245,0.02,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/id/district-council/rushcliffe,SHLAA836,470873,339589,0.35,,,2017-12-12,2017-12-12,
