OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS1,Land east of Willesden Junction Station,-0.240301,51.53246,https://data.london.gov.uk/,1.6,owned by a public authority,,not permissioned,,,,700,700,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS2,2 Scrubs Lane,-0.237725,51.531963,https://data.london.gov.uk/,0.1,not owned by a public authority,,pending decision,,,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6062&Ver=4,85,85,yes,"Permission is subject to S106 being agreed. ""20-storey building, 85 C3 homes  of which 28 affordable""",2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS5,Car Giant,-0.239694,51.527272,https://data.london.gov.uk/,9.7,not owned by a public authority,,not permissioned,,,,5600,5600,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS6,EMR,-0.241983,51.529977,https://data.london.gov.uk/,1.8,owned by a public authority,,not permissioned,,,,1200,1200,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS7,Cumberland Business Park,-0.23737,51.529215,https://data.london.gov.uk/,1.1,not owned by a public authority,,not permissioned,,,,250,250,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS8,North Kensington Gate North,-0.235402,51.527993,https://data.london.gov.uk/,0.2,not owned by a public authority,,pending decision,,,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6044&Ver=4,47,47,yes,"Permission is subject to S106 being agreed. ""4-storey and 11-storey buildings, 47 C3 homes of which 15 affordable""",2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS9,Mitre Yard,-0.235433,51.527194,https://data.london.gov.uk/,0.5,not owned by a public authority,,pending decision,,,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6060&Ver=4,200,200,yes,"Permission is subject to S106 being agreed. ""19-storey building, 200 C3 homes of which 67 affordable""",2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS10,North Kensington Gate South,-0.234356,51.526645,https://data.london.gov.uk/,0.1,not owned by a public authority,,pending decision,,,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6045&Ver=4,164,164,yes,"Permission is subject to S106 being agreed. ""6 to 20-storey buildings, 164  C3 homes of which 44 affordable""",2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS11,Mitre Wharf,-0.234097,51.526241,https://data.london.gov.uk/,0.1,not owned by a public authority,,not permissioned,,,,80,80,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS12,Willesden Junction Depot,-0.239968,51.531449,https://data.london.gov.uk/,0.2,owned by a public authority,,not permissioned,,,,50,50,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS13,2 Victoria Terrace,-0.256048,51.524965,https://data.london.gov.uk/,,not owned by a public authority,,not permissioned,,,,15,15,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS14,Oaklands Triangle,-0.249123,51.528293,https://data.london.gov.uk/,0.3,owned by a public authority,,not permissioned,,,,50,50,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS15,Oaklands North,-0.248928,51.527815,https://data.london.gov.uk/,0.7,owned by a public authority,,not permissioned,,,,250,250,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS16,"Oaklands, Old Oak Common Lane, London, NW10 6DU",-0.249166,51.527171,https://data.london.gov.uk/,1,not owned by a public authority,,permissioned,full planning permission,2016-07-13,https://www.london.gov.uk/moderngovopdc/ieListDocuments.aspx?CId=381&MId=6033&Ver=4,605,605,yes,". ""6 to 26-storey buildings, 601 C3 homes of which 242 affordable""",2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS17,Old Oak South,-0.246297,51.525819,https://data.london.gov.uk/,14.1,mixed ownership,,not permissioned,,,,3000,3000,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS19,Big Yellow Storage,-0.233539,51.5249,https://data.london.gov.uk/,0.2,not owned by a public authority,,not permissioned,,,,100,100,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS21,Mitre Industrial Estate,-0.230991,51.5245,https://data.london.gov.uk/,0.9,not owned by a public authority,,not permissioned,,,,300,300,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS22,Tea Crate,-0.231601,51.52371,https://data.london.gov.uk/,0.4,not owned by a public authority,,not permissioned,,,,100,100,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS23,Acton Wells,-0.255338,51.52456,https://data.london.gov.uk/,3.5,not owned by a public authority,,not permissioned,,,,1300,1300,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS24,Boden House,-0.25665,51.52378,https://data.london.gov.uk/,0.7,not owned by a public authority,,not permissioned,,,,300,300,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS25,Midland Gate,-0.253385,51.525368,https://data.london.gov.uk/,0.2,not owned by a public authority,,not permissioned,,,,50,50,,,2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS26,"Holbrook House, Victoria Road Acton W3 6UW",-0.258666,51.522915,https://data.london.gov.uk/,0.1,not owned by a public authority,,permissioned,full planning permission,2017-02-14,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?keyVal=O4SO8BJM02F00&activeTab=summary,424,424,yes,". ""16 to 24-storey buildings comprising 424 student bed spaces""",2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS27,"Perfume Factory North, 140 Wales Farm Road, Acton W3 6UG",-0.257501,51.52227,https://data.london.gov.uk/,0.5,not owned by a public authority,,pending decision,,,https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ORUF2VJM09P00,250,250,yes,"Application pending consideration. ""3  buildings between 12 and 25 storeys in height to provide 390 residential units of which 105 affordable""",2027-12-15,2027-12-15,
http://opendatacommunities.org/id/dev-corp/old-oak-and-park-royal,DCS29,Victoria Estate,-0.257258,51.520648,https://data.london.gov.uk/,1.7,not owned by a public authority,,not permissioned,,,,1100,1100,,,2027-12-15,2027-12-15,
