OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS1,-1.57827,50.877638,0.04,,,2017-12-20,2018-12-06,
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS2,-1.578666,50.877882,0.02,,,2017-12-20,2018-12-06,
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS3,-1.57353,50.81754,0.39,,,2017-12-20,2018-12-06,
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS4,-1.575547,50.814319,0.35,,,2017-12-20,2018-12-06,
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS5,-1.522698,50.892675,0.05,,,2017-12-20,2018-12-06,
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS6,-1.579084,50.875707,0.35,,,2017-12-20,2018-12-06,
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS7,-1.572011,50.87204,1.61,,,2017-12-20,2018-12-06,
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS8,-1.581436,50.82238,0.15,,,2017-12-20,2018-12-06,
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS9,-1.578147,50.818753,0.5,,,2017-12-20,2018-12-06,
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS10,-1.575217,50.872708,0.03,,,2017-12-20,2018-12-06,
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS12,-1.575727,50.872826,0.02,,,2017-12-20,2018-12-06,
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS13,-1.576711,50.874053,0.19,,,2017-12-20,2018-12-06,
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS14,-1.585894,50.822441,0.39,,,2017-12-20,2018-12-06,
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS16,-1.575505,50.818959,0.06,,,2017-12-20,2018-12-06,
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS17,-1.573245,50.873599,0.14,,,2017-12-20,2018-12-06,
http://opendatacommunities.org/id/national-park-authority/new-forest,BFS18,-1.573245,50.872262,0.18,,,2018-12-06,,
