OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0001,"Mercury Garage, 185 Moss Lane, Bramhall, Stockport, SK7 1BA",-2.169097,53.3578,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.14,not owned by a public authority,,permissioned,full planning permission,2017-03-30,,6,6,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0002,"Sim Chem House, Warren Road, Cheadle Hulme, Stockport, SK8 5BR",-2.187657,53.377128,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.66,not owned by a public authority,,permissioned,other,2017-01-03,,184,184,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0003,"101-107 Buxton Road, Heaviley, Stockport, SK2 6LR",-2.148825,53.395344,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.06,not owned by a public authority,,permissioned,full planning permission,2016-02-09,,10,10,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0004,"15-17 Bridge Street, Stockport, SK1 1XR",-2.157553,53.412167,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.02,not owned by a public authority,,permissioned,full planning permission,2016-10-03,,6,6,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0005,"250 Wellington Road South, Heaviley, Stockport, SK2 6NW",-2.154262,53.399423,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.04,not owned by a public authority,,permissioned,other,2016-11-13,,9,9,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0006,"2-6 Churchgate, Town Centre, Stockport, SK1 1YA",-2.15594,53.410805,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.06,not owned by a public authority,,permissioned,full planning permission,2015-04-28,,22,22,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0007,"265 Edgeley Road, Edgeley, Stockport, SK3 0TR",-2.184228,53.398842,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.12,not owned by a public authority,,not permissioned,,,,8,8,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0008,"32-36 Lower Hillgate, Stockport, SK1 1JE",-2.15681,53.410826,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.02,not owned by a public authority,,permissioned,outline planning permission,2016-07-04,,21,21,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0009,"Adswood Road/Siddington Avenue, Stockport, SK3 8LF",-2.166746,53.392955,https://www.stockport.gov.uk/brownfield/brownfield-land-register,1.95,not owned by a public authority,,not permissioned,,,,67,67,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0010,"Adswood Road/Stockholm Road (north of), Stockport, SK3 9QT",-2.164511,53.395065,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.99,not owned by a public authority,,not permissioned,,,,35,35,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0011,"Bow Garrett, 199 Brinksway, Edgeley, Stockport, SK3 0HP",-2.181216,53.406009,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.08,not owned by a public authority,,permissioned,full planning permission,2017-02-10,,8,8,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0012,"Junction of Middle Hillgate and Wesley Street, Town Centre, Stockport, SK1 3NH",-2.155136,53.40803,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.04,not owned by a public authority,,permissioned,full planning permission,2015-06-19,,5,5,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0013,"Land Off Stockholm Road, Adswood, Stockport, SK3 9QR",-2.16728,53.394397,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.53,not owned by a public authority,,permissioned,outline planning permission,2017-02-13,,30,30,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0014,"Land to rear of Athlone Avenue, Cheadle Hulme, Stockport, SK8 5QP",-2.177494,53.390711,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.31,not owned by a public authority,,permissioned,full planning permission,2016-12-22,,12,12,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0015,"Maitland Street Garage, Maitland Street, Heaviley, Stockport, SK1 4ND",-2.144187,53.400624,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.24,not owned by a public authority,,permissioned,outline planning permission,2016-08-24,,6,6,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0016,"Regal House, Duke Street, Stockport, SK1 3DA",-2.158837,53.409027,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.09,not owned by a public authority,,permissioned,other,2016-04-06,,80,80,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0017,"St Petersgate Chambers, 35-45 St Petersgate, Stockport, SK1 1DH",-2.159051,53.409376,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.07,not owned by a public authority,,permissioned,full planning permission,2016-06-17,,7,7,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0018,"The Arches, 1 Wellington Road South, Stockport, SK4 1AA",-2.161963,53.409058,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.07,not owned by a public authority,,permissioned,full planning permission,2016-07-29,,11,11,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0019,"White Lion PH, 20-22 Great Underbank, Stockport, SK1 1LW",-2.15866,53.411523,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.06,not owned by a public authority,,permissioned,full planning permission,2017-05-12,,11,11,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0020,"5 Ashfield Road, Cheadle, Stockport, SK8 1BB",-2.213303,53.394769,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.01,not owned by a public authority,,permissioned,full planning permission,2016-10-18,,6,6,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,SKB0021,"75-109 Silverdale Road, Gatley, Stockport, SK8 4RF",-2.225323,53.383373,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.21,not owned by a public authority,,permissioned,full planning permission,2016-01-08,,6,6,yes,,2017-12-21,2017-12-21,
