OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/hertsmere,BR001,-0.260945,51.649583,0.33,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR002,-0.277777,51.652079,,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR003,-0.276914,51.649306,2.3,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR004,-0.375627,51.655344,1.61,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR005,-0.346046,51.648646,0.27,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR006,-0.26504,51.662341,0.19,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR007,-0.371521,51.658578,0.42,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR008,-0.379752,51.648729,0.29,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR009,-0.333321,51.634222,0.61,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR010,-0.362658,51.665001,0.49,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR011,-0.368395,51.648194,0.57,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR012,-0.269829,51.659615,0.88,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR013,-0.3187,51.686887,0.09,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR014,-0.318793,51.687095,0.06,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR015,-0.271291,51.6588,0.3,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR016,-0.26914,51.657564,1.77,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR017,-0.268418,51.659440999999994,1.2,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR018,-0.267198,51.659603000000004,0.64,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR019,-0.265644,51.659014,0.39,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR020,-0.26677399999999996,51.658949,0.38,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR021,-0.268198,51.659906,1.2,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR022,-0.264496,51.659535999999996,0.38,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR023,-0.263615,51.660270000000004,0.15,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR024,-0.262115,51.662082,0.44,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR025,-0.262,51.657899,2.91,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR026,-0.37443,51.663744,0.18,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR027,-0.318439,51.686515,0.18,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR028,-0.261407,51.656406,0.35,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR029,-0.27819,51.651474,0.01,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR030,-0.337868,51.631562,0.1,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR031,-0.326388,51.685549,0.34,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR032,-0.37154,51.664082,0.08,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR033,-0.207546,51.700557,0.02,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR034,-0.207172,51.700489,0.09,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR035,-0.279778,51.654977,0.04,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR036,-0.33884699999999995,51.633249,0.3,2017-12-22,2017-12-22
http://opendatacommunities.org/id/district-council/hertsmere,BR052,-0.377859,51.653963,0.25,2017-12-22,2017-12-22
