OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR1,"Dell Mount, Bedford Road, Houghton Regis",-0.524563,51.908063,,0.75,not owned by a public authority,,not permissioned,,,,10,20,,,2016-07-18,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR2,"Henlow Greyhound Stadium, Bedford Road, Lower Stondon",-0.307983,52.008922,,2.85,not owned by a public authority,,not permissioned,,,,40,65,,,2016-07-18,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR3,"Meppershall Nursing Home, Shefford Road, Meppershall",-0.334809,52.022998,,1.1,not owned by a public authority,,not permissioned,,,,30,44,,,2016-07-18,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR4,"Former Interbrew, Eastern Avenue Industrial Estate, Eastern Avenue, Dunstable",-0.505483,51.885937,,3.19,not owned by a public authority,,permissioned,outline planning permission,2016-08-31,,80,120,,,2016-07-18,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR5,"Peckworth Industrial Estate, Bedford Road, Lower Stondon",-0.305035,52.00673,,0.38,not owned by a public authority,,not permissioned,,,,10,15,,,2016-07-18,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR6,"Flitwick Leisure Centre Site, Steppingley Road, Flitwick",-0.506608,52.008847,,2.792,not owned by a public authority,,permissioned,outline planning permission,2014-09-11,,66,95,,,2018-11-19,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR7,"Harlington Station Yard, Station Road, Harlington",-0.49486,51.961187,,0.85,not owned by a public authority,,pending decision,reserved matters approval,,,30,50,,,2018-11-19,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR8,"A 5 Salvage Works, Watling Street, Hockliffe, Leighton Buzzard",-0.559733,51.914325,,2.03,not owned by a public authority,,permissioned,full planning permission,2017-06-28,,9,14,,,2018-11-19,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR9,"37 & 39 High Street South, Dunstable, LU6 3RZ, Dunstable",-0.519041,51.885029,,0.57,not owned by a public authority,,permissioned,full planning permission,2017-06-21,,5,14,,,2018-11-19,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR10,Wixams (original Site),-0.482702,52.079798,,6.8,not owned by a public authority,,permissioned,reserved matters approval,2017-09-14,,180,250,,,2018-12-07,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR11,"Hampden house, Hitchin Road, Arlesey",-0.266838,52.00283,,0.27,not owned by a public authority,,permissioned,other,2018-05-10,,37,52,,,2018-12-07,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR12,"Linpac GPG International, Luton Road, Dunstable",-0.503738,51.886409,,3.19,not owned by a public authority,,not permissioned,other,2016-08-31,,80,120,,,2019-10-11,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR13,"Land at Taylors Road, Stotfold",-0.225335,52.024107,,1.02,not owned by a public authority,,permissioned,full planning permission,2018-09-13,,26,37,,,2018-12-07,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR14,"2 mayfields, Shefford",-0.330078,52.038487,,0.3,not owned by a public authority,,permissioned,full planning permission,2018-07-06,,7,14,,,2018-12-07,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR15,"Ashton Square Car Park, Dunstable",-0.520473,51.885209,,,owned by a public authority,,not permissioned,,,,,,,,2019-10-11,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR16,"Priory House Gardens, Dunstable",-0.518807,51.885512,,,owned by a public authority,,not permissioned,,,,,,,,2019-10-11,2019-10-11,
http://opendatacommunities.org/id/unitary-authority/central-bedfordshire,BR17,Redevelopment of Wilkinson's Area,,,,,owned by a public authority,,not permissioned,,,,,,,,2019-10-11,2019-10-11,
