OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR029,-2.2181039,51.743741,1.89,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR030,-2.2202697,51.745347,0.2,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR031,-2.2265036,51.743591,1.4,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR032,-2.2309178,51.742962,5.05,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR033,-2.2307776,51.726823,1.09,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR034,-2.4361688,51.676051,1.42,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR035,-2.4228668,51.797327,0.23,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR036,-2.2372935,51.807019,1.59,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR037,-2.2425732,51.742273,0.07,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR038,-2.2400436,51.743204,0.08,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR039,-2.2388523,51.742514,0.11,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR040,-2.3505907,51.678981,0.22,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR042,-2.2842161,51.812049,0.38,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR043,-2.2361947,51.680058,0.03,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR044,-2.2739394,51.736791,4.85,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR045,-2.1832772,51.716711,4.61,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR046,-2.1832923,51.716863,1.48,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR048,-2.2209677,51.692504,1.18,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR049,-2.2329794,51.735477,0.11,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR050,-2.2318529,51.738896,0.17,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR052,-2.2317102,51.739301,0.51,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR053,-2.2921575,51.748094,1.05,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR054,-2.2070369,51.737081,0.49,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR055,-2.2370186,51.749117,0.12,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR056,-2.2201333,51.744097,0.36,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR057,-2.2323772,51.745117,0.07,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR058,-2.216054,51.745175,0.01,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR059,-2.2168174,51.744283,0.03,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR061,-2.1812515,51.720517,0.37,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR062,-2.1806181,51.721408,0.24,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR063,-2.229055,51.724012,0.63,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR064,-2.233604,51.721818,0.12,2017-12-18,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR066,-2.2434992,51.744779,0.27,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR067,-2.2416352,51.742913,0.06,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR068,-2.2397531,51.740309,0.18,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR069,-2.3660883,51.705035,0.19,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR070,-2.2855008,51.815642,0.24,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR071,-2.2024445,51.726965,2.14,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR072,-2.2828808,51.756353,0.17,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR073,-2.1856013,51.704542,0.11,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR074,-2.2361065,51.740874,3.56,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR075,-2.2147279,51.746526,0.19,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR076,-2.3655274,51.730581,0.21,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR077,-2.2468963,51.74889,0.09,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR078,-2.2065233,51.745129,0.18,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR079,-2.2589802,51.741851,0.15,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR080,-2.2449367,51.74813,0.16,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR081,-2.1815643,51.708271,0.08,2018-12-10,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR082,-2.2205748,51.745535,0.1,2019-12-01,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR083,-2.2293488,51.744871,0.04,2019-12-01,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR084,-2.2182586,51.691745,0.16,2019-12-01,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR085,-2.2895483,51.75233,0.13,2019-12-01,2019-12-01
https://digital-land.github.io/organisation/local-authority-eng/STO/,BR086,-2.4592766,51.7085,2.84,2019-12-01,2019-12-01
