OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/crawley,CBCBLR001,"15-29 The Broadway, Northgate, Crawley",-0.187838,51.114969,http://www.crawley.gov.uk/pw/web/PUB327037,0.11,not owned by a public authority,,permissioned,full planning permission,2016-04-20,,57,57,yes,"Planning permission CR/2015/0609/FUL. Allocated as a deliverable key housing site in Local Plan Policy H2 (Key Housing Sites).. Demolition of existing building and erection of residential-led scheme with six storey residential flats (10 x studios, 55 x one bed and 13 x two bed) above.. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=39305&pApplicationNo=cr/2015/0609&pAD=yes&pAppNo=CR/2015/0609/FUL|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=35657&pApplicationNo=CR/2013/0015/FUL&pAD=yes&pAppNo=CR/2013/0015/FUL|http://www.crawley.gov.uk/pw/web/pub260100",2017-11-29,2017-11-29,
http://opendatacommunities.org/id/district-council/crawley,CBCBLR002,"21 Broad Walk, Northgate, Crawley",-0.188568,51.115304,http://www.crawley.gov.uk/pw/web/PUB327038,0.06,not owned by a public authority,,permissioned,full planning permission,2015-06-02,,7,7,yes,Planning permission CR/2015/0137/FUL.. Change of use of first floor retail space to 3 x studio flats and 4 x one bedroom flats with associated works to ground floor providing cycle and refuse storage and upgrading of external elevation (revised description).. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=38489&pApplicationNo=CR/2015/0137/FUL&pAD=yes&pAppNo=CR/2015/0137/FUL|http://www.crawley.gov.uk/pw/web/pub260097,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/district-council/crawley,CBCBLR004,"44 Goffs Park Road, (formerly Oakhurst Grange), Southgate, Crawley",-0.197545,51.110416,http://www.crawley.gov.uk/pw/web/PUB327039,1.51,not owned by a public authority,,pending decision,,,,0,55,yes,"Allocated in Policy H2 of the Local Plan as ‘housing for older people’. Development of this site should therefore specifically meet the needs of older people, either as a residential care home (C2) or as general housing (C3) which is designed to meet the needs of older people to meet the building regulations part M category 3. The broader design and layout of development on this site should also give specific consideration to the requirements of older people.. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41139&pApplicationNo=CR/2016/0972/FUL&pAD=yes&pAppNo=CR/2016/0972/FUL|http://www.crawley.gov.uk/pw/web/pub260100",2017-11-29,2017-11-29,
http://opendatacommunities.org/id/district-council/crawley,CBCBLR006,"7-13 The Broadway & 1-3 Queens Square, Northgate, Crawley",-0.187847,51.115833,http://www.crawley.gov.uk/pw/web/PUB327040,0.09,not owned by a public authority,,permissioned,full planning permission,2016-03-01,,25,25,yes,Planning permission CR/2015/0694/FUL. Conversion of & alteration to 1st & 2nd floors from ancillary retail (A1) & office (B1) to residential (C3) to provide 18 flats (12 x 1 bed & 6 x 2 bed units) & erection of additional floor to provide 7 flats (2 x 1 bed & 5 x 2 bed units) to give a total of 25 units.. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=39459&pApplicationNo=CR/2015/0694/FUL&pAD=yes&pAppNo=CR/2015/0694/FUL,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/district-council/crawley,CBCBLR007,"Belgrave House, Station Way, Northgate, Crawley",-0.18838,51.112801,http://www.crawley.gov.uk/pw/web/PUB327041,0.15,not owned by a public authority,,permissioned,planning permission granted under an order,2017-08-01,,9,9,yes,"Prior approval CR/2017/0479/PA3. Other permissions: CR/2016/0700/PA3 granted 03/11/2016. Prior approval for change of use of ground floor (part), 1st floor, 2nd floor (part) and 3rd floor from B1 (office) to C3 (residential) for 28 residential flats (10 x studio flats, 17 x 1-bedroom flats and 1 x 2-bedroom flat).. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=38049&pApplicationNo=CR/2014/0712/PA3&pAD=yes&pAppNo=CR/2014/0712/PA3|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=40754&pApplicationNo=cr/2016/0700&pAD=yes&pAppNo=CR/2016/0700/PA3|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41966&pApplicationNo=CR/2017/0479/PA3&pAD=yes&pAppNo=CR/2017/0479/PA3",2017-11-29,2017-11-29,
http://opendatacommunities.org/id/district-council/crawley,CBCBLR008,"Car Park adjacent to Crawley College, Northgate Avenue, Northgate, Crawley",-0.180496,51.116744,http://www.crawley.gov.uk/pw/web/PUB327042,0.45,owned by a public authority,,pending decision,,,,36,90,yes,"Identified in the Local Plan Housing Trajectory as a Broad Location for residential development, and in Local Plan Policy EC6 (Development Sites within the Town Centre Boundary) as a site for town centre uses and/or residential development.. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=39936&pApplicationNo=CR/2016/0089&pAD=yes&pAppNo=CR/2016/0089/FUL",2017-11-29,2017-11-29,
http://opendatacommunities.org/id/district-council/crawley,CBCBLR009,"Car Park, 11-13 The Boulevard, Northgate, Crawley",-0.185286,51.117007,http://www.crawley.gov.uk/pw/web/PUB327043,0.27,not owned by a public authority,,permissioned,full planning permission,2017-07-18,,91,91,yes,"Planning permission CR/2016/0662/FUL. Site is part of 'Land North of the Boulevard', which is allocated in Local Plan Policies EC6 (Development Sites within the Town Centre Boundary) and H2 (Key Housing Sites) as a 'Town Centre Opportunity Site' for residential development and/or main town centre uses.. Demolition of existing car park and the erection of a part 3 storey, part 6 storey & part 9 storey building to provide a total of 91 flats with associated parking (amended plans received).. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=40695&pApplicationNo=cr/2016/0662&pAD=yes&pAppNo=CR/2016/0662/FUL",2017-11-29,2017-11-29,
http://opendatacommunities.org/id/district-council/crawley,CBCBLR010,"County Buildings, Northgate, Crawley",-0.183016,51.117322,http://www.crawley.gov.uk/pw/web/PUB327044,1.07,owned by a public authority,,not permissioned,,,,50,150,yes,Allocated as a Town Centre Key Opportunity Site for residential and/or town centre uses in Local Plan Policies EC6 (Development Sites within the Town Centre Boundary) and H2 (Key Housing Sites).. http://www.crawley.gov.uk/pw/web/int228487,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/district-council/crawley,CBCBLR012,"First & Second Floor 34-40 & 48 The Broadway, Northgate, Crawley (barring 1st Floor at 40)",-0.188654,51.114928,http://www.crawley.gov.uk/pw/web/PUB327105,0.15,not owned by a public authority,,permissioned,planning permission granted under an order,2017-08-31,,4,4,yes,Prior approval CR/2017/0549/PA3. Other permissions: CR/2017/0172/PA3 granted 21/04/2017. Prior approval for change of use from B1 (office) to C3 (residential) for 9 apartments with cycle parking and refuse storage.. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41521&pApplicationNo=CR/2017/0172/PA3&pAD=yes&pAppNo=CR/2017/0172/PA3|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=42075&pApplicationNo=CR/2017/0549/PA3&pAD=yes&pAppNo=CR/2017/0549/PA3,2017-11-29,2017-11-29,
http://opendatacommunities.org/id/district-council/crawley,CBCBLR013,"Former depot adj to SW corner of Goffs Park, Old Horsham Road, Southgate, Crawley",-0.2016,51.1101,http://www.crawley.gov.uk/pw/web/PUB327106,0.9,owned by a public authority,,permissioned,full planning permission,2017-08-25,,44,44,yes,Allocated as a deliverable key housing site in Local Plan Policy H2 (Key Housing Sites).. Construction of 22 flats in four blocks and 22 houses in five terraces.. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41261&pApplicationNo=cr/2016/1053&pAD=yes&pAppNo=CR/2016/1053/FUL,2017-11-29,2017-11-29,
