OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/dover,BR61-16,"Coombe Valley Road, Dover, Former Barwick Site",1.294884,51.132883,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR61-16.pdf,0.74,not owned by a public authority,,permissioned,full planning permission,2013-10-04,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_221339,24,24,yes,Under Construction - forms part of a wider allocated site (LA8 - land in Coombe Valley),2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,BR68-16,"Land north of River Stour & including part of Sandwich Industrial Estate, Land north of River Stour and including part of Sandwich Industrial Estate",1.347032,51.276269,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR68-16.pdf,12.2,not owned by a public authority,,permissioned,full planning permission,2003-07-10,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_148512,303,303,yes,Under Construction,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,BR71-16,"Old Folkestone Road, Aycliffe, Site of King Lear PH, Aycliffe",1.293275,51.113292,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR71-16.pdf,0.15,not owned by a public authority,,permissioned,,2007-06-21,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_205044,18,18,yes,,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,BR87-16,"Discovery Park, Ramsgate Road, Sandwich, Discovery Park",1.34516,51.287413,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR87-16.pdf,72.3,not owned by a public authority,,permissioned,outline planning permission,2015-09-02,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_223268,500,500,yes,Not Started - the housing on this site forms part of a wider mixed use application on a predominantly brownfield site. Expiry date extended from 3 years for approval of reserved matters to 10 years from date of decision,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,BR89-16,"Former council yard, Molland Lea, Ash, Former council yard, Molland Lea",1.277028,51.282659,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR89-16.pdf,0.16,owned by a public authority,,not permissioned,,,,5,5,yes,,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,BR129-16,"The Old Sorting Office, Charlton Green, Dover, CT16 1AP, Charlton Green Sorting Office",1.307303,51.13201,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR129-16.pdf,0.69,not owned by a public authority,,permissioned,outline planning permission,2016-10-07,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_229059,65,65,yes,Not Started,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,BR130-16,"Albany Place Car Park, Dover, Albany Place Car Park",1.311557,51.123533,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR130-16.pdf,0.4,owned by a public authority,,not permissioned,,,,15,15,yes,,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,BR133-16,"Coombe Valley, Dover, Land in Coombe Valley",1.282334,51.1315,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR133-16.pdf,6.78,not owned by a public authority,,not permissioned,,,,189,189,yes,Allocated site - part of the site has already been granted permission. See BR60-16 and BR61-16 below. A third application on the Former Motorline Line Site in Coombe Valley has been completed https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_213882. Min homes has been adjusted to take account of this.,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,BR135-16,"Land off Dunedin Drive, Dover, Land off Dunedin Drive",1.302196,51.140772,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR135-16.pdf,0.26,owned by a public authority,,not permissioned,,,,8,8,yes,,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,BR171-16,"East Studdal Nursery, Downs Road, East Studdal, East Studdal Nursery",1.327922,51.19978,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR171-16.pdf,1,not owned by a public authority,,not permissioned,,,,30,30,yes,,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,BR173-16,"Eastry Hospital, Mill Lane, Eastry, Eastry Hospital",1.305426,51.243496,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR173-16.pdf,3.29,not owned by a public authority,,pending decision,,2014-04-25,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_223626,80,80,yes,,2016-06-20,2016-06-20,
