OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/chorley,2933,53.675649,-2.81503,0.26,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2528,53.658112,-2.613453,3.49,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,"""HS1.21""",53.676001,-2.673099,4.63,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,"""HS1.21""",53.675024,-2.669526,2.3,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2529,53.676156,-2.669559,2.15,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2525,53.649618,-2.632376,4.44,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2613,53.655737,-2.632846,0.1,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,3184,53.706148,-2.638571,0.3,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2956,53.627783,-2.662791,2.22,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,3124,53.66563,-2.752891,0.9,4,7,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,SS117,53.658552,-2.679949,0.75,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,3219,53.649986,-2.623925,1.91,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,3105,53.690631,-2.562105,0.29,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,3044,53.63471,-2.710161,0.74,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2952,53.67622,-2.677402,6.62,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2559,53.642157,-2.721373,0.87,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2955,53.622037,-2.603602,2.08,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,Camelot,53.625251,-2.767459,14.69,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2879,53.689176,-2.642388,0.24,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2932,53.664626,-2.632813,0.91,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,1799,53.636117,-2.665659,0.12,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,1799,53.662448,-2.619629,0.6,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,"""HS1.34""",53.674913,-2.660412,0.5,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,"""HS1.52""",53.647921,-2.643803,0.89,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2502,53.71899,-2.558043,0.18,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,3138,53.66203,-2.632562,0.32,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,3005,53.692823,-2.630888,0.53,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,"""HS1.18""",53.703945,-2.5897,0.52,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,Withnell Hall,53.676191,-2.664912,0.79,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,"""41 Cunliffe Street""",53.662482,-2.774279,0.03,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2850,53.703048,-2.574525,0.3,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,3089,53.65108,-2.629569,0.11,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,3227,53.675718,-2.659395,0.16,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,2928,53.634418,-2.698753,0.19,,,2017-10-12,2017-10-12,
http://opendatacommunities.org/id/district-council/chorley,3217,53.657232,-2.684528,0.15,,,2017-10-12,2017-10-12,
