OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/richmondshire,SHLAA120,417542,497851,0.85,,,2017-11-09,2018-11-22,
http://opendatacommunities.org/id/district-council/richmondshire,SHLAA185,420839,498338,0.9,20,25,2017-11-09,2018-11-22,
http://opendatacommunities.org/id/district-council/richmondshire,SHLAA186,420836,498423,0.56,15,20,2017-11-09,2018-11-22,
http://opendatacommunities.org/id/district-council/richmondshire,SHLAA228,417040,501036,0.06,,,2017-11-09,2018-11-22,
http://opendatacommunities.org/id/district-council/richmondshire,SHLAA307,419238,493040,0.05,,,2017-11-09,2018-11-22,
http://opendatacommunities.org/id/district-council/richmondshire,SHLAA153,423006,508777,0.15,,,2017-11-09,2018-11-22,
http://opendatacommunities.org/id/district-council/richmondshire,SHLAA371,419054,497678,5.8,100,125,2018-11-22,2018-11-22,
http://opendatacommunities.org/id/district-council/richmondshire,SHLAA378,418936,497481,4,,,2018-11-22,2018-11-22,
