OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/001,"Former Oadby Swimming Pool Site, Leicester Road, Oadby",-1.086378,52.601328,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2017_2018/Brownfield%20Land%20Register%20Site%20Plans%202017%20-%202018.pdf,0.26,owned by a public authority,,not permissioned,,,,,,yes,,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/002,"53-59 Queens Drive, Wigston",-1.117732,52.5855,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2017_2018/Brownfield%20Land%20Register%20Site%20Plans%202017%20-%202018.pdf,0.09,not owned by a public authority,,not permissioned,,,,,,yes,,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/003,"Land At Bennett Way, South Wigston",-1.128604,52.58212,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2017_2018/Brownfield%20Land%20Register%20Site%20Plans%202017%20-%202018.pdf,0.13,owned by a public authority,,not permissioned,,,,,,yes,,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/005,"29-31 Canal Street, Wigston, LE18 4PL",-1.131548,52.578761,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2017_2018/Brownfield%20Land%20Register%20Site%20Plans%202017%20-%202018.pdf,0,not owned by a public authority,,not permissioned,,,,,,yes,,2017-04-06,2018-10-24,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/006,"8-10 Long Street, Wigston",-1.109126,52.583395,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2017_2018/Brownfield%20Land%20Register%20Site%20Plans%202017%20-%202018.pdf,0.09,not owned by a public authority,,permissioned,full planning permission,2016-09-30,,,,yes,,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/007,"271 Leicester Road, Wigston",-1.110317,52.59528,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2017_2018/Brownfield%20Land%20Register%20Site%20Plans%202017%20-%202018.pdf,0.06,not owned by a public authority,,permissioned,full planning permission,2016-10-06,,,,yes,,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/008,"39 Long Street, Wigston",-1.107853,52.583583,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2017_2018/Brownfield%20Land%20Register%20Site%20Plans%202017%20-%202018.pdf,0.24,not owned by a public authority,,not permissioned,,,,,,yes,,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/009,"Arriva Bus Depot, Station Street, South Wigston",-1.130078,52.581465,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2017_2018/Brownfield%20Land%20Register%20Site%20Plans%202017%20-%202018.pdf,1.11,not owned by a public authority,,not permissioned,,,,,,yes,,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/011,"Lyn House, 37-41 The Parade, Oadby",-1.083467,52.60002,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2017_2018/Brownfield%20Land%20Register%20Site%20Plans%202017%20-%202018.pdf,,not owned by a public authority,,permissioned,other,2015-07-21,,,,yes,,2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/014,"41-43 Canal Street, South Wigston",-1.132188,52.577723,https://www.oadby-wigston.gov.uk/files/documents/brownfield_land_register_site_plans_2017_2018/Brownfield%20Land%20Register%20Site%20Plans%202017%20-%202018.pdf,0.04,not owned by a public authority,,not permissioned,full planning permission,2015-09-29,planning permission expired. Site CPO'd 2018-10,,,yes,,2017-04-06,2017-12-01,
